source_id	source_type	target_id	target_type	source_name	target_name	relation_type	resource	ttd_disease_id	ttd_biomarker_id
UNIPROT:P43652	Gene	ICD-11:GB61.Z	Disease	Afamin (AFM)	Diabetic nephropathy	GNBR::Md::Gene:Disease	TTD	ICD-11:GB61.Z	BM000745
UNIPROT:P07148	Gene	ICD-11:GB61.Z	Disease	Fatty acid-binding protein, liver	Diabetic nephropathy	GNBR::Md::Gene:Disease	TTD	ICD-11:GB61.Z	BM002013
UNIPROT:P80188	Gene	ICD-11:GB61.Z	Disease	Neutrophil gelatinase-associated lipocalin	Diabetic nephropathy	GNBR::Md::Gene:Disease	TTD	ICD-11:GB61.Z	BM002277
UNIPROT:O00300	Gene	ICD-11:GB61.Z	Disease	TNFR11	Diabetic nephropathy	GNBR::Md::Gene:Disease	TTD	ICD-11:GB61.Z	BM002820
UNIPROT:Q9Y6Q6	Gene	ICD-11:GB61.Z	Disease	TNFR11	Diabetic nephropathy	GNBR::Md::Gene:Disease	TTD	ICD-11:GB61.Z	BM002820
UNIPROT:O15123	Gene	ICD-11:GB81	Disease	Angiopoietin-2 (ANGPT2)	Autosomal dominant polycystic kidney disease	GNBR::Md::Gene:Disease	TTD	ICD-11:GB81	BM002940
UNIPROT:P80188	Gene	ICD-11:GB81	Disease	Neutrophil gelatinase-associated lipocalin	Autosomal dominant polycystic kidney disease	GNBR::Md::Gene:Disease	TTD	ICD-11:GB81	BM003027
UNIPROT:P15692	Gene	ICD-11:GB81	Disease	Vascular endothelial growth factor (VEGF)	Autosomal dominant polycystic kidney disease	GNBR::Md::Gene:Disease	TTD	ICD-11:GB81	BM002942
UNIPROT:P49765	Gene	ICD-11:GB81	Disease	Vascular endothelial growth factor (VEGF)	Autosomal dominant polycystic kidney disease	GNBR::Md::Gene:Disease	TTD	ICD-11:GB81	BM002942
UNIPROT:P49767	Gene	ICD-11:GB81	Disease	Vascular endothelial growth factor (VEGF)	Autosomal dominant polycystic kidney disease	GNBR::Md::Gene:Disease	TTD	ICD-11:GB81	BM002942
UNIPROT:O43915	Gene	ICD-11:GB81	Disease	Vascular endothelial growth factor (VEGF)	Autosomal dominant polycystic kidney disease	GNBR::Md::Gene:Disease	TTD	ICD-11:GB81	BM002942
UNIPROT:Q9NST1	Gene	ICD-11:1A00-CA43.1	Disease	1-acylglycerol-3-phosphate O-acyltransferase PNPLA3 (PNPLA3)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM002455
UNIPROT:Q9NST1	Gene	ICD-11:BA00-BE2Z	Disease	1-acylglycerol-3-phosphate O-acyltransferase PNPLA3 (PNPLA3)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM002454
UNIPROT:O15528	Gene	ICD-11:GB61	Disease	25-hydroxyvitamin D-1 alpha hydroxylase (CYP27B1)	Chronic kidney disease	GNBR::Md::Gene:Disease	TTD	ICD-11:GB61	BM000647
UNIPROT:O15528	Gene	ICD-11:GB61	Disease	25-hydroxyvitamin D-1 alpha hydroxylase (CYP27B1)	Chronic kidney disease	GNBR::Md::Gene:Disease	TTD	ICD-11:GB61	BM000649
UNIPROT:P28223	Gene	ICD-11:6A20	Disease	5-HT 2A receptor (HTR2A)	Schizophrenia	GNBR::Md::Gene:Disease	TTD	ICD-11:6A20	BM001323
UNIPROT:P50553	Gene	ICD-11:1A00-CA43.1	Disease	Achaete-scute homolog 1 (ASCL1)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM000713
UNIPROT:P50553	Gene	ICD-11:BA00-BE2Z	Disease	Achaete-scute homolog 1 (ASCL1)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM000712
UNIPROT:P60709	Gene	ICD-11:8A00.0	Disease	Actin cytoplasmic 1 (ACTB)	Parkinson disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A00.0	BM001326
UNIPROT:P33681	Gene	ICD-11:1C62	Disease	Activation B7-1 antigen (CD80)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003362
UNIPROT:P33681	Gene	ICD-11:1D20-1D2Z	Disease	Activation B7-1 antigen (CD80)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003209
UNIPROT:P33681	Gene	ICD-11:1E30-1E32?	Disease	Activation B7-1 antigen (CD80)	Influenza	GNBR::Md::Gene:Disease	TTD	ICD-11:1E30-1E32?	BM003440
UNIPROT:P33681	Gene	ICD-11:1E51	Disease	Activation B7-1 antigen (CD80)	Hepatitis B	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003278
UNIPROT:P33681	Gene	ICD-11:GC2Z	Disease	Activation B7-1 antigen (CD80)	Nephropathy	GNBR::Md::Gene:Disease	TTD	ICD-11:GC2Z	BM000280
UNIPROT:P33681	Gene	ICD-11:GC2Z	Disease	Activation B7-1 antigen (CD80)	Nephropathy	GNBR::Md::Gene:Disease	TTD	ICD-11:GC2Z	BM000281
UNIPROT:Q99767	Gene	ICD-11:8A20	Disease	Adapter protein X11beta (APBA2)	Alzheimer disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A20	BM000859
UNIPROT:Q99767	Gene	ICD-11:8A20	Disease	Adapter protein X11beta (APBA2)	Alzheimer disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A20	BM000860
UNIPROT:Q99767	Gene	ICD-11:8A20	Disease	Adapter protein X11beta (APBA2)	Alzheimer disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A20	BM000852
UNIPROT:Q99767	Gene	ICD-11:8A20	Disease	Adapter protein X11beta (APBA2)	Alzheimer disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A20	BM000858
UNIPROT:Q99767	Gene	ICD-11:8A20	Disease	Adapter protein X11beta (APBA2)	Alzheimer disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A20	BM000861
UNIPROT:P29274	Gene	ICD-11:8A01.10	Disease	Adenosine A2a receptor (ADORA2A)	Huntington disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A01.10	BM000726
UNIPROT:P00813	Gene	ICD-11:1B10-1B1Z	Disease	Adenosine deaminase (ADA)	Tuberculosis	GNBR::Md::Gene:Disease	TTD	ICD-11:1B10-1B1Z	BM003599
UNIPROT:P00813	Gene	ICD-11:1C62	Disease	Adenosine deaminase (ADA)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003426
UNIPROT:Q15848	Gene	ICD-11:EA90	Disease	Adiponectin (ADIPOQ)	Psoriasis vulgaris	GNBR::Md::Gene:Disease	TTD	ICD-11:EA90	BM000729
UNIPROT:Q15848	Gene	ICD-11:GB61.Z	Disease	Adiponectin (ADIPOQ)	Diabetic nephropathy	GNBR::Md::Gene:Disease	TTD	ICD-11:GB61.Z	BM000728
UNIPROT:P07550	Gene	ICD-11:9C61	Disease	Adrenergic beta-2 receptor (ADRB2)	Glaucoma/ocular hypertension	GNBR::Md::Gene:Disease	TTD	ICD-11:9C61	BM000733
UNIPROT:P07550	Gene	ICD-11:9C61	Disease	Adrenergic beta-2 receptor (ADRB2)	Glaucoma/ocular hypertension	GNBR::Md::Gene:Disease	TTD	ICD-11:9C61	BM002231
UNIPROT:P13945	Gene	ICD-11:GC50.0	Disease	Adrenergic beta-3 receptor (ADRB3)	Overactive bladder	GNBR::Md::Gene:Disease	TTD	ICD-11:GC50.0	BM000893
UNIPROT:P35318	Gene	ICD-11:1B40-1B42	Disease	Adrenomedullin (ADM)	Rheumatic fever	GNBR::Md::Gene:Disease	TTD	ICD-11:1B40-1B42	BM003510
UNIPROT:O00253	Gene	ICD-11:1C62	Disease	Agouti-related protein (AGRP)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003432
UNIPROT:Q9UM73	Gene	ICD-11:2C25.Y	Disease	ALK tyrosine kinase receptor (ALK)	Non-small-cell lung cancer	GNBR::Md::Gene:Disease	TTD	ICD-11:2C25.Y	BM003033
UNIPROT:P05186	Gene	ICD-11:1E70	Disease	Alkaline phosphatase tissue-nonspecific (ALPL)	Smallpox	GNBR::Md::Gene:Disease	TTD	ICD-11:1E70	BM003561
UNIPROT:P01009	Gene	ICD-11:1E51	Disease	Alpha-1-antitrypsin (SERPINA1)	Hepatitis B	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003304
UNIPROT:P08697	Gene	ICD-11:EA90	Disease	Alpha-2-antiplasmin (SERPINF2)	Psoriasis vulgaris	GNBR::Md::Gene:Disease	TTD	ICD-11:EA90	BM002594
UNIPROT:P01023	Gene	ICD-11:8A01.10	Disease	Alpha-2-macroglobulin (A2M)	Huntington disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A01.10	BM001142
UNIPROT:P01023	Gene	ICD-11:DD72	Disease	Alpha-2-macroglobulin (A2M)	Inflammatory bowel disease	GNBR::Md::Gene:Disease	TTD	ICD-11:DD72	BM002027
UNIPROT:P01023	Gene	ICD-11:DD72	Disease	Alpha-2-macroglobulin (A2M)	Inflammatory bowel disease	GNBR::Md::Gene:Disease	TTD	ICD-11:DD72	BM002037
UNIPROT:P35611	Gene	ICD-11:BA00-BA04	Disease	Alpha-adducin (ADD1)	Hypertension	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BA04	BM000719
UNIPROT:P04745	Gene	ICD-11:4B24.0	Disease	Alpha-amylase 1 (AMY1)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM002667
UNIPROT:P02771	Gene	ICD-11:1C17	Disease	Alpha-fetoprotein (AFP)	Diphtheria	GNBR::Md::Gene:Disease	TTD	ICD-11:1C17	BM003261
UNIPROT:P02771	Gene	ICD-11:1C62	Disease	Alpha-fetoprotein (AFP)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003417
UNIPROT:P02771	Gene	ICD-11:1E51	Disease	Alpha-fetoprotein (AFP)	Hepatitis B	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003299
UNIPROT:P02771	Gene	ICD-11:1E51	Disease	Alpha-fetoprotein (AFP)	Hepatitis C	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003332
UNIPROT:Q15389	Gene	ICD-11:1D20-1D2Z	Disease	Angiopoietin-1 (ANGPT1)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003200
UNIPROT:Q15389	Gene	ICD-11:1F40-1F4Z	Disease	Angiopoietin-1 (ANGPT1)	Malaria	GNBR::Md::Gene:Disease	TTD	ICD-11:1F40-1F4Z	BM003467
UNIPROT:Q15389	Gene	ICD-11:KB29.0	Disease	Angiopoietin-1 receptor (TEK)	Bronchopulmonary dysplasia	GNBR::Md::Gene:Disease	TTD	ICD-11:KB29.0	BM000224
UNIPROT:Q15389	Gene	ICD-11:GB81	Disease	Angiopoietin-1 receptor (TEK)	Autosomal dominant polycystic kidney disease	GNBR::Md::Gene:Disease	TTD	ICD-11:GB81	BM002939
UNIPROT:O15123	Gene	ICD-11:1D20-1D2Z	Disease	Angiopoietin-2 (ANGPT2)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003255
UNIPROT:P08758	Gene	ICD-11:1C62	Disease	Annexin A5 (ANXA5)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003400
UNIPROT:P02647	Gene	ICD-11:IF53	Disease	Apolipoprotein A-I (APOA1)	Chagas disease	GNBR::Md::Gene:Disease	TTD	ICD-11:IF53	BM003183
UNIPROT:P02647	Gene	ICD-11:BA00-BE2Z	Disease	Apolipoprotein A-I (APOA1)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM000828
UNIPROT:Q6Q788	Gene	ICD-11:BA80	Disease	Apolipoprotein A-V (APOA5)	Coronary artery disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA80	BM003017
UNIPROT:P02654	Gene	ICD-11:1A00-CA43.1	Disease	Apolipoprotein C-I (APOC1)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM000831
UNIPROT:P02654	Gene	ICD-11:BA00-BE2Z	Disease	Apolipoprotein C-I (APOC1)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM000830
UNIPROT:P02649	Gene	ICD-11:1A00-CA43.1	Disease	Apolipoprotein E (APOE)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM000833
UNIPROT:P02649	Gene	ICD-11:6D71	Disease	Apolipoprotein E (APOE)	Cognitive impairment	GNBR::Md::Gene:Disease	TTD	ICD-11:6D71	BM000185
UNIPROT:P02649	Gene	ICD-11:8A20	Disease	Apolipoprotein E (APOE)	Alzheimer disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A20	BM000184
UNIPROT:P02649	Gene	ICD-11:BA00-BE2Z	Disease	Apolipoprotein E (APOE)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM000832
UNIPROT:P25445	Gene	ICD-11:1A60-1A6Z	Disease	Apoptosis mediating surface antigen FAS (FAS)	Syphilis	GNBR::Md::Gene:Disease	TTD	ICD-11:1A60-1A6Z	BM003565
UNIPROT:P25445	Gene	ICD-11:1C62	Disease	Apoptosis mediating surface antigen FAS (FAS)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003369
UNIPROT:P25445	Gene	ICD-11:1E51	Disease	Apoptosis mediating surface antigen FAS (FAS)	Hepatitis B	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003283
UNIPROT:P25445	Gene	ICD-11:1E51	Disease	Apoptosis mediating surface antigen FAS (FAS)	Hepatitis C	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003319
UNIPROT:P25445	Gene	ICD-11:GC50.0	Disease	Apoptosis mediating surface antigen FAS (FAS)	Overactive bladder	GNBR::Md::Gene:Disease	TTD	ICD-11:GC50.0	BM002090
UNIPROT:Q16611	Gene	ICD-11:EA90	Disease	Apoptosis regulator BAK (BAK)	Psoriasis vulgaris	GNBR::Md::Gene:Disease	TTD	ICD-11:EA90	BM000239
UNIPROT:Q07812	Gene	ICD-11:EA90	Disease	Apoptosis regulator BAK (BAK)	Psoriasis vulgaris	GNBR::Md::Gene:Disease	TTD	ICD-11:EA90	BM000240
UNIPROT:P10415	Gene	ICD-11:1A60-1A6Z	Disease	Apoptosis regulator Bcl-2 (BCL-2)	Syphilis	GNBR::Md::Gene:Disease	TTD	ICD-11:1A60-1A6Z	BM003566
UNIPROT:P10415	Gene	ICD-11:1C62	Disease	Apoptosis regulator Bcl-2 (BCL-2)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003398
UNIPROT:P16050	Gene	ICD-11:CA23	Disease	Arachidonate 15-lipoxygenase (15-LOX)	Asthma	GNBR::Md::Gene:Disease	TTD	ICD-11:CA23	BM001826
UNIPROT:P09917	Gene	ICD-11:1E70	Disease	Arachidonate 5-lipoxygenase (5-LOX)	Smallpox	GNBR::Md::Gene:Disease	TTD	ICD-11:1E70	BM003557
UNIPROT:P20292	Gene	ICD-11:1E70	Disease	Arachidonate 5-lipoxygenase activating protein (FLAP)	Smallpox	GNBR::Md::Gene:Disease	TTD	ICD-11:1E70	BM003554
UNIPROT:P01185	Gene	ICD-11:BA41-BA43	Disease	Arginine vasopressin (AVP)	Myocardial infarction	GNBR::Md::Gene:Disease	TTD	ICD-11:BA41-BA43	BM000314
UNIPROT:P01185	Gene	ICD-11:BD10-BD13	Disease	Arginine vasopressin (AVP)	Heart failure	GNBR::Md::Gene:Disease	TTD	ICD-11:BD10-BD13	BM001176
UNIPROT:P01185	Gene	ICD-11:GB81	Disease	Arginine vasopressin (AVP)	Autosomal dominant polycystic kidney disease	GNBR::Md::Gene:Disease	TTD	ICD-11:GB81	BM001175
UNIPROT:P20711	Gene	ICD-11:8A00.0	Disease	Aromatic-L-amino-acid decarboxylase (DDC)	Parkinson disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A00.0	BM000229
UNIPROT:P20711	Gene	ICD-11:8A00.0	Disease	Aromatic-L-amino-acid decarboxylase (DDC)	Parkinson disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A00.0	BM000231
UNIPROT:P20711	Gene	ICD-11:8A00.0	Disease	Aromatic-L-amino-acid decarboxylase (DDC)	Parkinson disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A00.0	BM000233
UNIPROT:CID501	Gene	ICD-11:JA24	Disease	Asymmetric dimethylarginine (ADMA)	Pre-eclampsia	GNBR::Md::Gene:Disease	TTD	ICD-11:JA24	BM000398
UNIPROT:CID501	Gene	ICD-11:JA24	Disease	Asymmetric dimethylarginine (ADMA)	Pre-eclampsia	GNBR::Md::Gene:Disease	TTD	ICD-11:JA24	BM002557
UNIPROT:CID501	Gene	ICD-11:BD40	Disease	Asymmetric dimethylarginine (ADMA)	Premature atherosclerosis	GNBR::Md::Gene:Disease	TTD	ICD-11:BD40	BM000841
UNIPROT:CID501	Gene	ICD-11:GB61	Disease	Asymmetric dimethylarginine (ADMA)	Chronic kidney disease	GNBR::Md::Gene:Disease	TTD	ICD-11:GB61	BM000839
UNIPROT:CID123831	Gene	ICD-11:GB61	Disease	Asymmetric dimethylarginine (ADMA)	Chronic kidney disease	GNBR::Md::Gene:Disease	TTD	ICD-11:GB61	BM000840
UNIPROT:Q13315	Gene	ICD-11:1E70	Disease	ATM serine/threonine kinase (ATM)	Smallpox	GNBR::Md::Gene:Disease	TTD	ICD-11:1E70	BM003547
UNIPROT:Q9UNQ0	Gene	ICD-11:EA90	Disease	ATP-binding cassette sub-family G member 2 (ABCG2)	Psoriasis vulgaris	GNBR::Md::Gene:Disease	TTD	ICD-11:EA90	BM000707
UNIPROT:O00590	Gene	ICD-11:4A42	Disease	Atypical chemokine receptor 2 (ACKR2)	Systemic sclerosis	GNBR::Md::Gene:Disease	TTD	ICD-11:4A42	BM000991
UNIPROT:O00590	Gene	ICD-11:8A23	Disease	Atypical chemokine receptor 2 (ACKR2)	Frontotemporal lobar degeneration	GNBR::Md::Gene:Disease	TTD	ICD-11:8A23	BM001320
UNIPROT:Q5ZPR3	Gene	ICD-11:1E51	Disease	B7 homolog 3 (CD276)	Hepatitis B	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003265
UNIPROT:Q9BQE9	Gene	ICD-11:1A00-CA43.1	Disease	B-cell CLL/lymphoma 7 protein family member B (BCL7B)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM000877
UNIPROT:Q9BQE9	Gene	ICD-11:BA00-BE2Z	Disease	B-cell CLL/lymphoma 7 protein family member B (BCL7B)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM000876
UNIPROT:O95999	Gene	ICD-11:EA90	Disease	B-cell lymphoma/leukemia 10 (BCL10)	Psoriasis vulgaris	GNBR::Md::Gene:Disease	TTD	ICD-11:EA90	BM000241
UNIPROT:P61769	Gene	ICD-11:1C62	Disease	Beta-2-microglobulin (B2M)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM000892
UNIPROT:P61769	Gene	ICD-11:1C62	Disease	Beta-2-microglobulin (B2M)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003349
UNIPROT:P61769	Gene	ICD-11:1D20-1D2Z	Disease	Beta-2-microglobulin (B2M)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003204
UNIPROT:P61769	Gene	ICD-11:2C30	Disease	Beta-2-microglobulin (B2M)	Melanoma	GNBR::Md::Gene:Disease	TTD	ICD-11:2C30	BM000021
UNIPROT:P61769	Gene	ICD-11:GB4Z	Disease	Beta-2-microglobulin (B2M)	Membranous nephropathy	GNBR::Md::Gene:Disease	TTD	ICD-11:GB4Z	BM000614
UNIPROT:P61769	Gene	ICD-11:GB60	Disease	Beta-2-microglobulin (B2M)	Acute kidney injury	GNBR::Md::Gene:Disease	TTD	ICD-11:GB60	BM003029
UNIPROT:P35612	Gene	ICD-11:BA00-BA04	Disease	Beta-adducin (ADD2)	Hypertension	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BA04	BM000720
UNIPROT:P16278	Gene	ICD-11:1C62	Disease	Beta-galactosidase (GLB1)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003383
UNIPROT:P01138	Gene	ICD-11:9E1Z	Disease	Beta-nerve growth factor (NGF)	Dry eye disease	GNBR::Md::Gene:Disease	TTD	ICD-11:9E1Z	BM002258
UNIPROT:P01138	Gene	ICD-11:9E1Z	Disease	Beta-nerve growth factor (NGF)	Dry eye disease	GNBR::Md::Gene:Disease	TTD	ICD-11:9E1Z	BM002259
UNIPROT:P01138	Gene	ICD-11:GC50.0	Disease	Beta-nerve growth factor (NGF)	Overactive bladder	GNBR::Md::Gene:Disease	TTD	ICD-11:GC50.0	BM002257
UNIPROT:P01138	Gene	ICD-11:GC50.0	Disease	Beta-nerve growth factor (NGF)	Overactive bladder	GNBR::Md::Gene:Disease	TTD	ICD-11:GC50.0	BM002287
UNIPROT:P01138	Gene	ICD-11:GC50.0	Disease	Beta-nerve growth factor (NGF)	Overactive bladder	GNBR::Md::Gene:Disease	TTD	ICD-11:GC50.0	BM002288
UNIPROT:P15391	Gene	ICD-11:1D20-1D2Z	Disease	B-lymphocyte surface antigen B4 (CD19)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003224
UNIPROT:P13727	Gene	ICD-11:4B03.1	Disease	Bone marrow proteoglycan (PRG2)	Eosinophilic disorders	GNBR::Md::Gene:Disease	TTD	ICD-11:4B03.1	BM001429
UNIPROT:Q10589	Gene	ICD-11:1C62	Disease	Bone marrow stromal antigen 2 (BST2)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003343
UNIPROT:Q10589	Gene	ICD-11:1C62	Disease	Bone marrow stromal antigen 2 (BST2)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003344
UNIPROT:Q10589	Gene	ICD-11:1D20-1D2Z	Disease	Bone marrow stromal antigen 2 (BST2)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003202
UNIPROT:P12643	Gene	ICD-11:FA00-FA05	Disease	Bone morphogenetic protein 2 (BMP2)	Osteoarthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA00-FA05	BM000903
UNIPROT:P23560	Gene	ICD-11:8A01.10	Disease	Brain-derived neurotrophic factor (BDNF)	Huntington disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A01.10	BM000931
UNIPROT:P23560	Gene	ICD-11:9C61	Disease	Brain-derived neurotrophic factor (BDNF)	Glaucoma/ocular hypertension	GNBR::Md::Gene:Disease	TTD	ICD-11:9C61	BM000926
UNIPROT:P23560	Gene	ICD-11:GC50.0	Disease	Brain-derived neurotrophic factor (BDNF)	Overactive bladder	GNBR::Md::Gene:Disease	TTD	ICD-11:GC50.0	BM000930
UNIPROT:P16860	Gene	ICD-11:1B40-1B42	Disease	B-type natriuretic peptide (BNP)	Rheumatic fever	GNBR::Md::Gene:Disease	TTD	ICD-11:1B40-1B42	BM003511
UNIPROT:Q9HCU4	Gene	ICD-11:BA80	Disease	Cadherin EGF LAG seven-pass G-type receptor 2 (CELSR2)	Coronary artery disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA80	BM001072
UNIPROT:P06881	Gene	ICD-11:4A81	Disease	Calcitonin gene-related petide (CGRP)	Ocular allergy	GNBR::Md::Gene:Disease	TTD	ICD-11:4A81	BM000959
UNIPROT:P10092	Gene	ICD-11:4A81	Disease	Calcitonin gene-related petide (CGRP)	Ocular allergy	GNBR::Md::Gene:Disease	TTD	ICD-11:4A81	BM000959
UNIPROT:P06881	Gene	ICD-11:9E1Z	Disease	Calcitonin gene-related petide (CGRP)	Dry eye disease	GNBR::Md::Gene:Disease	TTD	ICD-11:9E1Z	BM000957
UNIPROT:P10092	Gene	ICD-11:9E1Z	Disease	Calcitonin gene-related petide (CGRP)	Dry eye disease	GNBR::Md::Gene:Disease	TTD	ICD-11:9E1Z	BM000957
UNIPROT:P06881	Gene	ICD-11:9E1Z	Disease	Calcitonin gene-related petide (CGRP)	Dry eye disease	GNBR::Md::Gene:Disease	TTD	ICD-11:9E1Z	BM000958
UNIPROT:P10092	Gene	ICD-11:9E1Z	Disease	Calcitonin gene-related petide (CGRP)	Dry eye disease	GNBR::Md::Gene:Disease	TTD	ICD-11:9E1Z	BM000958
UNIPROT:P05109	Gene	ICD-11:BD55	Disease	Calgranulin A (S100A8)	Carotid artery atherosclerosis	GNBR::Md::Gene:Disease	TTD	ICD-11:BD55	BM002224
UNIPROT:P05109	Gene	ICD-11:DD72	Disease	Calgranulin A (S100A8)	Inflammatory bowel disease	GNBR::Md::Gene:Disease	TTD	ICD-11:DD72	BM000263
UNIPROT:P05109	Gene	ICD-11:DD72	Disease	Calgranulin A (S100A8)	Inflammatory bowel disease	GNBR::Md::Gene:Disease	TTD	ICD-11:DD72	BM000265
UNIPROT:P05109	Gene	ICD-11:DD72	Disease	Calgranulin A (S100A8)	Inflammatory bowel disease	GNBR::Md::Gene:Disease	TTD	ICD-11:DD72	BM000267
UNIPROT:P05109	Gene	ICD-11:DD72	Disease	Calgranulin A (S100A8)	Inflammatory bowel disease	GNBR::Md::Gene:Disease	TTD	ICD-11:DD72	BM000269
UNIPROT:P06702	Gene	ICD-11:1C62	Disease	Calgranulin B (S100A9)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003406
UNIPROT:P06702	Gene	ICD-11:BD55	Disease	Calgranulin B (S100A9)	Carotid artery atherosclerosis	GNBR::Md::Gene:Disease	TTD	ICD-11:BD55	BM002223
UNIPROT:P80511	Gene	ICD-11:DD72	Disease	Calgranulin D (S100A12)	Inflammatory bowel disease	GNBR::Md::Gene:Disease	TTD	ICD-11:DD72	BM002660
UNIPROT:P80511	Gene	ICD-11:DD72	Disease	Calgranulin D (S100A12)	Inflammatory bowel disease	GNBR::Md::Gene:Disease	TTD	ICD-11:DD72	BM002661
UNIPROT:P80511	Gene	ICD-11:DD72	Disease	Calgranulin D (S100A12)	Inflammatory bowel disease	GNBR::Md::Gene:Disease	TTD	ICD-11:DD72	BM002662
UNIPROT:Q16790	Gene	ICD-11:1A95	Disease	Carbonic anhydrase IX (CA-IX)	Condyloma	GNBR::Md::Gene:Disease	TTD	ICD-11:1A95	BM003187
UNIPROT:Q96IY4	Gene	ICD-11:1D20-1D2Z	Disease	Carboxypeptidase B2 (CPB2)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003197
UNIPROT:P06731	Gene	ICD-11:1F03	Disease	Carcinoembryonic antigen CEA (CD66e)	Measles	GNBR::Md::Gene:Disease	TTD	ICD-11:1F03	BM003501
UNIPROT:P13688	Gene	ICD-11:1E70	Disease	Carcinoembryonic antigen-related cell adhesion molecule 1	Smallpox	GNBR::Md::Gene:Disease	TTD	ICD-11:1E70	BM003556
UNIPROT:P45379	Gene	ICD-11:BA41	Disease	Cardiac muscle cell troponin (cTn)	Acute coronary syndrome	GNBR::Md::Gene:Disease	TTD	ICD-11:BA41	BM000974
UNIPROT:P19429	Gene	ICD-11:BA41	Disease	Cardiac muscle cell troponin (cTn)	Acute coronary syndrome	GNBR::Md::Gene:Disease	TTD	ICD-11:BA41	BM000974
