ttd_target_id	source_id	source_name	source_type	target_type	relation_type	ttd_source_id	resource	target_id	target_name
T77664		TG-1042	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Z9MR	TTD	SYMBOL:IFNG	Interferon-gamma (IFNG)
T77664		CRx-191	Compound	Gene	DRUGBANK::target::Compound:Gene	D0VA2I	TTD	SYMBOL:IFNG	Interferon-gamma (IFNG)
T77664		VPM-4-001	Compound	Gene	DRUGBANK::target::Compound:Gene	D0WD6K	TTD	SYMBOL:IFNG	Interferon-gamma (IFNG)
T42000		Rilonacept	Compound	Gene	DRUGBANK::target::Compound:Gene	D09DBY	TTD	SYMBOL:IL1B	Interleukin-1 beta (IL1B)
T42000		Canakinumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D0TD2G	TTD	SYMBOL:IL1B	Interleukin-1 beta (IL1B)
T42000		XOMA 052	Compound	Gene	DRUGBANK::target::Compound:Gene	D0C4KT	TTD	SYMBOL:IL1B	Interleukin-1 beta (IL1B)
T42000		LY-2189102	Compound	Gene	DRUGBANK::target::Compound:Gene	D02DJG	TTD	SYMBOL:IL1B	Interleukin-1 beta (IL1B)
T42000		ABT-981	Compound	Gene	DRUGBANK::target::Compound:Gene	D01WQQ	TTD	SYMBOL:IL1B	Interleukin-1 beta (IL1B)
T42000		AC-201	Compound	Gene	DRUGBANK::target::Compound:Gene	D0WP2R	TTD	SYMBOL:IL1B	Interleukin-1 beta (IL1B)
T42000		CYT-013-IL1bQb	Compound	Gene	DRUGBANK::target::Compound:Gene	D09YAS	TTD	SYMBOL:IL1B	Interleukin-1 beta (IL1B)
T42000		CDP-484	Compound	Gene	DRUGBANK::target::Compound:Gene	D05FVX	TTD	SYMBOL:IL1B	Interleukin-1 beta (IL1B)
T42000		DVD-Ig	Compound	Gene	DRUGBANK::target::Compound:Gene	D0K8YK	TTD	SYMBOL:IL1B	Interleukin-1 beta (IL1B)
T03313		Basiliximab	Compound	Gene	DRUGBANK::target::Compound:Gene	D06SBB	TTD	SYMBOL:IL2RA	Interleukin 2 receptor alpha (IL2RA)
T03313		Inolimomab	Compound	Gene	DRUGBANK::target::Compound:Gene	D0OX9W	TTD	SYMBOL:IL2RA	Interleukin 2 receptor alpha (IL2RA)
T03313		RFT-5.dgA	Compound	Gene	DRUGBANK::target::Compound:Gene	D06EIJ	TTD	SYMBOL:IL2RA	Interleukin 2 receptor alpha (IL2RA)
T03313		LMB-2	Compound	Gene	DRUGBANK::target::Compound:Gene	D0X0IU	TTD	SYMBOL:IL2RA	Interleukin 2 receptor alpha (IL2RA)
T03313		CHT-25	Compound	Gene	DRUGBANK::target::Compound:Gene	D0U3UJ	TTD	SYMBOL:IL2RA	Interleukin 2 receptor alpha (IL2RA)
T03313		RG6292	Compound	Gene	DRUGBANK::target::Compound:Gene	DK52QX	TTD	SYMBOL:IL2RA	Interleukin 2 receptor alpha (IL2RA)
T03313		HuMax-TAC	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Q4DT	TTD	SYMBOL:IL2RA	Interleukin 2 receptor alpha (IL2RA)
T10191		Ibalizumab 	Compound	Gene	DRUGBANK::target::Compound:Gene	D0E7AD	TTD	SYMBOL:CD4	T-cell surface glycoprotein CD4 (CD4)
T10191		TNX-355	Compound	Gene	DRUGBANK::target::Compound:Gene	D00UBX	TTD	SYMBOL:CD4	T-cell surface glycoprotein CD4 (CD4)
T10191		Zanolimumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Z8KS	TTD	SYMBOL:CD4	T-cell surface glycoprotein CD4 (CD4)
T10191		Magrolimab	Compound	Gene	DRUGBANK::target::Compound:Gene	DN5CM6	TTD	SYMBOL:CD4	T-cell surface glycoprotein CD4 (CD4)
T10191		BT-061	Compound	Gene	DRUGBANK::target::Compound:Gene	D0NQ0V	TTD	SYMBOL:CD4	T-cell surface glycoprotein CD4 (CD4)
T10191		Fluoropeptide vaccine	Compound	Gene	DRUGBANK::target::Compound:Gene	D0C8AL	TTD	SYMBOL:CD4	T-cell surface glycoprotein CD4 (CD4)
T10191		TMB-365	Compound	Gene	DRUGBANK::target::Compound:Gene	DFQ17Y	TTD	SYMBOL:CD4	T-cell surface glycoprotein CD4 (CD4)
T10191		CD4CAR	Compound	Gene	DRUGBANK::target::Compound:Gene	DO7MC9	TTD	SYMBOL:CD4	T-cell surface glycoprotein CD4 (CD4)
T10191		VRC07-523LS	Compound	Gene	DRUGBANK::target::Compound:Gene	DRGC82	TTD	SYMBOL:CD4	T-cell surface glycoprotein CD4 (CD4)
T10191		LIPO-4	Compound	Gene	DRUGBANK::target::Compound:Gene	D0T7LV	TTD	SYMBOL:CD4	T-cell surface glycoprotein CD4 (CD4)
T10191		Combinectin	Compound	Gene	DRUGBANK::target::Compound:Gene	DO61WZ	TTD	SYMBOL:CD4	T-cell surface glycoprotein CD4 (CD4)
T10191		IDEC-151	Compound	Gene	DRUGBANK::target::Compound:Gene	D04ZLG	TTD	SYMBOL:CD4	T-cell surface glycoprotein CD4 (CD4)
T10191		CEL-1000	Compound	Gene	DRUGBANK::target::Compound:Gene	D0F3VI	TTD	SYMBOL:CD4	T-cell surface glycoprotein CD4 (CD4)
T39087		S-364735	Compound	Gene	DRUGBANK::target::Compound:Gene	D09HOW	TTD	SYMBOL:HIV IN	Human immunodeficiency virus Integrase (HIV IN)
T39087		S-265744 LAP	Compound	Gene	DRUGBANK::target::Compound:Gene	D0P0PC	TTD	SYMBOL:HIV IN	Human immunodeficiency virus Integrase (HIV IN)
T39087		VH4524184	Compound	Gene	DRUGBANK::target::Compound:Gene	D7PY9O	TTD	SYMBOL:HIV IN	Human immunodeficiency virus Integrase (HIV IN)
T39087		JTK-656	Compound	Gene	DRUGBANK::target::Compound:Gene	D0F0OJ	TTD	SYMBOL:HIV IN	Human immunodeficiency virus Integrase (HIV IN)
T39087		Dicaffeoylquinic acids	Compound	Gene	DRUGBANK::target::Compound:Gene	D05KKV	TTD	SYMBOL:HIV IN	Human immunodeficiency virus Integrase (HIV IN)
T39087		Dicaffeoyltartaric acids	Compound	Gene	DRUGBANK::target::Compound:Gene	D05PMU	TTD	SYMBOL:HIV IN	Human immunodeficiency virus Integrase (HIV IN)
T82739		Lanadelumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D08LEY	TTD	SYMBOL:KLKB1	Plasma kallikrein (KLKB1)
T82739		KVD001	Compound	Gene	DRUGBANK::target::Compound:Gene	D03GSN	TTD	SYMBOL:KLKB1	Plasma kallikrein (KLKB1)
T82739		KVD824	Compound	Gene	DRUGBANK::target::Compound:Gene	D9SMF2	TTD	SYMBOL:KLKB1	Plasma kallikrein (KLKB1)
T82739		THR-149	Compound	Gene	DRUGBANK::target::Compound:Gene	DA8W3Q	TTD	SYMBOL:KLKB1	Plasma kallikrein (KLKB1)
T84173		Velaglucerase alfa	Compound	Gene	DRUGBANK::target::Compound:Gene	D0G5ET	TTD	SYMBOL:GBA	Glucosylceramidase (GBA)
T84173		Taliglucerase alfa	Compound	Gene	DRUGBANK::target::Compound:Gene	D0G6HA	TTD	SYMBOL:GBA	Glucosylceramidase (GBA)
T24836		Ancrod	Compound	Gene	DRUGBANK::target::Compound:Gene	D05BII	TTD	SYMBOL:PROC	Vitamin K-dependent protein C (PROC)
T24836		3K3A-APC	Compound	Gene	DRUGBANK::target::Compound:Gene	D0UT7F	TTD	SYMBOL:PROC	Vitamin K-dependent protein C (PROC)
T24836		GED-aPC	Compound	Gene	DRUGBANK::target::Compound:Gene	D0F8RK	TTD	SYMBOL:PROC	Vitamin K-dependent protein C (PROC)
T87024		Aducanumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D00RRU	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Lecanemab	Compound	Gene	DRUGBANK::target::Compound:Gene	D06XVR	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Solanezumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D00CZT	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Bapineuzumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D0A1MX	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		ALZT-OP1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0CH6B	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Gantenerumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Q7YZ	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Crenezumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D0R7EQ	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		NI-101	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Z2GF	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		GV-971	Compound	Gene	DRUGBANK::target::Compound:Gene	D1KR3N	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Donanemab	Compound	Gene	DRUGBANK::target::Compound:Gene	D2ZP0A	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Donanemab	Compound	Gene	DRUGBANK::target::Compound:Gene	D2ZP0A	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		CAD-106	Compound	Gene	DRUGBANK::target::Compound:Gene	D0I3VT	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		FRM-0962	Compound	Gene	DRUGBANK::target::Compound:Gene	D02XKK	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Ponezumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D0B5EB	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		UB-311	Compound	Gene	DRUGBANK::target::Compound:Gene	D0NR6T	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		GSK933776A	Compound	Gene	DRUGBANK::target::Compound:Gene	D0T6KV	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Trontinemab	Compound	Gene	DRUGBANK::target::Compound:Gene	D3XP8N	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		ABBV-916	Compound	Gene	DRUGBANK::target::Compound:Gene	DY6DS3	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		ACI-24	Compound	Gene	DRUGBANK::target::Compound:Gene	D0R6UR	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		EB-101	Compound	Gene	DRUGBANK::target::Compound:Gene	D0TU1E	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		AAB-003/PF-05236812	Compound	Gene	DRUGBANK::target::Compound:Gene	D01ZSP	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Anti-N3pG-Abeta antibody	Compound	Gene	DRUGBANK::target::Compound:Gene	D05ORO	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		DWP-09031	Compound	Gene	DRUGBANK::target::Compound:Gene	D06KWU	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		ANVS301	Compound	Gene	DRUGBANK::target::Compound:Gene	D0HRC9	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		SAR228810	Compound	Gene	DRUGBANK::target::Compound:Gene	D0N9JB	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		11C-AZD-2184	Compound	Gene	DRUGBANK::target::Compound:Gene	D0V0VI	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Affitope AD-01	Compound	Gene	DRUGBANK::target::Compound:Gene	D0X2UK	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		11C-6-Me-BTA-1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0ZX2D	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		LY3372993	Compound	Gene	DRUGBANK::target::Compound:Gene	D4YD7V	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		ACU193	Compound	Gene	DRUGBANK::target::Compound:Gene	DCP0I8	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		BEY2153	Compound	Gene	DRUGBANK::target::Compound:Gene	DFM7X6	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Affitope AD-02	Compound	Gene	DRUGBANK::target::Compound:Gene	D06BVT	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		RN6G	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Z1VS	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		PF-05236812	Compound	Gene	DRUGBANK::target::Compound:Gene	D0K3SV	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		AAB-002	Compound	Gene	DRUGBANK::target::Compound:Gene	D01QLM	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		NN-818	Compound	Gene	DRUGBANK::target::Compound:Gene	D09OUT	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Pepticlere	Compound	Gene	DRUGBANK::target::Compound:Gene	D0G7LP	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		CT-003230	Compound	Gene	DRUGBANK::target::Compound:Gene	D00BTZ	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Mimovax	Compound	Gene	DRUGBANK::target::Compound:Gene	D01BJK	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Gelsolin	Compound	Gene	DRUGBANK::target::Compound:Gene	D01HHL	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		ARC-069	Compound	Gene	DRUGBANK::target::Compound:Gene	D04QXW	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		A-887755	Compound	Gene	DRUGBANK::target::Compound:Gene	D04TPS	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		ANA-5	Compound	Gene	DRUGBANK::target::Compound:Gene	D04ZTA	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		IN-N01	Compound	Gene	DRUGBANK::target::Compound:Gene	D06CTD	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		TKP-1001	Compound	Gene	DRUGBANK::target::Compound:Gene	D06LRQ	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		ACI-636	Compound	Gene	DRUGBANK::target::Compound:Gene	D06MBR	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Anticalin	Compound	Gene	DRUGBANK::target::Compound:Gene	D07YAC	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		EDN-OL1	Compound	Gene	DRUGBANK::target::Compound:Gene	D07ZDG	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		18F-AV-45 dimer	Compound	Gene	DRUGBANK::target::Compound:Gene	D08GHI	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		ACU-0101979	Compound	Gene	DRUGBANK::target::Compound:Gene	D09MRY	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		RECALL-VAX	Compound	Gene	DRUGBANK::target::Compound:Gene	D0B4AH	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		SP-08	Compound	Gene	DRUGBANK::target::Compound:Gene	D0C4WY	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Abloid	Compound	Gene	DRUGBANK::target::Compound:Gene	D0E5CX	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		KMS-88009	Compound	Gene	DRUGBANK::target::Compound:Gene	D0F5UO	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		KNX-Monoclonal204	Compound	Gene	DRUGBANK::target::Compound:Gene	D0G4AE	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		DBT-1339	Compound	Gene	DRUGBANK::target::Compound:Gene	D0HK7G	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		11A1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0K4WW	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		CD45RB	Compound	Gene	DRUGBANK::target::Compound:Gene	D0K9ZU	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		SEM-606	Compound	Gene	DRUGBANK::target::Compound:Gene	D0O7XG	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		Turmeric extracts	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Q2XN	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		BAN-2203	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Q5VC	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		VK-12	Compound	Gene	DRUGBANK::target::Compound:Gene	D0S7CP	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		AS-602704	Compound	Gene	DRUGBANK::target::Compound:Gene	D0V5PR	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		PA-1637	Compound	Gene	DRUGBANK::target::Compound:Gene	D0W8VC	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		VK-11	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Y4TQ	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T87024		AD-0802	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Y9ES	TTD	SYMBOL:APP	Amyloid beta A4 protein (APP)
T23145		MK-5684	Compound	Gene	DRUGBANK::target::Compound:Gene	DL73JW	TTD	SYMBOL:CYP11A1	Cholesterol desmolase (CYP11A1)
T78585		Mepolizumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D03MTN	TTD	SYMBOL:IL5	Interleukin-5 (IL5)
T78585		Reslizumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D0O8KX	TTD	SYMBOL:IL5	Interleukin-5 (IL5)
T78585		Benralizumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D02PIO	TTD	SYMBOL:IL5	Interleukin-5 (IL5)
T78585		GSK3511294	Compound	Gene	DRUGBANK::target::Compound:Gene	DP8AS7	TTD	SYMBOL:IL5	Interleukin-5 (IL5)
T78585		Depemokimab	Compound	Gene	DRUGBANK::target::Compound:Gene	DS9J7L	TTD	SYMBOL:IL5	Interleukin-5 (IL5)
T09538		Asfotase alfa	Compound	Gene	DRUGBANK::target::Compound:Gene	D05XSJ	TTD	SYMBOL:ALPL	Alkaline phosphatase tissue-nonspecific (ALPL)
T09538		ALXN1910	Compound	Gene	DRUGBANK::target::Compound:Gene	D2DX6Z	TTD	SYMBOL:ALPL	Alkaline phosphatase tissue-nonspecific (ALPL)
T09538		ALXN1850	Compound	Gene	DRUGBANK::target::Compound:Gene	DNW79M	TTD	SYMBOL:ALPL	Alkaline phosphatase tissue-nonspecific (ALPL)
T32578		Siltuximab	Compound	Gene	DRUGBANK::target::Compound:Gene	D07NJN	TTD	SYMBOL:IL6	Interleukin-6 (IL6)
T32578		Olokizumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D00NUG	TTD	SYMBOL:IL6	Interleukin-6 (IL6)
T32578		Ziltivekimab	Compound	Gene	DRUGBANK::target::Compound:Gene	DF86OC	TTD	SYMBOL:IL6	Interleukin-6 (IL6)
T32578		RG6179	Compound	Gene	DRUGBANK::target::Compound:Gene	DWJM12	TTD	SYMBOL:IL6	Interleukin-6 (IL6)
T32578		Sirukumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D01XVF	TTD	SYMBOL:IL6	Interleukin-6 (IL6)
T32578		Clazakizumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D04RMM	TTD	SYMBOL:IL6	Interleukin-6 (IL6)
T32578		CDP-6038	Compound	Gene	DRUGBANK::target::Compound:Gene	D07TCS	TTD	SYMBOL:IL6	Interleukin-6 (IL6)
T32578		ALD-518	Compound	Gene	DRUGBANK::target::Compound:Gene	D0N0BW	TTD	SYMBOL:IL6	Interleukin-6 (IL6)
T32578		YSIL6	Compound	Gene	DRUGBANK::target::Compound:Gene	D0VS2W	TTD	SYMBOL:IL6	Interleukin-6 (IL6)
T32578		PF-04236921	Compound	Gene	DRUGBANK::target::Compound:Gene	D06NXG	TTD	SYMBOL:IL6	Interleukin-6 (IL6)
T32578		Gerilimzumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D07IVS	TTD	SYMBOL:IL6	Interleukin-6 (IL6)
T32578		MEDI5117	Compound	Gene	DRUGBANK::target::Compound:Gene	D0DT8Y	TTD	SYMBOL:IL6	Interleukin-6 (IL6)
T32578		C326	Compound	Gene	DRUGBANK::target::Compound:Gene	D0GJ1U	TTD	SYMBOL:IL6	Interleukin-6 (IL6)
T32578		OP-R003	Compound	Gene	DRUGBANK::target::Compound:Gene	D0OK5R	TTD	SYMBOL:IL6	Interleukin-6 (IL6)
T32578		SAR444419	Compound	Gene	DRUGBANK::target::Compound:Gene	DKX8W5	TTD	SYMBOL:IL6	Interleukin-6 (IL6)
T99799		Plasma derived human butyrylcholinesterase	Compound	Gene	DRUGBANK::target::Compound:Gene	D04JMI	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		Protexia	Compound	Gene	DRUGBANK::target::Compound:Gene	D06FGJ	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		JES-9501	Compound	Gene	DRUGBANK::target::Compound:Gene	D09MEV	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		RVT-103+RVT-104	Compound	Gene	DRUGBANK::target::Compound:Gene	D0S1KR	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		Di-substituted piperidine derivative 3	Compound	Gene	DRUGBANK::target::Compound:Gene	D00GSF	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		Di-substituted piperidine derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0BS8I	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		Oxime derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0WR9T	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		Egonol compound 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D03DIQ	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		Tacrine heterodimer derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0CB1C	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		PMID29757691-Compound-2a	Compound	Gene	DRUGBANK::target::Compound:Gene	D0H3YG	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		Di-substituted piperidine derivative 2	Compound	Gene	DRUGBANK::target::Compound:Gene	D0K3EB	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		PMID29757691-Compound-10	Compound	Gene	DRUGBANK::target::Compound:Gene	D0X9CR	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		Decyle nelycorine dibromo salt derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Y4CG	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		Recombinant human butyrylcholinesterase	Compound	Gene	DRUGBANK::target::Compound:Gene	D06HUH	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		Non-PEGylated butyrylcholinesterase	Compound	Gene	DRUGBANK::target::Compound:Gene	D0M2EH	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		MF-8623	Compound	Gene	DRUGBANK::target::Compound:Gene	D0M7SD	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		NP-0336	Compound	Gene	DRUGBANK::target::Compound:Gene	D0W2SX	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T99799		Huprine-Tacrine Heterodimer	Compound	Gene	DRUGBANK::target::Compound:Gene	D09JCF	TTD	SYMBOL:BCHE	Cholinesterase (BCHE)
T21678		ST-920	Compound	Gene	DRUGBANK::target::Compound:Gene	DE3M8U	TTD	SYMBOL:GLA	Alpha-galactosidase A (GLA)
T21678		AVR-RD-01	Compound	Gene	DRUGBANK::target::Compound:Gene	DT28NV	TTD	SYMBOL:GLA	Alpha-galactosidase A (GLA)
T21678		isaralgagene civaparvovec	Compound	Gene	DRUGBANK::target::Compound:Gene	DX5HW2	TTD	SYMBOL:GLA	Alpha-galactosidase A (GLA)
T21678		4D-310	Compound	Gene	DRUGBANK::target::Compound:Gene	DZ97RW	TTD	SYMBOL:GLA	Alpha-galactosidase A (GLA)
T22939		Segesterone acetate; ethinyl estradiol	Compound	Gene	DRUGBANK::target::Compound:Gene	D06LDT	TTD	SYMBOL:PGR	Progesterone receptor (PGR)
T22939		NPC-01	Compound	Gene	DRUGBANK::target::Compound:Gene	D0VF3C	TTD	SYMBOL:PGR	Progesterone receptor (PGR)
T22939		MK-8342	Compound	Gene	DRUGBANK::target::Compound:Gene	D01KMY	TTD	SYMBOL:PGR	Progesterone receptor (PGR)
T22939		Virexxa	Compound	Gene	DRUGBANK::target::Compound:Gene	D0J0EM	TTD	SYMBOL:PGR	Progesterone receptor (PGR)
T22939		S-PRAnt	Compound	Gene	DRUGBANK::target::Compound:Gene	D0S1YX	TTD	SYMBOL:PGR	Progesterone receptor (PGR)
T22939		RU-46556	Compound	Gene	DRUGBANK::target::Compound:Gene	D0N4PC	TTD	SYMBOL:PGR	Progesterone receptor (PGR)
T22939		BAY-39-9624	Compound	Gene	DRUGBANK::target::Compound:Gene	D0O1PU	TTD	SYMBOL:PGR	Progesterone receptor (PGR)
T22939		GSK-008A	Compound	Gene	DRUGBANK::target::Compound:Gene	D02WQR	TTD	SYMBOL:PGR	Progesterone receptor (PGR)
T95678		TCN-032	Compound	Gene	DRUGBANK::target::Compound:Gene	D0L1HK	TTD	SYMBOL:Influ M	Influenza M2 protein (Influ M)
T95678		Rimantadine isomer 2	Compound	Gene	DRUGBANK::target::Compound:Gene	D04LRA	TTD	SYMBOL:Influ M	Influenza M2 protein (Influ M)
T28692		AMT-011	Compound	Gene	DRUGBANK::target::Compound:Gene	D01RNV	TTD	SYMBOL:LPL	Lipoprotein lipase (LPL)
T62390		L1-79	Compound	Gene	DRUGBANK::target::Compound:Gene	DI7SP5	TTD	SYMBOL:TH	Tyrosine 3-monooxygenase (TH)
T62390		ProSavin	Compound	Gene	DRUGBANK::target::Compound:Gene	D05ICS	TTD	SYMBOL:TH	Tyrosine 3-monooxygenase (TH)
T62390		OXB-102	Compound	Gene	DRUGBANK::target::Compound:Gene	D72UDH	TTD	SYMBOL:TH	Tyrosine 3-monooxygenase (TH)
T51120		TPO gene plasmid	Compound	Gene	DRUGBANK::target::Compound:Gene	D0M9ZL	TTD	SYMBOL:TPO	Thyroid peroxidase (TPO)
T52522		THRX-198321	Compound	Gene	DRUGBANK::target::Compound:Gene	D04GRB	TTD	SYMBOL:ADRB2	Adrenergic receptor beta-2 (ADRB2)
T52522		R-salbutamol sulphate	Compound	Gene	DRUGBANK::target::Compound:Gene	D09CMK	TTD	SYMBOL:ADRB2	Adrenergic receptor beta-2 (ADRB2)
T52522		AZD-2115	Compound	Gene	DRUGBANK::target::Compound:Gene	D0L9CD	TTD	SYMBOL:ADRB2	Adrenergic receptor beta-2 (ADRB2)
T52522		GSK159802	Compound	Gene	DRUGBANK::target::Compound:Gene	D0YL3E	TTD	SYMBOL:ADRB2	Adrenergic receptor beta-2 (ADRB2)
T50942		Cenegermin	Compound	Gene	DRUGBANK::target::Compound:Gene	D02KUO	TTD	SYMBOL:NGFR	Low-affinity nerve growth factor receptor (NGFR)
T50942		Fulranumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D0O1GS	TTD	SYMBOL:NGFR	Low-affinity nerve growth factor receptor (NGFR)
