Fibrosis,UniprotID,entrezID,FullName,Alias,DrugID,DrugName,Action,Link
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB08885,Aflibercept,binder,https://go.drugbank.com/drugs/DB08885#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB09301,Chondroitin sulfate,not defined,https://go.drugbank.com/drugs/DB09301#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB10772,Foreskin keratinocyte (neonatal),agonist,https://go.drugbank.com/drugs/DB10772#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB14864,Brolucizumab,inhibitor,https://go.drugbank.com/drugs/DB14864#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB15303,Faricimab,antagonist,https://go.drugbank.com/drugs/DB15303#BE0000163
FGF2,P09038,2247,fibroblast growth factor 2,BFGF; FGFB; FGF-2; HBGF-2,DB00686,Pentosan polysulfate,antagonist,https://go.drugbank.com/drugs/DB00686#BE0001015
FGF2,P09038,2247,fibroblast growth factor 2,BFGF; FGFB; FGF-2; HBGF-2,DB03935,"1,4-Dideoxy-O2-Sulfo-Glucuronic Acid",not defined,https://go.drugbank.com/drugs/DB03935#BE0001015
FGF2,P09038,2247,fibroblast growth factor 2,BFGF; FGFB; FGF-2; HBGF-2,DB03959,"N,O6-Disulfo-Glucosamine",not defined,https://go.drugbank.com/drugs/DB03959#BE0001015
FGF2,P09038,2247,fibroblast growth factor 2,BFGF; FGFB; FGF-2; HBGF-2,DB03981,"1,4-Dideoxy-5-Dehydro-O2-Sulfo-Glucuronic Acid",not defined,https://go.drugbank.com/drugs/DB03981#BE0001015
FGF2,P09038,2247,fibroblast growth factor 2,BFGF; FGFB; FGF-2; HBGF-2,DB05434,ABT-510,not defined,https://go.drugbank.com/drugs/DB05434#BE0001015
FGF2,P09038,2247,fibroblast growth factor 2,BFGF; FGFB; FGF-2; HBGF-2,DB00877,Sirolimus,other/unknown,https://go.drugbank.com/drugs/DB00877#BE0001015
FGF2,P09038,2247,fibroblast growth factor 2,BFGF; FGFB; FGF-2; HBGF-2,DB00364,Sucralfate,"agonist,inducer",https://go.drugbank.com/drugs/DB00364#BE0001015
FGF2,P09038,2247,fibroblast growth factor 2,BFGF; FGFB; FGF-2; HBGF-2,DB01109,Heparin,not defined,https://go.drugbank.com/drugs/DB01109#BE0001015
FYN,P06241,2534,"FYN proto-oncogene, Src family tyrosine kinase",SLK; SYN; p59-FYN,DB01254,Dasatinib,multitarget,https://go.drugbank.com/drugs/DB01254#BE0000839
FYN,P06241,2534,"FYN proto-oncogene, Src family tyrosine kinase",SLK; SYN; p59-FYN,DB02078,Triglyme,not defined,https://go.drugbank.com/drugs/DB02078#BE0000839
FYN,P06241,2534,"FYN proto-oncogene, Src family tyrosine kinase",SLK; SYN; p59-FYN,DB12010,Fostamatinib,inhibitor,https://go.drugbank.com/drugs/DB12010#BE0000839
VCAM1,P19320,7412,vascular cell adhesion molecule 1,CD106; INCAM-100,DB01136,Carvedilol,inhibitor,https://go.drugbank.com/drugs/DB01136#BE0001114
VCAM1,P19320,7412,vascular cell adhesion molecule 1,CD106; INCAM-100,DB05399,Succinobucol,not defined,https://go.drugbank.com/drugs/DB05399#BE0001114
VCAM1,P19320,7412,vascular cell adhesion molecule 1,CD106; INCAM-100,DB00898,Ethanol,not defined,https://go.drugbank.com/drugs/DB00898#BE0001114
VCAM1,P19320,7412,vascular cell adhesion molecule 1,CD106; INCAM-100,DB11338,Clove oil,antagonist,https://go.drugbank.com/drugs/DB11338#BE0001114
ALDH2,P05091,217,aldehyde dehydrogenase 2 family member,ALDM; ALDHI; ALDH-E2,DB00822,Disulfiram,inhibitor,https://go.drugbank.com/drugs/DB00822#BE0000133
ALDH2,P05091,217,aldehyde dehydrogenase 2 family member,ALDM; ALDHI; ALDH-E2,DB00157,NADH,not defined,https://go.drugbank.com/drugs/DB00157#BE0000133
ALDH2,P05091,217,aldehyde dehydrogenase 2 family member,ALDM; ALDHI; ALDH-E2,DB02115,Daidzin,not defined,https://go.drugbank.com/drugs/DB02115#BE0000133
ALDH2,P05091,217,aldehyde dehydrogenase 2 family member,ALDM; ALDHI; ALDH-E2,DB00536,Guanidine,inhibitor,https://go.drugbank.com/drugs/DB00536#BE0000133
ALDH2,P05091,217,aldehyde dehydrogenase 2 family member,ALDM; ALDHI; ALDH-E2,DB04381,Crotonaldehyde,not defined,https://go.drugbank.com/drugs/DB04381#BE0000133
ALDH2,P05091,217,aldehyde dehydrogenase 2 family member,ALDM; ALDHI; ALDH-E2,DB00727,Nitroglycerin,substrate,https://go.drugbank.com/drugs/DB00727#BE0000133
ALDH2,P05091,217,aldehyde dehydrogenase 2 family member,ALDM; ALDHI; ALDH-E2,DB01612,Amyl Nitrite,substrate,https://go.drugbank.com/drugs/DB01612#BE0000133
ALDH2,P05091,217,aldehyde dehydrogenase 2 family member,ALDM; ALDHI; ALDH-E2,DB06770,Benzyl alcohol,substrate,https://go.drugbank.com/drugs/DB06770#BE0000133
ALDH2,P05091,217,aldehyde dehydrogenase 2 family member,ALDM; ALDHI; ALDH-E2,DB00435,Nitric Oxide,inhibitor,https://go.drugbank.com/drugs/DB00435#BE0000133
ALDH2,P05091,217,aldehyde dehydrogenase 2 family member,ALDM; ALDHI; ALDH-E2,DB09117,Paraldehyde,substrate,https://go.drugbank.com/drugs/DB09117#BE0000133
ALDH2,P05091,217,aldehyde dehydrogenase 2 family member,ALDM; ALDHI; ALDH-E2,DB06154,Pentaerythritol tetranitrate,substrate,https://go.drugbank.com/drugs/DB06154#BE0000133
ALDH2,P05091,217,aldehyde dehydrogenase 2 family member,ALDM; ALDHI; ALDH-E2,DB06207,Silodosin,substrate,https://go.drugbank.com/drugs/DB06207#BE0000133
EGF,P01133,1950,epidermal growth factor,URG; HOMG4,DB04454,Alpha-Aminobutyric Acid,not defined,https://go.drugbank.com/drugs/DB04454#BE0000953
EGF,P01133,1950,epidermal growth factor,URG; HOMG4,DB11973,Tesevatinib,not defined,https://go.drugbank.com/drugs/DB11973#BE0000953
EGF,P01133,1950,epidermal growth factor,URG; HOMG4,DB00364,Sucralfate,inducer,https://go.drugbank.com/drugs/DB00364#BE0000953
EGF,P01133,1950,epidermal growth factor,URG; HOMG4,DB08862,Cholecystokinin,not defined,https://go.drugbank.com/drugs/DB08862#BE0000953
ELN,P15502,2006,elastin,WS; WBS; SVAS; ADCL1,DB00533,Rofecoxib,other/unknown,https://go.drugbank.com/drugs/DB00533#BE0001046
SIRT1,Q96EB6,23411,sirtuin 1,SIR2; SIR2L1; SIR2alpha,DB02709,Resveratrol,not defined,https://go.drugbank.com/drugs/DB02709#BE0002461
SIRT1,Q96EB6,23411,sirtuin 1,SIR2; SIR2L1; SIR2alpha,DB13978,Selisistat,inhibitor,https://go.drugbank.com/drugs/DB13978#BE0002461
SIRT1,Q96EB6,23411,sirtuin 1,SIR2; SIR2L1; SIR2alpha,DB15493,Cambinol,inhibitor,https://go.drugbank.com/drugs/DB15493#BE0002461
STAT3,P40763,6774,signal transducer and activator of transcription 3,APRF; HIES; ADMIO; ADMIO1,DB05959,ENMD-1198,not defined,https://go.drugbank.com/drugs/DB05959#BE0003462
STAT3,P40763,6774,signal transducer and activator of transcription 3,APRF; HIES; ADMIO; ADMIO1,DB16630,OPB-111077,inhibitor,https://go.drugbank.com/drugs/DB16630#BE0003462
FLT4,P35916,2324,fms related receptor tyrosine kinase 4,PCL; CHTD7; FLT-4; FLT41; LMPH1A; LMPHM1; VEGFR3; VEGFR-3,DB00398,Sorafenib,antagonist,https://go.drugbank.com/drugs/DB00398#BE0000023
FLT4,P35916,2324,fms related receptor tyrosine kinase 4,PCL; CHTD7; FLT-4; FLT41; LMPH1A; LMPHM1; VEGFR3; VEGFR-3,DB01268,Sunitinib,inhibitor,https://go.drugbank.com/drugs/DB01268#BE0000023
FLT4,P35916,2324,fms related receptor tyrosine kinase 4,PCL; CHTD7; FLT-4; FLT41; LMPH1A; LMPHM1; VEGFR3; VEGFR-3,DB04879,Vatalanib,not defined,https://go.drugbank.com/drugs/DB04879#BE0000023
FLT4,P35916,2324,fms related receptor tyrosine kinase 4,PCL; CHTD7; FLT-4; FLT41; LMPH1A; LMPHM1; VEGFR3; VEGFR-3,DB05075,TG-100801,not defined,https://go.drugbank.com/drugs/DB05075#BE0000023
FLT4,P35916,2324,fms related receptor tyrosine kinase 4,PCL; CHTD7; FLT-4; FLT41; LMPH1A; LMPHM1; VEGFR3; VEGFR-3,DB06080,Linifanib,not defined,https://go.drugbank.com/drugs/DB06080#BE0000023
FLT4,P35916,2324,fms related receptor tyrosine kinase 4,PCL; CHTD7; FLT-4; FLT41; LMPH1A; LMPHM1; VEGFR3; VEGFR-3,DB06101,IMC-1C11,not defined,https://go.drugbank.com/drugs/DB06101#BE0000023
FLT4,P35916,2324,fms related receptor tyrosine kinase 4,PCL; CHTD7; FLT-4; FLT41; LMPH1A; LMPHM1; VEGFR3; VEGFR-3,DB05932,Denibulin,not defined,https://go.drugbank.com/drugs/DB05932#BE0000023
FLT4,P35916,2324,fms related receptor tyrosine kinase 4,PCL; CHTD7; FLT-4; FLT41; LMPH1A; LMPHM1; VEGFR3; VEGFR-3,DB06589,Pazopanib,not defined,https://go.drugbank.com/drugs/DB06589#BE0000023
FLT4,P35916,2324,fms related receptor tyrosine kinase 4,PCL; CHTD7; FLT-4; FLT41; LMPH1A; LMPHM1; VEGFR3; VEGFR-3,DB06626,Axitinib,inhibitor,https://go.drugbank.com/drugs/DB06626#BE0000023
FLT4,P35916,2324,fms related receptor tyrosine kinase 4,PCL; CHTD7; FLT-4; FLT41; LMPH1A; LMPHM1; VEGFR3; VEGFR-3,DB08896,Regorafenib,inhibitor,https://go.drugbank.com/drugs/DB08896#BE0000023
FLT4,P35916,2324,fms related receptor tyrosine kinase 4,PCL; CHTD7; FLT-4; FLT41; LMPH1A; LMPHM1; VEGFR3; VEGFR-3,DB09078,Lenvatinib,inhibitor,https://go.drugbank.com/drugs/DB09078#BE0000023
FLT4,P35916,2324,fms related receptor tyrosine kinase 4,PCL; CHTD7; FLT-4; FLT41; LMPH1A; LMPHM1; VEGFR3; VEGFR-3,DB09079,Nintedanib,inhibitor,https://go.drugbank.com/drugs/DB09079#BE0000023
FLT4,P35916,2324,fms related receptor tyrosine kinase 4,PCL; CHTD7; FLT-4; FLT41; LMPH1A; LMPHM1; VEGFR3; VEGFR-3,DB12010,Fostamatinib,inhibitor,https://go.drugbank.com/drugs/DB12010#BE0000023
FLT4,P35916,2324,fms related receptor tyrosine kinase 4,PCL; CHTD7; FLT-4; FLT41; LMPH1A; LMPHM1; VEGFR3; VEGFR-3,DB15685,Selpercatinib,inhibitor,https://go.drugbank.com/drugs/DB15685#BE0000023
FLT4,P35916,2324,fms related receptor tyrosine kinase 4,PCL; CHTD7; FLT-4; FLT41; LMPH1A; LMPHM1; VEGFR3; VEGFR-3,DB11800,Tivozanib,inhibitor,https://go.drugbank.com/drugs/DB11800#BE0000023
IL13,P35225,3596,interleukin 13,P600; IL-13,DB05305,Cintredekin besudotox,not defined,https://go.drugbank.com/drugs/DB05305#BE0002438
IL13,P35225,3596,interleukin 13,P600; IL-13,DB11914,Lebrikizumab,not defined,https://go.drugbank.com/drugs/DB11914#BE0002438
MAPK8,P45983,5599,mitogen-activated protein kinase 8,JNK; JNK1; PRKM8; SAPK1; JNK-46; JNK1A2; SAPK1c; JNK21B1/2,DB01782,Pyrazolanthrone,not defined,https://go.drugbank.com/drugs/DB01782#BE0003790
MAPK8,P45983,5599,mitogen-activated protein kinase 8,JNK; JNK1; PRKM8; SAPK1; JNK-46; JNK1A2; SAPK1c; JNK21B1/2,DB07218,"6-CHLORO-9-HYDROXY-1,3-DIMETHYL-1,9-DIHYDRO-4H-PYRAZOLO[3,4-B]QUINOLIN-4-ONE",not defined,https://go.drugbank.com/drugs/DB07218#BE0003790
MAPK8,P45983,5599,mitogen-activated protein kinase 8,JNK; JNK1; PRKM8; SAPK1; JNK-46; JNK1A2; SAPK1c; JNK21B1/2,DB07268,2-({2-[(3-HYDROXYPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)BENZAMIDE,not defined,https://go.drugbank.com/drugs/DB07268#BE0003790
MAPK8,P45983,5599,mitogen-activated protein kinase 8,JNK; JNK1; PRKM8; SAPK1; JNK-46; JNK1A2; SAPK1c; JNK21B1/2,DB07272,"N-(4-AMINO-5-CYANO-6-ETHOXYPYRIDIN-2-YL)-2-(4-BROMO-2,5-DIMETHOXYPHENYL)ACETAMIDE",not defined,https://go.drugbank.com/drugs/DB07272#BE0003790
MAPK8,P45983,5599,mitogen-activated protein kinase 8,JNK; JNK1; PRKM8; SAPK1; JNK-46; JNK1A2; SAPK1c; JNK21B1/2,DB07276,"5-CYANO-N-(2,5-DIMETHOXYBENZYL)-6-ETHOXYPYRIDINE-2-CARBOXAMIDE",not defined,https://go.drugbank.com/drugs/DB07276#BE0003790
MAPK8,P45983,5599,mitogen-activated protein kinase 8,JNK; JNK1; PRKM8; SAPK1; JNK-46; JNK1A2; SAPK1c; JNK21B1/2,DB07845,"2-fluoro-6-{[2-({2-methoxy-4-[(methylsulfonyl)methyl]phenyl}amino)-7H-pyrrolo[2,3-d]pyrimidin-4-yl]amino}benzamide",not defined,https://go.drugbank.com/drugs/DB07845#BE0003790
MAPK8,P45983,5599,mitogen-activated protein kinase 8,JNK; JNK1; PRKM8; SAPK1; JNK-46; JNK1A2; SAPK1c; JNK21B1/2,DB00675,Tamoxifen,modulator,https://go.drugbank.com/drugs/DB00675#BE0003790
ACE2,Q9BYF1,59272,angiotensin converting enzyme 2,ACEH,DB05203,SPP1148,not defined,https://go.drugbank.com/drugs/DB05203#BE0000982
ACE2,Q9BYF1,59272,angiotensin converting enzyme 2,ACEH,DB15643,N-(2-Aminoethyl)-1-aziridineethanamine,inhibitor,https://go.drugbank.com/drugs/DB15643#BE0000982
ACE2,Q9BYF1,59272,angiotensin converting enzyme 2,ACEH,DB00608,Chloroquine,modulator,https://go.drugbank.com/drugs/DB00608#BE0000982
ACE2,Q9BYF1,59272,angiotensin converting enzyme 2,ACEH,DB01611,Hydroxychloroquine,modulator,https://go.drugbank.com/drugs/DB01611#BE0000982
ACE2,Q9BYF1,59272,angiotensin converting enzyme 2,ACEH,DB09019,Bromhexine,binder,https://go.drugbank.com/drugs/DB09019#BE0000982
JAK2,O60674,3717,Janus kinase 2,JTK10,DB05243,XL019,not defined,https://go.drugbank.com/drugs/DB05243#BE0002408
JAK2,O60674,3717,Janus kinase 2,JTK10,DB04716,"2-tert-butyl-9-fluoro-1,6-dihydrobenzo[h]imidazo[4,5-f]isoquinolin-7-one",not defined,https://go.drugbank.com/drugs/DB04716#BE0002408
JAK2,O60674,3717,Janus kinase 2,JTK10,DB07161,5-phenyl-1H-indazol-3-amine,not defined,https://go.drugbank.com/drugs/DB07161#BE0002408
JAK2,O60674,3717,Janus kinase 2,JTK10,DB07162,4-(3-amino-1H-indazol-5-yl)-N-tert-butylbenzenesulfonamide,not defined,https://go.drugbank.com/drugs/DB07162#BE0002408
JAK2,O60674,3717,Janus kinase 2,JTK10,DB08067,4-[(2-{4-[(CYCLOPROPYLCARBAMOYL)AMINO]-1H-PYRAZOL-3-YL}-1H-BENZIMIDAZOL-6-YL)METHYL]MORPHOLIN-4-IUM,not defined,https://go.drugbank.com/drugs/DB08067#BE0002408
JAK2,O60674,3717,Janus kinase 2,JTK10,DB08877,Ruxolitinib,inhibitor,https://go.drugbank.com/drugs/DB08877#BE0002408
JAK2,O60674,3717,Janus kinase 2,JTK10,DB08895,Tofacitinib,"antagonist,inhibitor",https://go.drugbank.com/drugs/DB08895#BE0002408
JAK2,O60674,3717,Janus kinase 2,JTK10,DB11817,Baricitinib,inhibitor,https://go.drugbank.com/drugs/DB11817#BE0002408
JAK2,O60674,3717,Janus kinase 2,JTK10,DB12010,Fostamatinib,inhibitor,https://go.drugbank.com/drugs/DB12010#BE0002408
JAK2,O60674,3717,Janus kinase 2,JTK10,DB12500,Fedratinib,inhibitor,https://go.drugbank.com/drugs/DB12500#BE0002408
JAK2,O60674,3717,Janus kinase 2,JTK10,DB11986,Entrectinib,inhibitor,https://go.drugbank.com/drugs/DB11986#BE0002408
JAK2,O60674,3717,Janus kinase 2,JTK10,DB15035,Zanubrutinib,inhibitor,https://go.drugbank.com/drugs/DB15035#BE0002408
JAK2,O60674,3717,Janus kinase 2,JTK10,DB15822,Pralsetinib,inhibitor,https://go.drugbank.com/drugs/DB15822#BE0002408
MAPK3,P27361,5595,mitogen-activated protein kinase 3,ERK1; ERT2; ERK-1; PRKM3; P44ERK1; P44MAPK; HS44KDAP; HUMKER1A; p44-ERK1; p44-MAPK,DB00605,Sulindac,inhibitor,https://go.drugbank.com/drugs/DB00605#BE0001062
MAPK3,P27361,5595,mitogen-activated protein kinase 3,ERK1; ERT2; ERK-1; PRKM3; P44ERK1; P44MAPK; HS44KDAP; HUMKER1A; p44-ERK1; p44-MAPK,DB01169,Arsenic trioxide,inducer,https://go.drugbank.com/drugs/DB01169#BE0001062
MAPK3,P27361,5595,mitogen-activated protein kinase 3,ERK1; ERT2; ERK-1; PRKM3; P44ERK1; P44MAPK; HS44KDAP; HUMKER1A; p44-ERK1; p44-MAPK,DB02733,Purvalanol,inhibitor,https://go.drugbank.com/drugs/DB02733#BE0001062
MAPK3,P27361,5595,mitogen-activated protein kinase 3,ERK1; ERT2; ERK-1; PRKM3; P44ERK1; P44MAPK; HS44KDAP; HUMKER1A; p44-ERK1; p44-MAPK,DB06195,Seliciclib,not defined,https://go.drugbank.com/drugs/DB06195#BE0001062
MAPK3,P27361,5595,mitogen-activated protein kinase 3,ERK1; ERT2; ERK-1; PRKM3; P44ERK1; P44MAPK; HS44KDAP; HUMKER1A; p44-ERK1; p44-MAPK,DB04604,5-iodotubercidin,not defined,https://go.drugbank.com/drugs/DB04604#BE0001062
MAPK3,P27361,5595,mitogen-activated protein kinase 3,ERK1; ERT2; ERK-1; PRKM3; P44ERK1; P44MAPK; HS44KDAP; HUMKER1A; p44-ERK1; p44-MAPK,DB13930,Ulixertinib,inhibitor,https://go.drugbank.com/drugs/DB13930#BE0001062
MAPK3,P27361,5595,mitogen-activated protein kinase 3,ERK1; ERT2; ERK-1; PRKM3; P44ERK1; P44MAPK; HS44KDAP; HUMKER1A; p44-ERK1; p44-MAPK,DB08862,Cholecystokinin,not defined,https://go.drugbank.com/drugs/DB08862#BE0001062
SMAD2,Q15796,4087,SMAD family member 2,JV18; MADH2; MADR2; JV18-1; hMAD-2; hSMAD2,DB04522,Dexfosfoserine,not defined,https://go.drugbank.com/drugs/DB04522#BE0004445
CCR2,P41597,729230,C-C motif chemokine receptor 2,CKR2; CCR-2; CCR2A; CCR2B; CD192; CKR2A; CKR2B; CMKBR2; MCP-1-R; CC-CKR-2,DB05130,INCB3284,not defined,https://go.drugbank.com/drugs/DB05130#BE0003387
CCR2,P41597,729230,C-C motif chemokine receptor 2,CKR2; CCR-2; CCR2A; CCR2B; CD192; CKR2A; CKR2B; CMKBR2; MCP-1-R; CC-CKR-2,DB05159,CCX915,not defined,https://go.drugbank.com/drugs/DB05159#BE0003387
CCR2,P41597,729230,C-C motif chemokine receptor 2,CKR2; CCR-2; CCR2A; CCR2B; CD192; CKR2A; CKR2B; CMKBR2; MCP-1-R; CC-CKR-2,DB12520,Plozalizumab,not defined,https://go.drugbank.com/drugs/DB12520#BE0003387
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB01268,Sunitinib,inhibitor,https://go.drugbank.com/drugs/DB01268#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB00619,Imatinib,antagonist,https://go.drugbank.com/drugs/DB00619#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB00102,Becaplermin,not defined,https://go.drugbank.com/drugs/DB00102#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB12742,Amuvatinib,not defined,https://go.drugbank.com/drugs/DB12742#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB05146,XL820,not defined,https://go.drugbank.com/drugs/DB05146#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB06043,Olaratumab,antagonist,https://go.drugbank.com/drugs/DB06043#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB06589,Pazopanib,inhibitor,https://go.drugbank.com/drugs/DB06589#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB06595,Midostaurin,"antagonist,inhibitor",https://go.drugbank.com/drugs/DB06595#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB08896,Regorafenib,inhibitor,https://go.drugbank.com/drugs/DB08896#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB08901,Ponatinib,inhibitor,https://go.drugbank.com/drugs/DB08901#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB09078,Lenvatinib,inhibitor,https://go.drugbank.com/drugs/DB09078#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB09079,Nintedanib,inhibitor,https://go.drugbank.com/drugs/DB09079#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB10772,Foreskin keratinocyte (neonatal),agonist,https://go.drugbank.com/drugs/DB10772#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB12010,Fostamatinib,inhibitor,https://go.drugbank.com/drugs/DB12010#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB12147,Erdafitinib,substrate,https://go.drugbank.com/drugs/DB12147#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB14840,Ripretinib,inhibitor,https://go.drugbank.com/drugs/DB14840#BE0000852
PDGFRA,P16234,5156,platelet derived growth factor receptor alpha,CD140A; PDGFR2; PDGFR-2,DB11800,Tivozanib,inhibitor,https://go.drugbank.com/drugs/DB11800#BE0000852
CCL5,P13501,6352,C-C motif chemokine ligand 5,SISd; eoCP; SCYA5; RANTES; TCP228; D17S136E; SIS-delta,DB02322,Heparin Disaccharide I-S,not defined,https://go.drugbank.com/drugs/DB02322#BE0000975
CCL5,P13501,6352,C-C motif chemokine ligand 5,SISd; eoCP; SCYA5; RANTES; TCP228; D17S136E; SIS-delta,DB02353,Heparin Disaccharide Iii-S,not defined,https://go.drugbank.com/drugs/DB02353#BE0000975
IL17A,Q16552,3605,interleukin 17A,IL17; CTLA8; IL-17; ILA17; CTLA-8; IL-17A,DB09029,Secukinumab,antagonist,https://go.drugbank.com/drugs/DB09029#BE0005863
IL17A,Q16552,3605,interleukin 17A,IL17; CTLA8; IL-17; ILA17; CTLA-8; IL-17A,DB11569,Ixekizumab,antibody,https://go.drugbank.com/drugs/DB11569#BE0005863
COMP,P49747,1311,cartilage oligomeric matrix protein,MED; CTS2; EDM1; EPD1; TSP5; PSACH; THBS5,DB01373,Calcium,not defined,https://go.drugbank.com/drugs/DB01373#BE0000899
HIF1A,Q16665,3091,hypoxia inducible factor 1 subunit alpha,HIF1; MOP1; PASD8; HIF-1A; bHLHe78; HIF-1alpha; HIF1-ALPHA; HIF-1-alpha,DB02342,2-Methoxyestradiol,not defined,https://go.drugbank.com/drugs/DB02342#BE0002374
HIF1A,Q16665,3091,hypoxia inducible factor 1 subunit alpha,HIF1; MOP1; PASD8; HIF-1A; bHLHe78; HIF-1alpha; HIF1-ALPHA; HIF-1-alpha,DB06082,PX-478,not defined,https://go.drugbank.com/drugs/DB06082#BE0002374
HIF1A,Q16665,3091,hypoxia inducible factor 1 subunit alpha,HIF1; MOP1; PASD8; HIF-1A; bHLHe78; HIF-1alpha; HIF1-ALPHA; HIF-1-alpha,DB05959,ENMD-1198,not defined,https://go.drugbank.com/drugs/DB05959#BE0002374
HIF1A,Q16665,3091,hypoxia inducible factor 1 subunit alpha,HIF1; MOP1; PASD8; HIF-1A; bHLHe78; HIF-1alpha; HIF1-ALPHA; HIF-1-alpha,DB08687,FG-2216,not defined,https://go.drugbank.com/drugs/DB08687#BE0002374
HIF1A,Q16665,3091,hypoxia inducible factor 1 subunit alpha,HIF1; MOP1; PASD8; HIF-1A; bHLHe78; HIF-1alpha; HIF1-ALPHA; HIF-1-alpha,DB01136,Carvedilol,modulator,https://go.drugbank.com/drugs/DB01136#BE0002374
HIF1A,Q16665,3091,hypoxia inducible factor 1 subunit alpha,HIF1; MOP1; PASD8; HIF-1A; bHLHe78; HIF-1alpha; HIF1-ALPHA; HIF-1-alpha,DB01275,Hydralazine,inducer,https://go.drugbank.com/drugs/DB01275#BE0002374
IL4,P05112,3565,interleukin 4,BSF1; IL-4; BCGF1; BSF-1; BCGF-1,DB06560,Pascolizumab,not defined,https://go.drugbank.com/drugs/DB06560#BE0003520
ACTA2,P62736,59,"actin alpha 2, smooth muscle",ACTSA,DB12695,Phenethyl Isothiocyanate,not defined,https://go.drugbank.com/drugs/DB12695#BE0005076
CXCR4,P61073,7852,C-X-C motif chemokine receptor 4,FB22; HM89; LAP3; LCR1; NPYR; WHIM; CD184; LAP-3; LESTR; NPY3R; NPYRL; WHIMS; HSY3RR; NPYY3R; D2S201E,DB00452,Framycetin,antagonist,https://go.drugbank.com/drugs/DB00452#BE0000919
CXCR4,P61073,7852,C-X-C motif chemokine receptor 4,FB22; HM89; LAP3; LCR1; NPYR; WHIM; CD184; LAP-3; LESTR; NPY3R; NPYRL; WHIMS; HSY3RR; NPYY3R; D2S201E,DB05501,AMD-070,not defined,https://go.drugbank.com/drugs/DB05501#BE0000919
CXCR4,P61073,7852,C-X-C motif chemokine receptor 4,FB22; HM89; LAP3; LCR1; NPYR; WHIM; CD184; LAP-3; LESTR; NPY3R; NPYRL; WHIMS; HSY3RR; NPYY3R; D2S201E,DB06809,Plerixafor,antagonist,https://go.drugbank.com/drugs/DB06809#BE0000919
CXCR4,P61073,7852,C-X-C motif chemokine receptor 4,FB22; HM89; LAP3; LCR1; NPYR; WHIM; CD184; LAP-3; LESTR; NPY3R; NPYRL; WHIMS; HSY3RR; NPYY3R; D2S201E,DB12698,Ibalizumab,antagonist,https://go.drugbank.com/drugs/DB12698#BE0000919
PDGFD,Q9GZP0,80310,platelet derived growth factor D,IEGF; SCDGFB; MSTP036; SCDGF-B,DB05139,CR002,not defined,https://go.drugbank.com/drugs/DB05139#BE0003411
PDGFD,Q9GZP0,80310,platelet derived growth factor D,IEGF; SCDGFB; MSTP036; SCDGF-B,DB05465,Tandutinib,not defined,https://go.drugbank.com/drugs/DB05465#BE0003411
ICAM1,P05362,3383,intercellular adhesion molecule 1,BB2; CD54; P3.58,DB00108,Natalizumab,not defined,https://go.drugbank.com/drugs/DB00108#BE0001085
ICAM1,P05362,3383,intercellular adhesion molecule 1,BB2; CD54; P3.58,DB08818,Hyaluronic acid,"inhibitor,binder",https://go.drugbank.com/drugs/DB08818#BE0001085
