id,name,resource
MedDRA:10007399,Carcinoma in situ of stomach,MedDRA
MedDRA:10009964,Colon carcinoma stage 0,MedDRA
MedDRA:10007386,Carcinoma in situ of rectum,MedDRA
MedDRA:10002134,Anal cancer stage 0,MedDRA
MedDRA:10007377,Carcinoma in situ of other and unspecified parts of intestine,MedDRA
MedDRA:10007374,Carcinoma in situ of other and unspecified digestive organs,MedDRA
MedDRA:10007370,Carcinoma in situ of larynx,MedDRA
MedDRA:10007401,Carcinoma in situ of trachea,MedDRA
MedDRA:10007362,Carcinoma in situ of bronchus and lung,MedDRA
MedDRA:10007381,Carcinoma in situ of other specified parts of respiratory system,MedDRA
MedDRA:10007390,Carcinoma in situ of skin,MedDRA
MedDRA:10007393,Carcinoma in situ of skin of lip,MedDRA
MedDRA:10007395,Carcinoma in situ of skin of other and unspecified parts of face,MedDRA
MedDRA:10007389,Carcinoma in situ of scalp and skin of neck,MedDRA
MedDRA:10007396,"Carcinoma in situ of skin of trunk, except scrotum",MedDRA
MedDRA:10007397,"Carcinoma in situ of skin of upper limb, including shoulder",MedDRA
MedDRA:10007394,"Carcinoma in situ of skin of lower limb, including hip",MedDRA
MedDRA:10007383,Carcinoma in situ of other specified sites of skin,MedDRA
MedDRA:10007359,Carcinoma in situ of breast and genitourinary system,MedDRA
MedDRA:10007358,Carcinoma in situ of breast,MedDRA
MedDRA:10007378,Carcinoma in situ of other and unspecified parts of uterus,MedDRA
MedDRA:10007375,Carcinoma in situ of other and unspecified female genital organs,MedDRA
MedDRA:10007385,Carcinoma in situ of prostate,MedDRA
MedDRA:10007384,Carcinoma in situ of penis,MedDRA
MedDRA:10007376,Carcinoma in situ of other and unspecified male genital organs,MedDRA
MedDRA:10007356,Carcinoma in situ of bladder,MedDRA
MedDRA:10007380,Carcinoma in situ of other and unspecified urinary organs,MedDRA
MedDRA:10007379,Carcinoma in situ of other and unspecified sites,MedDRA
MedDRA:10007368,Carcinoma in situ of eye,MedDRA
MedDRA:10029009,Neoplasm of uncertain behavior of digestive and respiratory systems,MedDRA
MedDRA:10029017,Neoplasm of uncertain behavior of major salivary glands,MedDRA
MedDRA:10029015,"Neoplasm of uncertain behavior of lip, oral cavity, and pharynx",MedDRA
MedDRA:10029040,"Neoplasm of uncertain behavior of stomach, intestines, and rectum",MedDRA
MedDRA:10029038,Neoplasm of uncertain behavior of retroperitoneum and peritoneum,MedDRA
MedDRA:10029019,Neoplasm of uncertain behavior of other and unspecified digestive organs,MedDRA
MedDRA:10029042,"Neoplasm of uncertain behavior of trachea, bronchus, and lung",MedDRA
MedDRA:10029036,"Neoplasm of uncertain behavior of pleura, thymus, and mediastinum",MedDRA
MedDRA:10029024,Neoplasm of uncertain behavior of other and unspecified respiratory organs,MedDRA
MedDRA:10029011,Neoplasm of uncertain behavior of genitourinary organs,MedDRA
MedDRA:10029027,Neoplasm of uncertain behavior of other and unspecified urinary organs,MedDRA
MedDRA:10029013,Neoplasm of uncertain behavior of kidney and ureter,MedDRA
MedDRA:10029010,Neoplasm of uncertain behavior of endocrine glands and nervous system,MedDRA
MedDRA:10029003,Neoplasm of uncertain behavior of adrenal gland,MedDRA
MedDRA:10029020,Neoplasm of uncertain behavior of other and unspecified endocrine glands,MedDRA
MedDRA:10029006,Neoplasm of uncertain behavior of brain and spinal cord,MedDRA
MedDRA:10029018,Neoplasm of uncertain behavior of meninges,MedDRA
MedDRA:10029023,Neoplasm of uncertain behavior of other and unspecified parts of nervous system,MedDRA
MedDRA:10029025,Neoplasm of uncertain behavior of other and unspecified sites and tissues,MedDRA
MedDRA:10029008,Neoplasm of uncertain behavior of connective and other soft tissue,MedDRA
MedDRA:10029012,Neoplasm of uncertain behavior of histiocytic and mast cells,MedDRA
MedDRA:10029094,Neoplasm of unspecified nature of respiratory system,MedDRA
MedDRA:10029087,"Neoplasm of unspecified nature of bone, soft tissue, and skin",MedDRA
MedDRA:10029092,Neoplasm of unspecified nature of other genitourinary organs,MedDRA
MedDRA:10029091,Neoplasm of unspecified nature of endocrine glands and other parts of nervous system,MedDRA
MedDRA:10029093,Neoplasm of unspecified nature of other specified sites,MedDRA
MedDRA:10044141,Toxic diffuse goiter without mention of thyrotoxic crisis or storm,MedDRA
MedDRA:10044140,Toxic diffuse goiter with mention of thyrotoxic crisis or storm,MedDRA
MedDRA:10044253,Toxic uninodular goiter,MedDRA
MedDRA:10044254,Toxic uninodular goiter with mention of thyrotoxic crisis or storm,MedDRA
MedDRA:10044231,Toxic multinodular goiter,MedDRA
MedDRA:10044233,Toxic multinodular goiter without mention of thyrotoxic crisis or storm,MedDRA
MedDRA:10044232,Toxic multinodular goiter with mention of thyrotoxic crisis or storm,MedDRA
MedDRA:10044241,"Toxic nodular goiter, unspecified type, without mention of thyrotoxic crisis or storm",MedDRA
MedDRA:10044240,"Toxic nodular goiter, unspecified type, with mention of thyrotoxic crisis or storm",MedDRA
MedDRA:10043791,Thyrotoxicosis from ectopic thyroid nodule,MedDRA
MedDRA:10043794,Thyrotoxicosis of other specified origin,MedDRA
MedDRA:10043796,Thyrotoxicosis of other specified origin without mention of thyrotoxic crisis or storm,MedDRA
MedDRA:10043795,Thyrotoxicosis of other specified origin with mention of thyrotoxic crisis or storm,MedDRA
MedDRA:10043803,"Thyrotoxicosis without mention of goiter or other cause, with mention of thyrotoxic crisis or storm",MedDRA
MedDRA:10021117,Hypothyroidism postoperative,MedDRA
MedDRA:10032392,Other postablative hypothyroidism,MedDRA
MedDRA:10022908,Iodine hypothyroidism,MedDRA
MedDRA:10032115,Other iatrogenic hypothyroidism,MedDRA
MedDRA:10032491,Other specified acquired hypothyroidism,MedDRA
MedDRA:10039142,Riedel's thyroiditis,MedDRA
MedDRA:10021183,Iatrogenic thyroiditis,MedDRA
MedDRA:10032009,Other disorders of thyroid,MedDRA
MedDRA:10019527,Hemorrhage and infarction of thyroid,MedDRA
MedDRA:10032696,Other specified disorders of thyroid,MedDRA
MedDRA:10045229,Type I diabetes mellitus with hyperosmolar coma,MedDRA
MedDRA:10045247,Type II diabetes mellitus with other coma,MedDRA
MedDRA:10045233,Type I diabetes mellitus with other coma,MedDRA
MedDRA:10045232,Type I diabetes mellitus with ophthalmic manifestations,MedDRA
MedDRA:10045231,Type I diabetes mellitus with neurological manifestations,MedDRA
MedDRA:10045249,Type II diabetes mellitus with peripheral circulatory disorders,MedDRA
MedDRA:10045235,Type I diabetes mellitus with peripheral circulatory disorders,MedDRA
MedDRA:10012636,Diabetes with other specified manifestations,MedDRA
MedDRA:10031992,Other disorders of pancreatic internal secretion,MedDRA
MedDRA:10057240,Post surgical hypoinsulinaemia,MedDRA
MedDRA:10061186,Glucagon secretion disorder,MedDRA
MedDRA:10032685,Other specified disorders of pancreatic internal secretion,MedDRA
MedDRA:10032686,Other specified disorders of parathyroid gland,MedDRA
MedDRA:10021180,Iatrogenic pituitary disorders,MedDRA
MedDRA:10013137,Diseases of thymus gland,MedDRA
MedDRA:10043676,Thymus abscess,MedDRA
MedDRA:10031475,Other adrenal hypofunction,MedDRA
MedDRA:10001371,Adrenal medulla hyperfunction,MedDRA
MedDRA:10032649,Other specified disorders of adrenal glands,MedDRA
MedDRA:10033141,Ovarian dysfunction,MedDRA
MedDRA:10020624,Hyperestrogenism,MedDRA
MedDRA:10032370,Other ovarian hyperfunction,MedDRA
MedDRA:10036325,Postablative ovarian failure,MedDRA
MedDRA:10032368,Other ovarian dysfunction,MedDRA
MedDRA:10043334,Testicular hyperfunction,MedDRA
MedDRA:10036326,Postablative testicular hypofunction,MedDRA
MedDRA:10036076,Polyglandular dysfunction and related disorders,MedDRA
MedDRA:10031764,Other combinations of endocrine dysfunction,MedDRA
MedDRA:10032858,Other specified polyglandular dysfunction,MedDRA
MedDRA:10036077,"Polyglandular dysfunction, unspecified",MedDRA
MedDRA:10032034,Other endocrine disorders,MedDRA
MedDRA:10026715,Malnutrition of moderate degree,MedDRA
MedDRA:10026714,Malnutrition of mild degree,MedDRA
MedDRA:10003117,Arrested development following protein-calorie malnutrition,MedDRA
MedDRA:10032432,Other protein-calorie malnutrition,MedDRA
MedDRA:10047591,Vitamin A deficiency with conjunctival xerosis,MedDRA
MedDRA:10047592,Vitamin A deficiency with conjunctival xerosis and Bitot's spot,MedDRA
MedDRA:10047594,Vitamin A deficiency with corneal xerosis,MedDRA
MedDRA:10047593,Vitamin A deficiency with corneal ulceration and xerosis,MedDRA
MedDRA:10047595,Vitamin A deficiency with keratomalacia,MedDRA
MedDRA:10047596,Vitamin A deficiency with night blindness,MedDRA
MedDRA:10047597,Vitamin A deficiency with xerophthalmic scars of cornea,MedDRA
MedDRA:10032342,Other ocular manifestations of vitamin A deficiency,MedDRA
MedDRA:10043426,Thiamine & niacin deficiency,MedDRA
MedDRA:10039125,"Rickets, late effect",MedDRA
MedDRA:10032330,Other nutritional deficiency,MedDRA
MedDRA:10013373,Disorders of urea cycle metabolism,MedDRA
MedDRA:10032018,Other disturbances of straight-chain amino-acid metabolism,MedDRA
MedDRA:10013300,Disorders of carbohydrate transport and metabolism,MedDRA
MedDRA:10013317,Lipid metabolism disorders,MedDRA
MedDRA:10061350,Plasma protein metabolism disorder,MedDRA
MedDRA:10036042,Polyclonal hypergammaglobulinemia,MedDRA
MedDRA:10032094,Other gouty nephropathy,MedDRA
MedDRA:10018632,Gout with other specified manifestations,MedDRA
MedDRA:10018639,Gouty tophi of ear,MedDRA
MedDRA:10018640,Gouty tophi of other sites,MedDRA
MedDRA:10061292,Mineral metabolism disorder,MedDRA
MedDRA:10032682,Other specified disorders of mineral metabolism,MedDRA
MedDRA:10000483,Acid-base balance disorder mixed,MedDRA
MedDRA:10029884,Obesity and other hyperalimentation,MedDRA
MedDRA:10024780,Localized adiposity,MedDRA
MedDRA:10020594,Hypercarotinaemia,MedDRA
MedDRA:10039916,Selective IgM immunodeficiency,MedDRA
MedDRA:10032462,Other selective immunoglobulin deficiencies,MedDRA
MedDRA:10031884,Other deficiency of cell-mediated immunity,MedDRA
MedDRA:10055736,Iron deficiency anaemia secondary to blood loss (chronic),MedDRA
MedDRA:10022976,Iron deficiency anemia secondary to inadequate dietary iron intake,MedDRA
MedDRA:10031883,Other deficiency anemias,MedDRA
MedDRA:10033051,Other vitamin B12 deficiency anemia,MedDRA
MedDRA:10037006,Protein deficiency anaemia,MedDRA
MedDRA:10002276,Anemia associated with other specified nutritional deficiency,MedDRA
MedDRA:10032096,Other hemolytic anemias due to enzyme deficiency,MedDRA
MedDRA:10019173,HB-S disease without mention of crisis,MedDRA
MedDRA:10032757,Other specified hereditary hemolytic anemias,MedDRA
MedDRA:10001015,Acute posthaemorrhagic anaemia,MedDRA
MedDRA:10037554,Purpura and other hemorrhagic conditions,MedDRA
MedDRA:10039884,Secondary thrombocytopenia,MedDRA
MedDRA:10008955,Chronic lymphadenitis,MedDRA
MedDRA:10031919,Other diseases of spleen,MedDRA
MedDRA:10072318,Idiopathic portal hypertension,MedDRA
MedDRA:10039958,Senile and presenile organic psychotic conditions,MedDRA
MedDRA:10036632,Presenile dementia with delirium,MedDRA
MedDRA:10036633,Presenile dementia with delusional features,MedDRA
MedDRA:10039969,Senile dementia with delirium,MedDRA
MedDRA:10003219,Arteriosclerotic dementia with delusional features,MedDRA
MedDRA:10003220,Arteriosclerotic dementia with depressive features,MedDRA
MedDRA:10032889,Other specified senile psychotic conditions,MedDRA
MedDRA:10031483,Other alcoholic dementia,MedDRA
MedDRA:10033866,Paranoid and/or hallucinatory states induced by drugs,MedDRA
MedDRA:10032712,Other specified drug-induced mental disorders,MedDRA
MedDRA:10013758,Drug-induced delirium,MedDRA
MedDRA:10013759,Drug-induced dementia,MedDRA
MedDRA:10013757,Drug-induced amnestic syndrome,MedDRA
MedDRA:10045856,Unspecified drug-induced mental disorder,MedDRA
MedDRA:10042275,Subacute delirium,MedDRA
MedDRA:10032908,Other specified transient organic mental disorders,MedDRA
MedDRA:10031083,"Organic psychotic conditions (chronic), other",MedDRA
MedDRA:10032848,Other specified organic brain syndromes (chronic),MedDRA
MedDRA:10040710,"Simple type schizophrenia, subchronic state",MedDRA
MedDRA:10040707,"Simple type schizophrenia, chronic state",MedDRA
MedDRA:10040711,"Simple type schizophrenia, subchronic state with acute exacerbation",MedDRA
MedDRA:10040708,"Simple type schizophrenia, chronic state with acute exacerbation",MedDRA
MedDRA:10040709,"Simple type schizophrenia, in remission",MedDRA
MedDRA:10013391,"Disorganized type schizophrenia, subchronic state",MedDRA
MedDRA:10013388,"Disorganized type schizophrenia, chronic state",MedDRA
MedDRA:10013392,"Disorganized type schizophrenia, subchronic state with acute exacerbation",MedDRA
MedDRA:10013389,"Disorganized type schizophrenia, chronic state with acute exacerbation",MedDRA
MedDRA:10007786,"Catatonic type schizophrenia, subchronic state",MedDRA
MedDRA:10007783,"Catatonic type schizophrenia, chronic state",MedDRA
MedDRA:10007787,"Catatonic type schizophrenia, subchronic state with acute exacerbation",MedDRA
MedDRA:10007784,"Catatonic type schizophrenia, chronic state with acute exacerbation",MedDRA
MedDRA:10033881,"Paranoid type schizophrenia, subchronic state",MedDRA
MedDRA:10033882,"Paranoid type schizophrenia, subchronic state with acute exacerbation",MedDRA
MedDRA:10033879,"Paranoid type schizophrenia, chronic state with acute exacerbation",MedDRA
MedDRA:10033880,"Paranoid type schizophrenia, in remission",MedDRA
MedDRA:10001070,"Acute schizophrenic episode, subchronic state",MedDRA
MedDRA:10001067,"Acute schizophrenic episode, chronic state",MedDRA
MedDRA:10001071,"Acute schizophrenic episode, subchronic state with acute exacerbation",MedDRA
MedDRA:10001068,"Acute schizophrenic episode, chronic state with acute exacerbation",MedDRA
MedDRA:10001069,"Acute schizophrenic episode, in remission",MedDRA
MedDRA:10024024,"Latent schizophrenia, subchronic state with acute exacerbation",MedDRA
MedDRA:10024022,"Latent schizophrenia, in remission",MedDRA
MedDRA:10038633,"Residual schizophrenia, subchronic state with acute exacerbation",MedDRA
MedDRA:10038630,"Residual schizophrenia, chronic state with acute exacerbation",MedDRA
MedDRA:10038631,"Residual schizophrenia, in remission",MedDRA
MedDRA:10039617,"Schizo-affective type schizophrenia, subchronic state",MedDRA
MedDRA:10039614,"Schizo-affective type schizophrenia, chronic state",MedDRA
MedDRA:10039618,"Schizo-affective type schizophrenia, subchronic state with acute exacerbation",MedDRA
MedDRA:10039615,"Schizo-affective type schizophrenia, chronic state with acute exacerbation",MedDRA
MedDRA:10039616,"Schizo-affective type schizophrenia, in remission",MedDRA
MedDRA:10032932,"Other specified types of schizophrenia, subchronic state",MedDRA
MedDRA:10032929,"Other specified types of schizophrenia, chronic state",MedDRA
MedDRA:10032933,"Other specified types of schizophrenia, subchronic state with acute exacerbation",MedDRA
MedDRA:10032930,"Other specified types of schizophrenia, chronic state with acute exacerbation",MedDRA
MedDRA:10032931,"Other specified types of schizophrenia, in remission",MedDRA
MedDRA:10046155,"Unspecified schizophrenia, subchronic state with acute exacerbation",MedDRA
MedDRA:10046152,"Unspecified schizophrenia, chronic state with acute exacerbation",MedDRA
MedDRA:10026772,"Manic disorder, single episode, mild degree",MedDRA
MedDRA:10026773,"Manic disorder, single episode, moderate degree",MedDRA
MedDRA:10026776,"Manic disorder, single episode, severe degree, without mention of psychotic behavior",MedDRA
MedDRA:10026774,"Manic disorder, single episode, severe degree, specified as with psychotic behavior",MedDRA
MedDRA:10026762,"Manic disorder, recurrent episode, mild degree",MedDRA
MedDRA:10026763,"Manic disorder, recurrent episode, moderate degree",MedDRA
MedDRA:10026766,"Manic disorder, recurrent episode, severe degree, without mention psychotic behavior",MedDRA
MedDRA:10026764,"Manic disorder, recurrent episode, severe degree, specified as with psychotic behavior",MedDRA
MedDRA:10025466,"Major depressive disorder, single episode, mild degree",MedDRA
MedDRA:10025467,"Major depressive disorder, single episode, moderate degree",MedDRA
MedDRA:10025469,"Major depressive disorder, single episode, severe degree, without mention of psychotic behavior",MedDRA
MedDRA:10025468,"Major depressive disorder, single episode, severe degree, specified as with psychotic behavior",MedDRA
MedDRA:10025464,"Major depressive disorder, single episode in full remission",MedDRA
MedDRA:10025454,"Major depressive disorder, recurrent episode",MedDRA
MedDRA:10025458,"Major depressive disorder, recurrent episode, moderate degree",MedDRA
MedDRA:10025461,"Major depressive disorder, recurrent episode, severe degree, without mention of psychotic behavior",MedDRA
MedDRA:10025459,"Major depressive disorder, recurrent episode, severe degree, specified as with psychotic behavior",MedDRA
