Fibrosis,Interaction,scores
SMAD2,CDH1,862
SMAD2,CREBBP,966
SMAD2,PARP1,934
SMAD2,LEFTY2,722
SMAD2,CDK2,754
SMAD2,POU5F1,955
SMAD2,ACVR1B,994
SMAD2,RPS27A,911
SMAD2,LIN28A,925
SMAD2,ACVR2A,982
SMAD2,RBX1,810
SMAD2,HSPA8,917
SMAD2,FOXO3,980
SMAD2,TDGF1,977
SMAD2,TRIM33,965
SMAD2,BMP2,778
SMAD2,HMGA2,938
SMAD2,SMAD7,962
SMAD2,STRAP,940
SMAD2,FKBP1A,933
SMAD2,MYOCD,770
SMAD2,CCNK,900
SMAD2,SOX2,955
SMAD2,SKIL,991
SMAD2,EP300,972
SMAD2,CTGF,844
SMAD2,KPNA2,904
SMAD2,ZBTB17,925
SMAD2,EOMES,716
SMAD2,GTF2I,710
SMAD2,SKI,987
SMAD2,ACVR1C,986
SMAD2,YAP1,939
SMAD2,AKT1,847
SMAD2,STAT3,769
SMAD2,SMAD5,771
SMAD2,MTMR4,941
SMAD2,CTDSP1,937
SMAD2,SMAD1,935
SMAD2,CEBPB,917
SMAD2,MAPK3,988
SMAD2,WWP2,713
SMAD2,MEN1,919
SMAD2,DCP1A,922
SMAD2,GDF11,733
SMAD2,GPC1,934
SMAD2,ZEB1,815
SMAD2,NEDD4,883
SMAD2,SNAI2,718
SMAD2,NCOA6,845
SMAD2,MAX,917
SMAD2,SMURF2,988
SMAD2,KAT2B,952
SMAD2,SAP18,900
SMAD2,MSTN,796
SMAD2,PRDM14,915
SMAD2,ATP1B4,900
SMAD2,UBE2D1,922
SMAD2,PML,944
SMAD2,SAR1A,918
SMAD2,RBL1,946
SMAD2,FOXO4,928
SMAD2,TGFB2,968
SMAD2,FOXG1,945
SMAD2,SNW1,966
SMAD2,BMPR1B,943
SMAD2,LDLRAD4,763
SMAD2,RBBP7,905
SMAD2,CCNT1,905
SMAD2,SKP1,833
SMAD3,CDKN2A,938
SMAD3,ARNT,907
SMAD3,RUNX2,985
SMAD3,NR3C1,957
SMAD3,TGFB1,983
SMAD3,YBX1,721
SMAD3,NUP153,942
SMAD3,WWP1,727
SMAD3,MAP3K7,799
SMAD3,PPM1A,961
SMAD3,ATF2,946
SMAD3,CDKN2B,951
SMAD3,RUNX1,953
SMAD3,MED15,943
SMAD3,FOXH1,970
SMAD3,GSK3B,730
SMAD3,PTPN13,905
SMAD3,CTDSP2,905
SMAD3,CCNC,917
SMAD3,SP1,962
SMAD3,SIN3A,949
SMAD3,BMP7,786
SMAD3,INS,719
SMAD3,CTCF,723
SMAD3,SNAI1,851
SMAD3,RNF111,968
SMAD3,SMAD2,995
SMAD3,NOX4,703
SMAD3,ATF3,976
SMAD3,HDAC2,934
SMAD3,CFC1,915
SMAD3,NODAL,935
SMAD3,NCOR1,932
SMAD3,ESR1,974
SMAD3,SMURF1,984
SMAD3,TGFBR2,985
SMAD3,TGIF2,942
SMAD3,PTPN11,924
SMAD3,SIN3B,908
SMAD3,TIMP1,720
SMAD3,TGFBR1,996
SMAD3,GATA3,952
SMAD3,PTPN6,915
SMAD3,IL37,975
SMAD3,NEDD9,741
SMAD3,KLF4,723
SMAD3,BCL2L11,932
SMAD3,NOTCH4,952
SMAD3,MAPK14,826
SMAD3,MEF2C,954
SMAD3,TCF3,925
SMAD3,MAPK9,909
SMAD3,UBC,936
SMAD3,FOXL2,797
SMAD3,RUNX3,963
SMAD3,SMAD6,871
SMAD3,RBBP4,906
SMAD3,CDK8,948
SMAD3,NCOA1,940
SMAD3,TGIF1,952
SMAD3,PTPN20A,901
SMAD3,WWTR1,946
SMAD3,FOXO1,978
SMAD3,SMAD9,957
SMAD3,NEDD4L,998
SMAD3,BMPR2,935
SMAD3,PTPN12,901
SMAD3,NUP214,944
SMAD3,NFIC,700
SMAD3,PIAS4,968
SMAD3,KEAP1,915
SMAD3,ZEB2,831
SMAD3,PTPN9,902
SMAD3,DLX1,911
SMAD3,SNIP1,913
SMAD3,ZFYVE9,999
SMAD3,CDKN1B,940
SMAD3,UBA52,900
SMAD3,CTNNB1,769
SMAD3,GATA4,708
SMAD3,PTPN7,901
SMAD3,MYC,975
SMAD3,AXIN1,970
SMAD3,HDAC1,960
SMAD3,RGCC,737
SMAD3,CASP1,921
SMAD3,SMAD4,997
SMAD3,CTDSPL,905
SMAD3,NCOR2,923
SMAD3,COL1A2,775
SMAD3,MAPK1,986
SMAD3,MMP9,817
SMAD3,BMPR1A,932
SMAD3,E2F4,976
SMAD3,PPARG,781
SMAD3,FN1,819
SMAD3,FOXM1,748
SMAD3,INHBA,936
SMAD3,ZFYVE16,951
SMAD3,JUN,986
SMAD3,ACVR1,935
SMAD3,MUC5AC,908
SMAD3,PTPN2,901
SMAD3,CDK9,963
SMAD3,CBFB,900
SMAD3,DDX5,732
SMAD3,MAPK8,981
SMAD3,CCNT2,905
SMAD3,CITED1,922
SMAD3,UBE2D3,907
SMAD3,SOX9,786
SMAD3,DAB2,945
SMAD3,FOS,964
SMAD3,PTPN5,901
SMAD3,SAP30,909
SMAD3,FOXP3,842
SMAD3,PIAS3,956
SMAD3,ACVR2B,978
SMAD3,PTPN14,908
SMAD3,BMP4,719
SMAD3,E2F5,966
SMAD3,TRIM62,727
SMAD3,TP53,826
SMAD3,MECOM,738
SMAD3,LEMD3,819
SMAD3,DRAP1,902
SMAD3,TFAP2B,903
SMAD3,SP3,921
SMAD3,YY1,720
SMAD3,USP15,940
SMAD3,TFDP1,919
SMAD3,INHBB,938
SMAD3,PROC,900
SMAD3,CAV1,937
SMAD3,PMEPA1,936
SMAD3,SERPINE1,969
SMAD3,CDKN1A,977
SMAD3,UBB,920
SMAD3,JUNB,958
SMAD3,TGFB3,958
SMAD3,CUL1,887
SMAD3,HNF4A,965
SMAD3,CDH1,980
SMAD3,NOTCH1,855
SMAD3,CREBBP,967
SMAD3,PARP1,948
SMAD3,TFE3,952
SMAD3,CDK2,984
SMAD3,MYOD1,982
SMAD3,VDR,968
SMAD3,ACVR1B,984
SMAD3,RPS27A,904
SMAD3,CDK4,986
SMAD3,ACVR2A,975
SMAD3,RBX1,878
SMAD3,HSPA8,910
SMAD3,SPTBN1,957
SMAD3,FOXO3,972
SMAD3,CDC25A,949
SMAD3,TDGF1,965
SMAD3,TRIM33,953
SMAD3,BMP2,732
SMAD3,HMGA2,959
SMAD3,SMAD7,960
SMAD3,STRAP,946
SMAD3,FKBP1A,928
SMAD3,MYOCD,789
SMAD3,CCNK,903
SMAD3,SKIL,991
SMAD3,MAPK10,884
SMAD3,IRF7,941
SMAD3,EP300,984
SMAD3,CTGF,848
SMAD3,LEF1,788
SMAD3,KPNA2,904
SMAD3,ZBTB17,924
SMAD3,SKI,986
SMAD3,ACVR1C,969
SMAD3,PTPN18,901
SMAD3,PTPN23,902
SMAD3,YAP1,934
SMAD3,AKT1,943
SMAD3,ETS1,743
SMAD3,STAT3,852
SMAD3,SMAD5,762
SMAD3,MTMR4,939
SMAD3,CTDSP1,911
SMAD3,SMAD1,931
SMAD3,STUB1,949
SMAD3,CEBPB,956
SMAD3,KAT2A,941
SMAD3,MAPK3,966
SMAD3,WWP2,793
SMAD3,AR,977
SMAD3,XPO4,876
SMAD3,MEN1,979
SMAD3,NCOA2,909
SMAD3,VEGFA,743
SMAD3,ZEB1,853
SMAD3,NEDD4,873
SMAD3,MAX,958
SMAD3,SMURF2,987
SMAD3,KAT2B,973
SMAD3,SAP18,900
SMAD3,MSTN,841
SMAD3,KPNB1,940
SMAD3,HIF1A,962
SMAD3,ATP1B4,900
SMAD3,UBE2D1,923
SMAD3,PML,943
SMAD3,RBL1,964
SMAD3,FOXO4,954
SMAD3,TGFB2,969
SMAD3,FOXG1,946
SMAD3,SNW1,939
SMAD3,BMPR1B,928
SMAD3,PTPN4,901
SMAD3,RBBP7,905
SMAD3,COL3A1,756
SMAD3,CCNT1,924
SMAD3,SKP1,833
SMAD4,PPARD,909
SMAD4,CDKN2A,972
SMAD4,ARNT,902
SMAD4,RUNX2,961
SMAD4,NR3C1,925
SMAD4,TGFB1,962
SMAD4,NUP153,926
SMAD4,WWP1,711
SMAD4,PPM1A,941
SMAD4,ATF2,967
SMAD4,USP9X,967
SMAD4,CDKN2B,967
SMAD4,RUNX1,923
SMAD4,MED15,954
SMAD4,FOXH1,978
SMAD4,EGFR,710
SMAD4,CCNC,912
SMAD4,SP1,958
SMAD4,SIN3A,938
SMAD4,SUMO1,727
SMAD4,BMP7,790
SMAD4,NANOG,944
SMAD4,CTCF,949
SMAD4,SNAI1,859
SMAD4,RNF111,949
SMAD4,DAXX,754
SMAD4,SMAD3,997
SMAD4,SMAD2,997
SMAD4,ATF3,929
SMAD4,HDAC2,939
SMAD4,CFC1,912
SMAD4,NODAL,939
SMAD4,NCOR1,955
SMAD4,ESR1,974
SMAD4,PBX1,936
SMAD4,SMURF1,984
SMAD4,TGFBR2,990
SMAD4,TGIF2,929
SMAD4,RAN,813
SMAD4,SIN3B,919
SMAD4,EPAS1,914
SMAD4,TGFBR1,991
SMAD4,GATA3,947
SMAD4,KLF4,938
SMAD4,BCL2L11,937
SMAD4,ACVRL1,726
SMAD4,MEF2C,927
SMAD4,TCF3,922
SMAD4,UBC,933
SMAD4,HOXA9,733
SMAD4,RUNX3,945
SMAD4,SMAD6,950
SMAD4,TIAF1,792
SMAD4,RBBP4,910
SMAD4,CDK8,934
SMAD4,NCOA1,910
SMAD4,TGIF1,930
SMAD4,TCF7,861
SMAD4,WWTR1,943
SMAD4,FOXO1,959
SMAD4,SMAD9,987
SMAD4,NEDD4L,959
SMAD4,BMPR2,986
SMAD4,NUP214,946
SMAD4,CHRD,756
SMAD4,PIAS4,947
SMAD4,DLX1,969
SMAD4,SNIP1,954
SMAD4,ZFYVE9,823
SMAD4,CDKN1B,945
SMAD4,UBA52,908
SMAD4,CTNNB1,977
SMAD4,GATA4,954
SMAD4,MYC,978
SMAD4,HDAC1,963
SMAD4,SALL4,917
SMAD4,NCOR2,912
SMAD4,MAPK1,779
SMAD4,THOC5,993
SMAD4,TCF7L2,929
SMAD4,MMP9,714
SMAD4,E2F4,946
SMAD4,BMPR1A,985
SMAD4,TCF7L1,841
SMAD4,TGFBRAP1,990
SMAD4,CTBP1,934
SMAD4,STK11IP,964
SMAD4,ZSCAN10,904
SMAD4,INHBA,932
SMAD4,ZFYVE16,964
SMAD4,JUN,974
SMAD4,ACVR1,815
SMAD4,MUC5AC,942
SMAD4,CDK9,939
SMAD4,CBFB,902
SMAD4,MAPK8,839
SMAD4,CCNT2,904
SMAD4,CITED1,952
SMAD4,UBE2D3,912
SMAD4,SOX9,718
SMAD4,FOS,940
SMAD4,SAP30,910
SMAD4,PIAS3,945
SMAD4,ACVR2B,985
SMAD4,BMP4,874
SMAD4,E2F5,953
SMAD4,TP53,797
SMAD4,TLE1,916
SMAD4,DRAP1,926
SMAD4,PTEN,867
SMAD4,SP3,925
SMAD4,NKX2-5,958
SMAD4,TFDP1,921
SMAD4,INHBB,927
SMAD4,PROC,900
SMAD4,SERPINE1,962
SMAD4,CDKN1A,978
SMAD4,UBB,909
SMAD4,WNT1,749
SMAD4,JUNB,944
SMAD4,TGFB3,950
SMAD4,HNF1A,915
SMAD4,HNF4A,967
SMAD4,CDH1,979
SMAD4,NOTCH1,718
SMAD4,CREBBP,962
SMAD4,PARP1,915
SMAD4,TFE3,945
SMAD4,CDK2,938
SMAD4,MYOD1,945
SMAD4,ALYREF,935
SMAD4,POU5F1,942
SMAD4,VDR,944
SMAD4,ACVR1B,986
SMAD4,RPS27A,912
SMAD4,CDK4,946
SMAD4,LIN28A,919
SMAD4,ACVR2A,984
SMAD4,HSPA8,902
SMAD4,NLK,973
SMAD4,FOXO3,985
SMAD4,CDC25A,926
SMAD4,TDGF1,944
SMAD4,TRIM33,975
SMAD4,CCND1,973
SMAD4,BMP2,985
SMAD4,HMGA2,935
SMAD4,SMAD7,958
SMAD4,BMP6,773
SMAD4,STK11,980
SMAD4,CCNK,902
SMAD4,SOX2,944
SMAD4,HRAS,833
SMAD4,SKIL,998
SMAD4,IRF7,941
SMAD4,EP300,972
SMAD4,LEF1,958
SMAD4,KPNA2,908
SMAD4,ZBTB17,904
SMAD4,SKI,998
SMAD4,ACVR1C,972
SMAD4,UBE2I,963
SMAD4,YAP1,900
SMAD4,AKT1,920
SMAD4,SMAD5,984
SMAD4,SMAD1,984
SMAD4,CEBPB,947
SMAD4,S100A8,711
SMAD4,KAT2A,915
SMAD4,AR,960
SMAD4,MEN1,941
SMAD4,SHH,721
SMAD4,NCOA2,905
SMAD4,DCP1A,959
SMAD4,VEGFA,774
SMAD4,KRAS,827
SMAD4,SNAI2,707
SMAD4,MAX,931
SMAD4,SMURF2,985
SMAD4,KAT2B,927
SMAD4,SAP18,902
SMAD4,MSTN,721
SMAD4,KPNB1,940
SMAD4,PRDM14,909
SMAD4,HIF1A,934
SMAD4,ATP1B4,900
SMAD4,UBE2D1,923
SMAD4,RBL1,966
SMAD4,FOXO4,951
SMAD4,TGFB2,956
SMAD4,FOXG1,944
SMAD4,SNW1,938
SMAD4,BMPR1B,979
SMAD4,RBBP7,907
SMAD4,CCNT1,900
SMAD6,RUNX2,846
SMAD6,TGFB1,941
SMAD6,WWP1,798
SMAD6,MAP3K7,950
SMAD6,ATF2,900
SMAD6,HOXC8,822
SMAD6,ITCH,720
SMAD6,BMP7,974
SMAD6,CTCF,911
SMAD6,SMAD3,871
SMAD6,SMAD2,910
SMAD6,BAMBI,752
SMAD6,SMURF1,994
SMAD6,TGFBR2,961
SMAD6,TGFBR1,983
SMAD6,SMAD9,937
SMAD6,NEDD4L,869
SMAD6,BMPR2,982
SMAD6,CHRD,767
SMAD6,ZFYVE9,730
SMAD6,GATA4,938
SMAD6,SMAD4,950
SMAD6,BMPR1A,983
SMAD6,CTBP1,732
SMAD6,ZFYVE16,951
SMAD6,ACVR1,829
SMAD6,CBFB,900
SMAD6,ACVR2B,976
SMAD6,BMP4,869
SMAD6,NKX2-5,928
SMAD6,TAB1,950
SMAD6,TGFB3,944
SMAD6,ACVR1B,784
SMAD6,ACVR2A,963
SMAD6,BMP2,987
SMAD6,SMAD7,939
SMAD6,BMP6,724
SMAD6,SKIL,723
SMAD6,SKI,776
SMAD6,YAP1,885
SMAD6,SMAD5,957
SMAD6,SMAD1,952
SMAD6,WWP2,714
SMAD6,TAB2,908
SMAD6,NEDD4,850
SMAD6,SMURF2,992
SMAD6,PRMT1,784
SMAD6,TGFB2,950
SMAD6,BMPR1B,980
SMAD7,RUNX2,745
SMAD7,TGFB1I1,723
SMAD7,TGFB1,977
SMAD7,WWP1,983
SMAD7,MAP3K7,949
SMAD7,PPP1CA,911
SMAD7,PDPK1,909
SMAD7,ENG,943
SMAD7,ITCH,803
SMAD7,BMP7,714
SMAD7,RNF111,982
SMAD7,SMAD3,960
SMAD7,SMAD2,962
SMAD7,RGMB,920
SMAD7,BAMBI,970
SMAD7,SMURF1,999
SMAD7,TGFBR2,981
SMAD7,TGFBR1,991
SMAD7,XPO1,911
SMAD7,ACVRL1,950
SMAD7,UBC,907
SMAD7,SMAD6,939
SMAD7,WWTR1,939
SMAD7,SMAD9,957
SMAD7,NEDD4L,999
SMAD7,BMPR2,977
SMAD7,CHRD,700
SMAD7,KEAP1,908
SMAD7,ZFYVE9,974
SMAD7,UBA52,900
SMAD7,CTNNB1,977
SMAD7,MYC,806
SMAD7,AXIN1,979
SMAD7,HDAC1,970
SMAD7,SMAD4,958
SMAD7,BMPR1A,979
SMAD7,ZFYVE16,954
SMAD7,ACVR1,867
SMAD7,MAPK8,718
SMAD7,HFE2,932
SMAD7,ACVR2B,977
SMAD7,BMP4,971
SMAD7,UCHL5,972
SMAD7,TFAP2B,900
SMAD7,USP15,973
SMAD7,TAB1,952
SMAD7,CAV1,928
SMAD7,SERPINE1,964
SMAD7,UBB,904
SMAD7,TGFB3,966
SMAD7,ACVR1B,875
SMAD7,RPS27A,904
SMAD7,ACVR2A,962
SMAD7,BMP2,982
SMAD7,STRAP,958
SMAD7,BMP6,798
SMAD7,FKBP1A,947
SMAD7,SKIL,870
SMAD7,XIAP,914
SMAD7,CTGF,816
SMAD7,PPP1R15A,974
SMAD7,PPP1CC,922
SMAD7,SKI,869
SMAD7,YAP1,998
SMAD7,AKT1,707
SMAD7,SMAD5,939
SMAD7,SMAD1,954
SMAD7,WWP2,803
SMAD7,PPP1CB,909
SMAD7,TAB2,949
SMAD7,NEDD4,883
SMAD7,SMURF2,997
SMAD7,MSTN,714
SMAD7,RGMA,912
SMAD7,ATP1B4,912
SMAD7,PML,909
SMAD7,SAR1A,904
SMAD7,SNW1,911
SMAD7,BMPR1B,980
SMARCA4,CDKN2A,818
SMARCA4,GTF2F1,938
SMARCA4,NR3C1,964
SMARCA4,HMGB1,957
SMARCA4,STAT2,886
SMARCA4,WDR77,949
SMARCA4,RCOR1,714
SMARCA4,ATF2,920
SMARCA4,PHF10,980
SMARCA4,SUPT16H,966
SMARCA4,RUNX1,932
SMARCA4,HIST2H2BE,770
SMARCA4,HDAC3,728
SMARCA4,H2AFZ,778
SMARCA4,BCL7C,879
SMARCA4,SMARCA1,880
SMARCA4,SP1,746
SMARCA4,SIN3A,832
SMARCA4,DPF1,906
SMARCA4,IFNB1,905
SMARCA4,HIST1H4F,782
SMARCA4,ATF3,720
SMARCA4,HDAC2,838
SMARCA4,TLE2,904
SMARCA4,PELO,824
SMARCA4,SHPRH,702
SMARCA4,IRF1,945
SMARCA4,ACTL6A,998
SMARCA4,BCL7B,873
SMARCA4,BRD9,714
SMARCA4,TOP2B,990
SMARCA4,RAD51,739
SMARCA4,IRF4,917
SMARCA4,KLF4,735
SMARCA4,H3F3A,753
SMARCA4,ARID1A,999
SMARCA4,PAX6,766
SMARCA4,SMARCD3,998
SMARCA4,CDC5L,987
SMARCA4,STAT5B,924
SMARCA4,NCR1,720
SMARCA4,ATM,700
SMARCA4,RXRA,945
SMARCA4,TCF7,923
SMARCA4,IRF3,904
SMARCA4,SETD2,739
SMARCA4,CHD4,723
SMARCA4,OLIG2,741
SMARCA4,GTF2B,948
SMARCA4,ZNF14,908
SMARCA4,MDC1,919
SMARCA4,TBX5,883
SMARCA4,KDM1A,758
SMARCA4,CTNNB1,983
SMARCA4,DPF2,948
SMARCA4,ADNP,706
SMARCA4,MYC,872
SMARCA4,ZMIZ1,751
SMARCA4,SS18L1,766
SMARCA4,EP400,796
SMARCA4,HDAC1,988
SMARCA4,COPRS,924
SMARCA4,BRD7,935
SMARCA4,TCF7L2,912
SMARCA4,TCF7L1,909
SMARCA4,PPARG,785
SMARCA4,CHMP5,864
SMARCA4,JUN,954
SMARCA4,CBFB,904
SMARCA4,TRRAP,716
SMARCA4,SMARCC2,999
SMARCA4,H2AFX,712
SMARCA4,ARID2,997
SMARCA4,NFE2L2,734
SMARCA4,ENSG00000279765,704
SMARCA4,BPTF,914
SMARCA4,BRD4,710
SMARCA4,IRF2,902
SMARCA4,TP53,890
SMARCA4,TLE1,917
SMARCA4,TBP,757
SMARCA4,RB1,894
SMARCA4,KLF1,752
SMARCA4,DPF3,981
SMARCA4,ACTL6B,990
SMARCA4,PBRM1,990
SMARCA4,SMARCD2,998
SMARCA4,CARM1,813
SMARCA4,TLE3,918
SMARCA4,CDH1,739
SMARCA4,CREBBP,985
SMARCA4,PARP1,720
SMARCA4,SMARCC1,999
SMARCA4,MYOD1,806
SMARCA4,POU5F1,756
SMARCA4,VDR,916
SMARCA4,TLE4,904
SMARCA4,ACTB,968
SMARCA4,CDK4,944
SMARCA4,KDM6A,899
SMARCA4,STAT5A,948
SMARCA4,GTF2A1,917
SMARCA4,CCND1,963
SMARCA4,NF1,968
SMARCA4,SMARCD1,999
SMARCA4,MYOCD,711
SMARCA4,TERT,993
SMARCA4,IRF7,900
SMARCA4,EP300,708
SMARCA4,LEF1,923
SMARCA4,IKZF1,783
SMARCA4,DNMT3A,949
SMARCA4,ESR2,905
SMARCA4,CHAF1A,927
SMARCA4,IRF5,900
SMARCA4,CDX2,727
SMARCA4,BCL7A,876
SMARCA4,RELA,924
SMARCA4,ACTG1,788
SMARCA4,BAZ1B,993
SMARCA4,KDM6B,806
SMARCA4,FANCA,736
SMARCA4,KAT2A,811
SMARCA4,KDM3A,720
SMARCA4,GTF3A,909
SMARCA4,BRCA1,739
SMARCA4,ZMIZ2,720
SMARCA4,SS18,950
SMARCA4,BRWD1,966
SMARCA4,BANF1,813
SMARCA4,KAT2B,981
SMARCA4,IRF6,902
SMARCA4,HIST2H3PS2,869
SMARCA4,EZH2,707
SMARCA4,SMARCA2,980
SMARCA4,SMARCE1,999
SMARCA4,MYSM1,836
SMARCA4,SMARCB1,999
SMARCA4,SUPT6H,891
SMARCA4,PRMT5,981
SMARCA4,POLR2A,974
SMARCA4,PAX5,881
SMARCA4,ARID1B,997
SMARCA4,GTF2E1,918
SNAI1,JUN,967
SNAI1,NR2E1,905
SNAI1,LOXL2,748
SNAI1,CBX6,904
SNAI1,GATAD2B,900
SNAI1,MTA3,974
SNAI1,RCOR1,997
SNAI1,ATF2,915
SNAI1,FOS,747
SNAI1,HDAC5,909
SNAI1,TBX1,702
SNAI1,ATN1,901
SNAI1,TP53,988
SNAI1,MECOM,902
SNAI1,PTEN,787
SNAI1,HDAC3,938
SNAI1,GSK3B,855
SNAI1,EED,911
SNAI1,CBX8,903
SNAI1,CDH2,933
SNAI1,SIN3A,701
SNAI1,SERPINE1,718
SNAI1,NANOG,819
SNAI1,SMAD3,851
SNAI1,SMAD2,787
SNAI1,HDAC2,962
SNAI1,PHC2,900
SNAI1,CDH1,997
SNAI1,NOTCH1,921
SNAI1,PARP1,700
SNAI1,HMG20A,749
SNAI1,EGF,798
SNAI1,POU5F1,830
SNAI1,CDH5,729
SNAI1,CXCL8,795
SNAI1,TWIST2,737
SNAI1,SUZ12,975
SNAI1,TWIST1,923
SNAI1,GATAD2A,901
SNAI1,RCOR3,781
SNAI1,FBXL14,802
SNAI1,EHMT2,767
SNAI1,LATS2,799
SNAI1,CBX2,901
SNAI1,PHC3,908
SNAI1,SOX2,797
SNAI1,HDAC7,916
SNAI1,BMI1,777
SNAI1,RBBP4,913
SNAI1,CTGF,711
SNAI1,LEF1,738
SNAI1,ATM,732
SNAI1,MTA2,926
SNAI1,RNF2,942
SNAI1,AKT1,903
SNAI1,GAPDH,704
SNAI1,REST,903
SNAI1,STAT3,825
SNAI1,CHD4,948
SNAI1,DNMT1,786
SNAI1,AKT2,792
SNAI1,MBD3,901
SNAI1,GSE1,816
SNAI1,MAF1,900
SNAI1,FOXC2,725
SNAI1,HMG20B,880
SNAI1,PRKD1,708
SNAI1,VEGFA,792
SNAI1,ILK,762
SNAI1,KDM1A,989
SNAI1,SNAI2,906
SNAI1,CTNNB1,814
SNAI1,MYC,799
SNAI1,EGR1,944
SNAI1,PEBP1,797
SNAI1,HDAC1,968
SNAI1,VIM,727
SNAI1,SALL4,910
SNAI1,SMAD4,859
SNAI1,EZH2,981
SNAI1,KPNB1,800
SNAI1,CBX4,907
SNAI1,FBXL5,783
SNAI1,CHD3,919
SNAI1,MTA1,934
SNAI1,FBXO11,701
SNAI1,MMP3,718
SNAI1,MAPK1,811
SNAI1,RING1,942
SNAI1,PRMT5,711
SNAI1,MMP9,851
SNAI1,PPARG,919
SNAI1,PHC1,900
SNAI1,FN1,901
SNAI1,RBBP7,916
SNAI1,CTBP1,724
SNAI2,JUN,964
SNAI2,NR2E1,912
SNAI2,CBX6,902
SNAI2,VEGFC,700
SNAI2,GATAD2B,900
SNAI2,SOX9,848
SNAI2,MTA3,923
SNAI2,RCOR1,928
SNAI2,ATF2,913
SNAI2,SRC,717
SNAI2,HDAC5,901
SNAI2,ATN1,900
SNAI2,TP53,986
SNAI2,MECOM,904
SNAI2,KITLG,932
SNAI2,FOXD3,819
SNAI2,PTEN,838
SNAI2,EGFR,846
SNAI2,HDAC3,905
SNAI2,EED,907
SNAI2,HGF,703
SNAI2,CBX8,905
SNAI2,CDH2,922
SNAI2,NANOG,805
SNAI2,SNAI1,906
SNAI2,SMAD2,718
SNAI2,HDAC2,949
SNAI2,PHC2,900
SNAI2,CDH1,996
SNAI2,NOTCH1,860
SNAI2,ESR1,726
SNAI2,EGF,835
SNAI2,TWIST2,839
SNAI2,TJP1,704
SNAI2,SUZ12,932
SNAI2,TWIST1,899
SNAI2,GATAD2A,900
SNAI2,CCND1,848
SNAI2,MMP2,724
SNAI2,HMGA2,751
SNAI2,KIT,966
SNAI2,CBX2,900
SNAI2,PHC3,908
SNAI2,SOX2,878
SNAI2,HDAC7,904
SNAI2,RBBP4,902
SNAI2,LEF1,764
SNAI2,FOXA1,720
SNAI2,MTA2,916
SNAI2,RNF2,917
SNAI2,MSX1,745
SNAI2,BTBD7,822
SNAI2,AKT1,819
SNAI2,SOX10,827
SNAI2,ERBB2,777
SNAI2,REST,902
SNAI2,LOX,755
SNAI2,CHD4,930
SNAI2,MBD3,900
SNAI2,WNT5A,750
SNAI2,MAF1,900
SNAI2,FOXC2,766
SNAI2,KDM1A,974
SNAI2,CTNNB1,709
SNAI2,AXL,734
SNAI2,EGR1,916
SNAI2,HDAC1,959
SNAI2,VIM,766
SNAI2,SALL4,908
SNAI2,SMAD4,707
SNAI2,EZH2,945
SNAI2,CBX4,901
SNAI2,CHD3,907
SNAI2,MTA1,921
SNAI2,RING1,907
SNAI2,MMP9,826
SNAI2,PPARG,918
SNAI2,PHC1,900
SNAI2,FN1,898
SNAI2,RBBP7,905
SP1,NFYC,949
SP1,GTF2F1,912
SP1,E2F1,967
SP1,ARNT,953
SP1,IDI1,900
SP1,JUND,941
SP1,POLR2C,902
SP1,SRRT,903
SP1,CTSD,909
SP1,SUPT4H1,907
SP1,VWA9,901
SP1,MAPK12,910
SP1,NCBP1,902
SP1,SRC,892
SP1,CDKN2B,948
SP1,POU2F1,953
SP1,POLR2J,907
SP1,FASN,914
SP1,TNF,937
SP1,INTS6,903
SP1,APOA2,901
SP1,FAT1,900
SP1,GTF2E2,906
SP1,SUPT5H,907
SP1,TAF5,906
SP1,TNRC6B,900
SP1,CHRM1,915
SP1,NFKBIA,915
SP1,RPS6KB1,844
SP1,OGT,814
SP1,SMAD3,962
SP1,MAPK13,911
SP1,SMAD2,956
SP1,MVK,900
SP1,HDAC2,963
SP1,ELL3,900
SP1,ESR1,982
SP1,PIK3CA,908
SP1,NR1H3,907
SP1,CDK7,902
SP1,ZNF143,908
SP1,CPT1A,902
SP1,INTS4,905
SP1,NOS2,904
SP1,NOS3,735
SP1,PMVK,900
SP1,MOV10,906
SP1,RPRD2,904
SP1,ICE2,904
SP1,POLR2H,901
SP1,RPRD1B,902
SP1,ACOX1,906
SP1,MAPK14,962
SP1,NCBP2,904
SP1,MAPK9,917
SP1,NCOA1,918
SP1,GTF2A2,901
SP1,FABP1,900
SP1,INTS10,902
SP1,POLR2E,919
SP1,ME1,905
SP1,GTF2B,955
SP1,AGO4,903
SP1,NABP1,900
SP1,APOA1,915
SP1,FDFT1,902
SP1,ETS2,921
SP1,POLR2B,922
SP1,PHAX,904
SP1,INTS9,901
SP1,NFYA,961
SP1,PRKACA,827
SP1,SSU72,900
SP1,MYC,982
SP1,HDAC1,972
SP1,INTS5,901
SP1,SMAD4,958
SP1,ELL,907
SP1,TAF13,901
SP1,INTS1,904
SP1,MAPK1,966
SP1,PPARG,778
SP1,AGO1,909
SP1,RPRD1A,902
SP1,SNAPC4,905
SP1,FOXM1,956
SP1,INTS2,903
SP1,JUN,975
SP1,GGPS1,900
SP1,CHRNA1,900
SP1,FOSL1,924
SP1,SNAPC3,900
SP1,CDK9,936
SP1,MAPK8,979
SP1,ASUN,902
SP1,CCNT2,906
