Interactor1,Category1,Interactor2,Category2,Methods,Databases_source,References,Score
EGFR,mRNA,HNRNPC,protein,CLIP-seq,starBase,None,0.5483
EGFR,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
EGFR,mRNA,AR,protein,ChIP-seq,ChIPBase,None,0.5483
EGFR,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
EGFR,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
EGFR,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,CTCF,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,SPDEF,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,ZNF263,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,FXR2,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,CAPRIN1,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,MOV10,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,RAD21,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,SETDB1,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,BATF,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,PBX3,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,FOXP2,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,MED12,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,IRF4,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,TIA1,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,SREBF1,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,POU2F2,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,STAT2,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,SRSF1,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,EP300,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,E2F1,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,HNRNPC,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,NFYA,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,FOS,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,NFYB,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,PUM2,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,TFAP2A,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,ZC3H7B,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,BCL3,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,HSF1,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,EWSR1,protein,CLIP-seq,starBase,None,0.5483
EFNB2,mRNA,FOSL2,protein,ChIP-seq,ChIPBase,None,0.5483
EFNB2,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,NFYB,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,TFAP2A,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
ENG,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
ENG,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
ENG,mRNA,HSF1,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
ENG,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,NR3C1,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,AR,protein,ChIP-seq,ChIPBase,None,0.5483
ENG,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
FAS,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,BATF,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
FAS,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,FOXA1,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,PUM2,protein,CLIP-seq,starBase,None,0.5483
FAS,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,U2AF2,protein,CLIP-seq,starBase,None,0.5483
FAS,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,BRF1,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,RTCB,protein,CLIP-seq,starBase,None,0.5483
FAS,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,BCL3,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,TFAP2A,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,CEBPA,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,RAD21,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
FAS,mRNA,FLI1,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
FAS,mRNA,HSF1,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
FAS,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,BCL11A,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
FAS,mRNA,E2F1,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,ETS1,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,POU2F2,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,IRF4,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,CTCF,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
FAS,mRNA,PBX3,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
FAS,mRNA,NRF1,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
FAS,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
FASLG,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
FASLG,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
FASLG,mRNA,FOSL2,protein,ChIP-seq,ChIPBase,None,0.5483
FASLG,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
FASLG,mRNA,U2AF2,protein,CLIP-seq,RAID,26641092,0.5483
FASLG,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
FASLG,mRNA,FOXA1,protein,ChIP-seq,ChIPBase,None,0.5483
FASLG,mRNA,BATF,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,CTCF,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,AR,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,CEBPA,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,SMAD3,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
FGF1,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,BATF,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,RAD21,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,PPARG,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,FOXH1,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,POU5F1,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,SMAD4,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
FGF1,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,SETDB1,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,ZBTB33,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,TIA1,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,MOV10,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,POLR3A,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,POU2F2,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,HNRNPC,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,BATF,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,E2F1,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,FXR2,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,BCL11A,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,SRSF1,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,ZC3H7B,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,EWSR1,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,STAT2,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,U2AF2,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,PUM2,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,ZNF263,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,TNRC6A,protein,CLIP-seq,starBase,None,0.5483
FGF2,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
FGF2,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,FOSL2,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,EP300,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,CTCF,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,POU5F1,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,SIX5,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,SMAD4,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,U2AF2,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,ETS1,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,NR2C2,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,E2F1,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,MED12,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,TIA1,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,POU2F2,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,SRSF1,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,TNRC6A,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,AR,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,BCL3,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
FGFR1,mRNA,POLR3A,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR1,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,PUM2,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,NFYB,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,FOXH1,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,ZC3H7B,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,CEBPA,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,ZNF263,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,FXR2,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,MOV10,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,POU5F1,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,FXR1,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,U2AF2,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,SETDB1,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,RTCB,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,AR,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,SRSF1,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
FGFR2,mRNA,NFYA,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
FGFR2,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
FLT4,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
FLT4,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
FLT4,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
FLT4,mRNA,SRSF1,protein,CLIP-seq,starBase,None,0.5483
FLT4,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
FLT4,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
FLT4,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
FLT4,mRNA,CTCF,protein,ChIP-seq,ChIPBase,None,0.5483
FLT4,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
FLT4,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
FLT4,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
FLT4,mRNA,SUZ12,protein,ChIP-seq,ChIPBase,None,0.5483
FLT4,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
FLT4,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,EP300,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,FXR2,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,QKI,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,CEBPA,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,TNRC6A,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,U2AF2,protein,CLIP-seq,starBase,None,0.5483
FN1,mRNA,FOSL2,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,PBX3,protein,ChIP-seq,ChIPBase,None,0.5483
FN1,mRNA,NR3C1,protein,ChIP-seq,ChIPBase,None,0.5483
FOS,mRNA,SRF,protein,ChIP-seq,ChIPBase,None,0.5483
FOS,mRNA,TFAP2A,protein,ChIP-seq,ChIPBase,None,0.5483
FOS,mRNA,FOXP2,protein,ChIP-seq,ChIPBase,None,0.5483
