relation_type	source_name	source_type	source_id	target_name	target_type	target_id	key_sentence	pmids	resource
GNBR::Md::Gene:Disease	TGF-β	Gene	ENTREZ:7040	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	resistin	Gene	ENTREZ:56729	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	CCL11 (Eotaxin-1)	Gene	ENTREZ:6356	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	CXCL1 (GROα)	Gene	ENTREZ:2919	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	CXCL10 (IP-10)	Gene	ENTREZ:3627	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	IFN-γ	Gene	ENTREZ:3458	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	IL-4	Gene	ENTREZ:3565	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	IL-5	Gene	ENTREZ:3567	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	IL-7	Gene	ENTREZ:3574	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	IL-12p70	Gene	ENTREZ:3593	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	IL-13	Gene	ENTREZ:3596	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	IL-17F	Gene	ENTREZ:112744	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	leptin	Gene	ENTREZ:3952	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	G-CSF	Gene	ENTREZ:1440	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	GM-CSF	Gene	ENTREZ:1437	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	LIF	Gene	ENTREZ:3976	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	NGF	Gene	ENTREZ:4803	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	SCF	Gene	ENTREZ:652070	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	TGF-α	Gene	ENTREZ:7039	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"On average, TGF-β was elevated (P = 0.0052) and resistin was lower (P = 0.0052) in patients compared with controls. Seventeen cytokines had a statistically significant upward linear trend that correlated with ME/CFS severity: CCL11 (Eotaxin-1), CXCL1 (GROα), CXCL10 (IP-10), IFN-γ, IL-4, IL-5, IL-7, IL-12p70, IL-13, IL-17F, leptin, G-CSF, GM-CSF, LIF, NGF, SCF, and TGF-α."	28760971	CustomKB
GNBR::Md::Gene:Disease	CXCL9 (MIG)	Gene	ENTREZ:4283	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	Only CXCL9 (MIG) inversely correlated with fatigue duration.	28760971	CustomKB
GNBR::Md::Gene:Disease	CD40L	Gene	ENTREZ:959	Myalgic Encephalomyelitis or Chronic Fatigue Syndrome (ME/CFS)	Disease	MONDO:0005404	"The most discriminatory cytokines post exercise were CD40L, platelet activator inhibitor, interleukin 1-β, interferon-α and CXCL1. In conclusion, cytokine profiling following exercise may help differentiate patients with ME/CFS from sedentary controls."	29426834	CustomKB
GNBR::Md::Gene:Disease	platelet activator inhibitor	Gene	ENTREZ:5054	Myalgic Encephalomyelitis or Chronic Fatigue Syndrome (ME/CFS)	Disease	MONDO:0005404	"The most discriminatory cytokines post exercise were CD40L, platelet activator inhibitor, interleukin 1-β, interferon-α and CXCL1. In conclusion, cytokine profiling following exercise may help differentiate patients with ME/CFS from sedentary controls."	29426834	CustomKB
GNBR::Md::Gene:Disease	interleukin 1-β	Gene	ENTREZ:3553	Myalgic Encephalomyelitis or Chronic Fatigue Syndrome (ME/CFS)	Disease	MONDO:0005404	"The most discriminatory cytokines post exercise were CD40L, platelet activator inhibitor, interleukin 1-β, interferon-α and CXCL1. In conclusion, cytokine profiling following exercise may help differentiate patients with ME/CFS from sedentary controls."	29426834	CustomKB
GNBR::Md::Gene:Disease	interferon-α	Gene	ENTREZ:3454	Myalgic Encephalomyelitis or Chronic Fatigue Syndrome (ME/CFS)	Disease	MONDO:0005404	"The most discriminatory cytokines post exercise were CD40L, platelet activator inhibitor, interleukin 1-β, interferon-α and CXCL1. In conclusion, cytokine profiling following exercise may help differentiate patients with ME/CFS from sedentary controls."	29426834	CustomKB
GNBR::Md::Gene:Disease	CXCL1	Gene	ENTREZ:2919	Myalgic Encephalomyelitis or Chronic Fatigue Syndrome (ME/CFS)	Disease	MONDO:0005404	"The most discriminatory cytokines post exercise were CD40L, platelet activator inhibitor, interleukin 1-β, interferon-α and CXCL1. In conclusion, cytokine profiling following exercise may help differentiate patients with ME/CFS from sedentary controls."	29426834	CustomKB
GNBR::Mp::Compound:Disease	lipopolysaccharide (LPS)	Compound	MESH:D004731	ME/CFS	Disease	MONDO:0005404	"We observed elevated levels of some blood markers for microbial translocation in ME/CFS patients; levels of LPS, LBP, and sCD14 were elevated in ME/CFS subjects."	27338587	CustomKB
GNBR::Mp::Compound:Disease	thyroid hormone	Compound	DrugBank:DB00451	Myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"a ""vicious circle"" between inflammation, oxidative and nitrosative stress (O&NS), and low thyroid hormone function"	33585528	CustomKB
GNBR::Mp::Compound:Disease	nitric oxide (NO)	Compound	DrugBank:DB00435	Myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"In conclusion, this study in vitro shows a decreased NO production in HUVECs exposed to plasma from ME/CFS patients, suggesting an unreported role of eNOS in the pathophysiology of this disease."	35074481	CustomKB
GNBR::Mp::Compound:Disease	Angiopoietin-2 (Ang-2)	Compound	MESH:D042702	Post-COVID Syndrome (PCS)	Disease	MONDO:0100233	The serum Ang-2 concentration was lower in both PCS patients and PCHCs compared to HCs.	35317812	CustomKB
GNBR::Mp::Compound:Disease	cortisol	Compound	DrugBank:DB00741	ME/CFS	Disease	MONDO:0005404	"While there were significant differences found in urinary free cortisol levels in ME/CFS patients, there was also substantial heterogeneity across the included studies that makes drawing conclusions difficult."	37408028	CustomKB
GNBR::Mp::Compound:Disease	plasmalogens	Compound	MESH:D010955	ME/CFS	Disease	MONDO:0005404	"Subjects in the ME/CFS group had significantly decreased levels of plasmalogens and phospholipid ethers (p < 0.001), phosphatidylcholines (p < 0.001) and sphingomyelins (p < 0.001), and elevated levels of dicarboxylic acids (p = 0.013)."	35887252	CustomKB
GNBR::Mp::Compound:Disease	phospholipid ethers	Compound	MESH:D010742	ME/CFS	Disease	MONDO:0005404	"Subjects in the ME/CFS group had significantly decreased levels of plasmalogens and phospholipid ethers (p < 0.001), phosphatidylcholines (p < 0.001) and sphingomyelins (p < 0.001), and elevated levels of dicarboxylic acids (p = 0.013)."	35887252	CustomKB
GNBR::Mp::Compound:Disease	phosphatidylcholines	Compound	MESH:D010713	ME/CFS	Disease	MONDO:0005404	"Subjects in the ME/CFS group had significantly decreased levels of plasmalogens and phospholipid ethers (p < 0.001), phosphatidylcholines (p < 0.001) and sphingomyelins (p < 0.001), and elevated levels of dicarboxylic acids (p = 0.013)."	35887252	CustomKB
GNBR::Mp::Compound:Disease	sphingomyelins	Compound	MESH:D013109	ME/CFS	Disease	MONDO:0005404	"Subjects in the ME/CFS group had significantly decreased levels of plasmalogens and phospholipid ethers (p < 0.001), phosphatidylcholines (p < 0.001) and sphingomyelins (p < 0.001), and elevated levels of dicarboxylic acids (p = 0.013)."	35887252	CustomKB
GNBR::Mp::Compound:Disease	dicarboxylic acids	Compound	MESH:D003998	ME/CFS	Disease	MONDO:0005404	"Subjects in the ME/CFS group had significantly decreased levels of plasmalogens and phospholipid ethers (p < 0.001), phosphatidylcholines (p < 0.001) and sphingomyelins (p < 0.001), and elevated levels of dicarboxylic acids (p = 0.013)."	35887252	CustomKB
GNBR::Mp::Compound:Disease	neurofilament light chain	Gene	ENTREZ:4747	long COVID	Disease	MONDO:0100233	"Of these, up-regulated Interleukin 6, C-reactive protein, and tumor necrosis factor alpha might serve as the potential diagnostic biomarkers for long COVID."	36744129	CustomKB
GNBR::Mp::Compound:Disease	cortisol	Compound	DrugBank:DB00741	Long COVID	Disease	MONDO:0100233	"Integration of immune phenotyping data into unbiased machine learning models identified significant distinguishing features critical in accurate classification of Long COVID, with decreased levels of cortisol being the most significant individual predictor."	35982667	CustomKB
GNBR::Mp::Compound:Disease	long COVID	Disease	MONDO:0100233	Homocysteine	Compound	DrugBank:DB04422	Long COVID may be associated with an elevation of the biomarker homocysteine(Hcy) with resulting hyperhomocysteinemia (HHcy).	35056324	CustomKB
GNBR::Pa::Compound:Disease	long COVID	Disease	MONDO:0100233	Melatonin	Compound	DrugBank:DB01065	"Melatonin may be particularly effective at reducing the signs and symptoms of SARS-CoV-2 infection due to its functions as an antioxidant, anti-inflammatory, and immuno-modulatory agent."	36358996	CustomKB
GNBR::Pa::Compound:Disease	long COVID	Disease	MONDO:0100233	Luteolin	Compound	DrugBank:DB15584	These processes could be mitigated by phytosomal formulation (in olive pomace oil) of the natural flavonoid luteolin.	33847020	CustomKB
GNBR::Pa::Compound:Disease	COVID-19	Disease	MONDO:0100096	Remdesivir	Compound	DrugBank:DB14761	"From an analysis of 27 publications that were surveyed on the ability of drugs to successfully treat COVTD-19,it was concluded that melatonin is at least twice as effective as remdesivir or tocilizumab in reducing the inflammatory markers of a coronavirus 2019 infection."	36358996	CustomKB
GNBR::Pa::Compound:Disease	COVID-19	Disease	MONDO:0100096	Tocilizumab	Compound	DrugBank:DB06273	"From an analysis of 27 publications that were surveyed on the ability of drugs to successfully treat COVTD-19,it was concluded that melatonin is at least twice as effective as remdesivir or tocilizumab in reducing the inflammatory markers of a coronavirus 2019 infection."	36358996	CustomKB
GNBR::Pa::Compound:Disease	chronic fatigue syndrome	Disease	MONDO:0005404	Oxaloacetate Ion	Compound	DrugBank:DB02637	"Potential clinical applications with anhydrous enol-oxaloacetate, currently a commercial nutritional supplement, may help reduce fatigue in ME/CFS and Long-COVID patients."	35764955	CustomKB
GNBR::Pa::Compound:Disease	chronic fatigue syndrome	Disease	MONDO:0005404	Tocilizumab	Compound	DrugBank:DB06273	34588793	34588793	CustomKB
GNBR::Pa::Compound:Disease	long COVID	Disease	MONDO:0100233	Remdesivir	Compound	DrugBank:DB14761	"Remdesivir had a very large effect at regulating levels of C-reactive protein, moderate effects at increasing lymphocyte levels, and a negligible dysregulating effect on ferritin levels."	34588793	CustomKB
