relation_type	source_name	source_type	source_id	target_name	target_type	target_id	key_sentence	pmids	resource
downregulated_in	TLR4	Gene	ENTREZ:7099	SalB	Compound	MESH:C076944	"Furthermore, SalB and the myeloid differentiation primary response 88 (MyD88) inhibitor ST2825 inhibited the expression levels of toll-like receptor 4 (TLR4), MyD88, tumor necrosis factor receptor associated factor 6 (TRAF-6), and NOD-like receptor protein 3 (NLRP3), as well as the phosphorylation of downstream Erk1/2 and P38 in lung tissue and epithelial cells."	35795853	CustomKB
downregulated_in	TRAF-6	Gene	ENTREZ:7189	SalB	Compound	MESH:C076944	"Furthermore, SalB and the myeloid differentiation primary response 88 (MyD88) inhibitor ST2825 inhibited the expression levels of toll-like receptor 4 (TLR4), MyD88, tumor necrosis factor receptor associated factor 6 (TRAF-6), and NOD-like receptor protein 3 (NLRP3), as well as the phosphorylation of downstream Erk1/2 and P38 in lung tissue and epithelial cells."	35795853	CustomKB
downregulated_in	Erk	Gene	ENTREZ:5595	SalB	Compound	MESH:C076944	"Furthermore, SalB and the myeloid differentiation primary response 88 (MyD88) inhibitor ST2825 inhibited the expression levels of toll-like receptor 4 (TLR4), MyD88, tumor necrosis factor receptor associated factor 6 (TRAF-6), and NOD-like receptor protein 3 (NLRP3), as well as the phosphorylation of downstream Erk1/2 and P38 in lung tissue and epithelial cells."	35795853	CustomKB
downregulated_in	lncGm16410	Gene	ENTREZ:674122	PM2.5	Compound	MESH:D052638	"PM2.5 promoted lung inflammation by downregulating the expression of lncGm16410, enhancing the activation of macrophages. Thus, lncGm16410 might provide new insight into the prevention of PM2.5 injury."	33796524	CustomKB
downregulated_in	PM2.5	Compound	MESH:D000393	Al	Compound	DrugBank:DB01370	"Increases in PM2.5 and Zn in the pleural effusion increased the risk of malignant pleural effusion in lung cancer patients (adjusted OR=1.517; 95% CI=1.082-2.127 for PM2.5; adjusted OR=1.002, 95% CI=1.000-1.005 for Zn)."	33396138	CustomKB
downregulated_in	α-MHC	Gene	ENTREZ:17888	PM2.5	Compound	MESH:D052638	It suggested that the up-regulation of miR-208b/β-MHC and GATA4 and the conversion from α-MHC to β-MHC may be the important causes of cardiac hypertrophy in rats incurred by PM2.5.	33812011	CustomKB
downregulated_in	miR-382-5p	Gene	ENTREZ:723912	PM2.5	Compound	MESH:D052638	"The expression level of miR-382-5p was downregulated, while its target gene, namely CXCL12, was elevated in HBE cells after exposure to PM2.5 or DEPs."	32146367	CustomKB
downregulated_in	VEGFR2	Gene	ENTREZ:16542	PM2.5	Compound	MESH:D052638	"What's more, basal expression of β2AR and VEGFR2 decreased in heart tissue as the dosage of PM2.5 increasing, meanwhile PM2.5 markedly attenuated PI3K/Akt pathway followed by augmented Bcl-2/BAX and p53 pathway, thus caused a greater number of TUNEL positive cardiomyocytes resulted in cardiac dysfunction in vivo."	30986742	CustomKB
downregulated_in	β2AR	Gene	ENTREZ:11555	PM2.5	Compound	MESH:D052638	"What's more, basal expression of β2AR and VEGFR2 decreased in heart tissue as the dosage of PM2.5 increasing, meanwhile PM2.5 markedly attenuated PI3K/Akt pathway followed by augmented Bcl-2/BAX and p53 pathway, thus caused a greater number of TUNEL positive cardiomyocytes resulted in cardiac dysfunction in vivo."	30986742	CustomKB
downregulated_in	NO2	Compound	MESH:D000393	Al	Compound	DrugBank:DB01370	"Increases in PM2.5 and Zn in the pleural effusion increased the risk of malignant pleural effusion in lung cancer patients (adjusted OR=1.517; 95% CI=1.082-2.127 for PM2.5; adjusted OR=1.002, 95% CI=1.000-1.005 for Zn)."	33396138	CustomKB
downregulated_in	TFAM	Gene	ENTREZ:21780	diesel particulate matter [DPM]	Compound	MESH:D052638	"Subsequent induction of MI in DPM exposed animals (DPM + ISO) further deteriorated the normal sinus rhythm, accompanied by elevated plasma CK and LDH level, increased myocardial caspase activity, downregulation of Peroxisome proliferator-activated receptor-gamma coactivator (PGC1-α), transcription factor A (TFAM), DNA polymerase subunit gamma (POLG), and other mitochondrial quality control genes."	35290147	CustomKB
downregulated_in	PGC1-α	Gene	ENTREZ:19017	diesel particulate matter [DPM]	Compound	MESH:D052638	"Subsequent induction of MI in DPM exposed animals (DPM + ISO) further deteriorated the normal sinus rhythm, accompanied by elevated plasma CK and LDH level, increased myocardial caspase activity, downregulation of Peroxisome proliferator-activated receptor-gamma coactivator (PGC1-α), transcription factor A (TFAM), DNA polymerase subunit gamma (POLG), and other mitochondrial quality control genes."	35290147	CustomKB
downregulated_in	POLG	Gene	ENTREZ:18975	diesel particulate matter [DPM]	Compound	MESH:D052638	"Subsequent induction of MI in DPM exposed animals (DPM + ISO) further deteriorated the normal sinus rhythm, accompanied by elevated plasma CK and LDH level, increased myocardial caspase activity, downregulation of Peroxisome proliferator-activated receptor-gamma coactivator (PGC1-α), transcription factor A (TFAM), DNA polymerase subunit gamma (POLG), and other mitochondrial quality control genes."	35290147	CustomKB
downregulated_in	Dclre1c	Gene	ENTREZ:227525	PM2.5	Compound	MESH:D052638	PM2.5 exposure also resulted in impairment of non-homologous end joining (NHEJ) repair via the downregulation of Lig4 or Dclre1c expression in vivo and in vitro.	34402960	CustomKB
downregulated_in	Lig4	Gene	ENTREZ:319583	PM2.5	Compound	MESH:D052638	PM2.5 exposure also resulted in impairment of non-homologous end joining (NHEJ) repair via the downregulation of Lig4 or Dclre1c expression in vivo and in vitro.	34402960	CustomKB
downregulated_in	NF-κB signaling	Pathway	KEGG:hsa04064	PM2.5	Compound	MESH:D052638	"The pathway analysis indicates that cell signaling pathways such as cytokine-cytokine receptor interaction, NF-κB signaling pathway, chemokine signaling pathway, endocrine and other factor-regulated calcium reabsorption, HTLV-I infection, and cell adhesion molecules (CAMs) were upregulated, while the TGF-β signaling pathway was downregulated."	28326484	CustomKB
downregulated_in	TGF-β signaling	Pathway	WikiPathways:WP366	PM2.5	Compound	MESH:D052638	"The pathway analysis indicates that cell signaling pathways such as cytokine-cytokine receptor interaction, NF-κB signaling pathway, chemokine signaling pathway, endocrine and other factor-regulated calcium reabsorption, HTLV-I infection, and cell adhesion molecules (CAMs) were upregulated, while the TGF-β signaling pathway was downregulated."	28326484	CustomKB
downregulated_in	INSR	Gene	ENTREZ:3643	PM2.5	Compound	MESH:D052638	"Further comprehensive immunofluorescence, enzyme-linked immunosorbent assays (ELISAs) and untargeted metabolomic analyses confirmed that PM2.5 disturbed the classic IRS-1/AKT signaling pathway (INSR, IRS-1, PI3K, AKT, GLUT2, GLUT4, and FOXO1 downregulated) and IR-related metabolic pathways: UDP-hexosamine (UDP-GlcNAc), gluconeogenesis (β-d-glucose 6-phosphate), and lipid biosynthesis (ceramide (Cer) and triacylglycerol (TG)) pathways, leading to the disorder of glucose levels."	34232631	CustomKB
downregulated_in	IRS-1	Gene	ENTREZ:3667	PM2.5	Compound	MESH:D052638	"Further comprehensive immunofluorescence, enzyme-linked immunosorbent assays (ELISAs) and untargeted metabolomic analyses confirmed that PM2.5 disturbed the classic IRS-1/AKT signaling pathway (INSR, IRS-1, PI3K, AKT, GLUT2, GLUT4, and FOXO1 downregulated) and IR-related metabolic pathways: UDP-hexosamine (UDP-GlcNAc), gluconeogenesis (β-d-glucose 6-phosphate), and lipid biosynthesis (ceramide (Cer) and triacylglycerol (TG)) pathways, leading to the disorder of glucose levels."	34232631	CustomKB
downregulated_in	PI3K	Gene	ENTREZ:5293	PM2.5	Compound	MESH:D052638	"Further comprehensive immunofluorescence, enzyme-linked immunosorbent assays (ELISAs) and untargeted metabolomic analyses confirmed that PM2.5 disturbed the classic IRS-1/AKT signaling pathway (INSR, IRS-1, PI3K, AKT, GLUT2, GLUT4, and FOXO1 downregulated) and IR-related metabolic pathways: UDP-hexosamine (UDP-GlcNAc), gluconeogenesis (β-d-glucose 6-phosphate), and lipid biosynthesis (ceramide (Cer) and triacylglycerol (TG)) pathways, leading to the disorder of glucose levels."	34232631	CustomKB
downregulated_in	AKT	Gene	ENTREZ:207	PM2.5	Compound	MESH:D052638	"Further comprehensive immunofluorescence, enzyme-linked immunosorbent assays (ELISAs) and untargeted metabolomic analyses confirmed that PM2.5 disturbed the classic IRS-1/AKT signaling pathway (INSR, IRS-1, PI3K, AKT, GLUT2, GLUT4, and FOXO1 downregulated) and IR-related metabolic pathways: UDP-hexosamine (UDP-GlcNAc), gluconeogenesis (β-d-glucose 6-phosphate), and lipid biosynthesis (ceramide (Cer) and triacylglycerol (TG)) pathways, leading to the disorder of glucose levels."	34232631	CustomKB
downregulated_in	GLUT4	Gene	ENTREZ:6517	PM2.5	Compound	MESH:D052638	"Further comprehensive immunofluorescence, enzyme-linked immunosorbent assays (ELISAs) and untargeted metabolomic analyses confirmed that PM2.5 disturbed the classic IRS-1/AKT signaling pathway (INSR, IRS-1, PI3K, AKT, GLUT2, GLUT4, and FOXO1 downregulated) and IR-related metabolic pathways: UDP-hexosamine (UDP-GlcNAc), gluconeogenesis (β-d-glucose 6-phosphate), and lipid biosynthesis (ceramide (Cer) and triacylglycerol (TG)) pathways, leading to the disorder of glucose levels."	34232631	CustomKB
downregulated_in	GLUT2	Gene	ENTREZ:6514	PM2.5	Compound	MESH:D052638	"Further comprehensive immunofluorescence, enzyme-linked immunosorbent assays (ELISAs) and untargeted metabolomic analyses confirmed that PM2.5 disturbed the classic IRS-1/AKT signaling pathway (INSR, IRS-1, PI3K, AKT, GLUT2, GLUT4, and FOXO1 downregulated) and IR-related metabolic pathways: UDP-hexosamine (UDP-GlcNAc), gluconeogenesis (β-d-glucose 6-phosphate), and lipid biosynthesis (ceramide (Cer) and triacylglycerol (TG)) pathways, leading to the disorder of glucose levels."	34232631	CustomKB
downregulated_in	acylcarnitines	Metabolite	HMDB:HMDB0005065	long COVID-19	Disease	MONDO:0100233	"High levels of anti-inflammatory oxylipins including omega-3 fatty acids in LCS were detected by eicosadomics, whereas targeted metabolic profiling indicated high levels of anti-inflammatory osmolytes taurine and hypaphorine, but low amino acid and triglyceride levels and deregulated acylcarnitines."	36507225	CustomKB
DRUGBANK::treats::Compound:Disease	water-soluble B vitamins	Compound	MESH:D014803	folate-mediated one-carbon metabolism (FOCM)	Pathway	KEGG:hsa01200	It is hoped that this review will allow the reader to better understand the role of FOCM in the development and treatment of clinical disease states that may be associated with impaired FOCM and how to restore a more normal functional role for FOCM through improved nutrition and/or restoring the essential water-soluble B vitamins through oral supplementation.	35056324	CustomKB
DRUGBANK::treats::Compound:Disease	avatrombopag	Compound	DrugBank:DB11995	Chemotherapy-induced thrombocytopenia (CIT)	Disease	MONDO:0002049	"Our study showed that avatrombopag could be a novel and effective drug for the treatment of severe and refractory CIT, especially for those with hemoglobin above 90 g/L"	35040375	CustomKB
DRUGBANK::treats::Compound:Disease	Naltrexone hydrochloride (NTX)	Compound	DrugBank:DB00704	TRPM3-dependent Ca2+ influx	BiologicalProcess	GO:0070509	TRPM3-dependent Ca2+ influx was restored in ME/CFS patients following overnight treatment of isolated NK cells with NTX in vitro.	35172836	CustomKB
DRUGBANK::treats::Compound:Disease	valacyclovir	Compound	DrugBank:DB00577	CFS	Disease	MONDO:0005404	CFS patients were treated with valacyclovir (14.3 mg/kg q6h) for ≥ 12 months.	23155374	CustomKB
DRUGBANK::treats::Compound:Disease	anhydrous enol oxaloacetate	Compound	DrugBank:DB02637	physical and metal fatigue	Symptom	SYMP:0019177	Significant reductions in physical and metal fatigue for ME/CFS and Long-COVID patients were seen after 6 weeks of treatment.	35764955	CustomKB
DRUGBANK::treats::Compound:Disease	B-cell depletion with rituximab	Compound	DrugBank:DB00073	Myalgic Encephalomyelitis/Chronic Fatigue Syndrome (ME/CFS)	Disease	MONDO:0005404	"Consistently, clinical trials from Norway have shown that B-cell depletion with rituximab results in clinical benefits in about half of ME/CFS patients."	29635081	CustomKB
DRUGBANK::treats::Compound:Disease	romiplostim	Compound	DrugBank:DB05332	CIT	Disease	MONDO:0002049	"A higher romiplostim dose was associated with a higher change in average platelet counts from baseline, r = .73 (p = .04)"	34962714	CustomKB
DRUGBANK::treats::Compound:Disease	Romiplostim	Compound	DrugBank:DB05332	Chemotherapy-induced thrombocytopenia (CIT)	Disease	MONDO:0002049	"This prospective trial evaluated treatment of CIT with romiplostim. Romiplostim is effective in correcting CIT, and maintenance allows for resumption of chemotherapy without recurrence of CIT in most patients."	31545663	CustomKB
DRUGBANK::treats::Compound:Disease	Chinese herbal medicine (Xiaoaiping)	Compound	MESH:D004365	chemotherapy-induced thrombocytopenia (CIT)	Disease	MONDO:0002049	Xiaoaiping injections may provide a safe and effective option for CIT in patients with NSCLC	31090434	CustomKB
DRUGBANK::treats::Compound:Disease	PEG-rHuMGDF	Compound	MESH:C103117	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	Combined administration of PEG-rHuMGDF and rHuG-CSF had an additive effect on improvement of thrombocytopenia and neutropenia	8948025	CustomKB
DRUGBANK::treats::Compound:Disease	romiplostim	Compound	DrugBank:DB05332	Chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	"In some mice, the romiplostim dose was approximately divided over 3 days. Platelet recovery occurred faster with romiplostim in most conditions tested."	25754671	CustomKB
DRUGBANK::treats::Compound:Disease	Ginseng	Compound	DrugBank:DB01404	fatigue	Symptom	SYMP:0019177	"Ginseng herbal formulas improved fatigue severity compared to controls, especially among patients with CF, but with a small effect size."	36730693	CustomKB
DRUGBANK::treats::Compound:Disease	nicotinoyl-GABA	Compound	DrugBank:DB01080	asthenia	Symptom	SYMP:0000225	We discuss the rationale that for treatment of asthenic conditions accompanied by cognitive dysfunction it is justified to use combination therapy - fonturacetam and a preparation containing nicotinoyl-GABA and Ginkgo Biloba.	37315240	CustomKB
DRUGBANK::treats::Compound:Disease	Ginkgo Biloba	Compound	DrugBank:DB01381	asthenia	Symptom	SYMP:0000225	We discuss the rationale that for treatment of asthenic conditions accompanied by cognitive dysfunction it is justified to use combination therapy - fonturacetam and a preparation containing nicotinoyl-GABA and Ginkgo Biloba.	37315240	CustomKB
DRUGBANK::treats::Compound:Disease	luteolin	Compound	DrugBank:DB15584	brain fog	Symptom	Unknown:Unknown	These processes could be mitigated by phytosomal formulation (in olive pomace oil) of the natural flavonoid luteolin.	33847020	CustomKB
DRUGBANK::treats::Compound:Disease	H2	Compound	DrugBank:DB15127	mitochondrial dysfunction	BiologicalProcess	Unknown:Unknown	"Therefore, we conducted a literature review on the mechanism by which H2 improves acute and chronic fatigue in animals and healthy people and showed that the attenuation of mitochondrial dysfunction by H2 may be involved in the ameliorative effects."	35493814	CustomKB
GNBR::A-::Compound:Gene	etanercept	Compound	DrugBank:DB00005	TNF	Gene	ENTREZ:7124	"While too large to negotiate the blood-brain barrier effectively, the specific anti-TNF biological, etanercept, shows promise when administered by the perispinal route, which allows it to bypass this obstruction."	35174650	CustomKB
