id,name,label,resource,accession_numbers,cas_number,unii,synonyms,inchi_key
DrugBank:DB00924,Cyclobenzaprine,Compound,DrugBank,APRD00213,303-53-7,69O5WQQ5TI,"(3-Dibenzo[a,d]cyclohepten-5-ylidene-propyl)-dimethyl-amine|Ciclobenzaprina|Cyclobenzaprine|Cyclobenzaprinum|N,N-dimethyl-5H-dibenzo(a,d)cycloheptene-Δ5,γ-propylamine",JURKNVYFZMSNLP-UHFFFAOYSA-N
DrugBank:DB00925,Phenoxybenzamine,Compound,DrugBank,APRD00651,59-96-1,0TTZ664R7Z,Fenossibenzamina|Fenoxibenzamina|Phenoxybenzamine|Phenoxybenzaminum|POB,QZVCTJOXCFMACW-UHFFFAOYSA-N
DrugBank:DB00926,Etretinate,Compound,DrugBank,APRD00966,54350-48-0,65M2UDR9AG,Etretinate|etretinato,HQMNCQVAMBCHCO-DJRRULDNSA-N
DrugBank:DB00927,Famotidine,Compound,DrugBank,APRD00296,76824-35-6,5QZO15J2Z8,(1-Amino-3-(((2-((diaminomethylene)amino)-4-thiazolyl)methyl)thio)propylidene)sulfamide|3-(((2-((Aminoiminomethyl)amino)-4-thiazolyl)methyl)thio)-N-(aminosulfonyl)propanimidamide|3-(((2-((Diaminomethylene)amino)-4-thiazolyl)methyl)thio)-N(sup 2)-sulfamoylpropionamidine|Famotidina|Famotidine|Famotidinum|N-Sulfamoyl-3-((2-guanidinothiazol-4-yl)methylthio)propionamide,XUFQPHANEAPEMJ-UHFFFAOYSA-N
DrugBank:DB00928,Azacitidine,Compound,DrugBank,APRD00809,320-67-2,M801H13NRU,4-amino-1-beta-D-ribofuranosyl-s-triazin-2(1H)-one|5-azacytidine|Azacitidina|Azacitidine|Azacitidinum|Azacytidine,NMUSYJAQQFHJEW-KVTDHHQDSA-N
DrugBank:DB00929,Misoprostol,Compound,DrugBank,APRD00037|DB05379,59122-46-2,0E43V0BB57,Misoprostol|Misoprostolum,OJLOPKGSLYJEMD-URPKTTJQSA-N
DrugBank:DB00930,Colesevelam,Compound,DrugBank,APRD00883,182815-43-6,1XU104G55N,Colesevelam,
DrugBank:DB00931,Metacycline,Compound,DrugBank,APRD00137,914-00-1,IR235I7C5P,6-Demethyl-6-deoxy-5-hydroxy-6-methylenetetracycline|6-Deoxy-6-demethyl-6-methylene-5-oxytetracycline|6-Methylene-5-hydroxytetracycline|6-Methylene-5-oxytetracycline|6-Methyleneoxytetracycline|Metaciclina|Metacycline|Methacycline|Methacyclinum|Methylenecycline|Tri-methacycline,MHIGBKBJSQVXNH-IWVLMIASSA-N
DrugBank:DB00932,Tipranavir,Compound,DrugBank,APRD01306,174484-41-4,ZZT404XD09,Tipranavir,SUJUHGSWHZTSEU-FYBSXPHGSA-N
DrugBank:DB00933,Mesoridazine,Compound,DrugBank,APRD00610,5588-33-0,5XE4NWM740,10-(2-(1-Methyl-2-piperidyl)ethyl)-2-methylsulfinyl phenothiazine|10-(2(1-Methyl-2-piperidyl)ethyl)-2-(methylsulfinyl)phenothiazine|2-Methanesulfinyl-10-[2-(1-methyl-piperidin-2-yl)-ethyl]-10H-phenothiazine|Mesoridazina|Mesoridazine|Mesoridazinum|Thioridazine 2-sulfoxide|Thioridazine thiomethyl sulfoxide|Thioridazine-2-sulfoxide,SLVMESMUVMCQIY-UHFFFAOYSA-N
DrugBank:DB00934,Maprotiline,Compound,DrugBank,APRD00747,10262-69-8,2U1W68TROF,Maprotilina|Maprotiline|Maprotilinum|Maprotylina,QSLMDECMDJKHMQ-UHFFFAOYSA-N
DrugBank:DB00935,Oxymetazoline,Compound,DrugBank,APRD01158,1491-59-4,8VLN5B44ZY,"2-(4-tert-butyl-2,6-dimethyl-3-hydroxybenzyl)-2-imidazoline|3-[(4,5-dihydro-1H-imidazol-2-yl)methyl]-6-(1,1-dimethylethyl)-2,4-dimethylphenol|6-t-butyl-3-(2-imidazolin-2-ylmethyl)-2,4-dimethylphenol|6-tert-butyl-3-(2-imidazolin-2-ylmethyl)-2,4-dimethylphenol|Oximetazolinum|Oxymetazolina|Oxymetazoline|Oxymétazoline|Oxymetazolinum|Oxymethazoline|Oxymetozoline",WYWIFABBXFUGLM-UHFFFAOYSA-N
DrugBank:DB00936,Salicylic acid,Compound,DrugBank,APRD01605|DB01398,69-72-7,O414PZ4LPZ,2-Carboxyphenol|2-Hydroxybenzoic acid|ácido salicílico|Acidum salicylicum|O-carboxyphenol|O-hydroxybenzoic acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N
DrugBank:DB00937,Diethylpropion,Compound,DrugBank,APRD00919,90-84-6,Q94YYU22B8,(±)-diethylpropion|1-phenyl-2-diethylamino-1-propanone|2-(diethylamino)-1-phenyl-1-propanone|2-(diethylamino)propiophenone|alpha-Benzoyltriethylamine|alpha-Diethylaminopropiophenone|Amfepramone|Amfépramone|Amfepramonum|Anfepramona|Diethylcathinone,XXEPPPIWZFICOJ-UHFFFAOYSA-N
DrugBank:DB00938,Salmeterol,Compound,DrugBank,APRD00277,89365-50-4,2I4BC502BT,Salmaterol|Salmeterol|Salmeterolum,GIIZNNXWQWCKIB-UHFFFAOYSA-N
DrugBank:DB00939,Meclofenamic acid,Compound,DrugBank,APRD01090,644-62-2,48I5LU4ZWD,"Acide méclofénamique|ácido meclofenámico|Acidum meclofenamicum|Meclofenamate|Meclofenamic acid|N-(2,6-dichloro-3-methylphenyl)anthranilic acid|N-(2,6-dichloro-m-tolyl)anthranilic acid|N-(3-methyl-2,6-dichlorophenyl)anthranilic acid",SBDNJUWAMKYJOX-UHFFFAOYSA-N
DrugBank:DB00940,Methantheline,Compound,DrugBank,APRD00751,5818-17-7,36EI79TX7I,Methantheline|Methantheline cation|Methantheline ion|Methanthelinium|Methanthelinum,GZHFODJQISUKAY-UHFFFAOYSA-N
DrugBank:DB00941,Hexafluronium,Compound,DrugBank,APRD01013,10/4/4844,55W5L6G81R,Hexafluorenium|Hexafluorenium cation|Hexafluorenium ion|Hexamethylenebis(fluoren-9-yldimethylammonium),HDZAQYPYABGTCL-UHFFFAOYSA-N
DrugBank:DB00942,Cycrimine,Compound,DrugBank,APRD00731,77-39-4,543567RFQQ,(±)-cycrimine|alpha-cyclopentyl-alpha-phenyl-1-piperidinepropanol|Cicrimina|Cycrimine|Cycriminum,SWRUZBWLEWHWRI-UHFFFAOYSA-N
DrugBank:DB00943,Zalcitabine,Compound,DrugBank,APRD00562,7481-89-2,6L3XT8CB3I,"2',3'-Dideoxycytidine|4-amino-1-[(2R,5S)-5-(hydroxymethyl)tetrahydrofuran-2-yl]pyrimidin-2(1H)-one|DDC|DDCYD|Dideoxycytidine|Zalcitabine",WREGKURFCTUGRC-POYBYMJQSA-N
DrugBank:DB00944,Demecarium,Compound,DrugBank,APRD00905,16505-84-3,ILP8XJ8R5K,Demecarium|Demecarium cation|Demecarium ion,RWZVPVOZTJJMNU-UHFFFAOYSA-N
DrugBank:DB00945,Acetylsalicylic acid,Compound,DrugBank,APRD00264|EXPT00475,50-78-2,R16CO5Y76E,2-Acetoxybenzenecarboxylic acid|2-Acetoxybenzoic acid|Acetylsalicylate|Acetylsalicylsäure|acide 2-(acétyloxy)benzoïque|Acide acétylsalicylique|ácido acetilsalicílico|Acidum acetylsalicylicum|ASA|Aspirin|Aspirina|Azetylsalizylsäure|o-acetoxybenzoic acid|O-acetylsalicylic acid|o-carboxyphenyl acetate|Polopiryna|Salicylic acid acetate,BSYNRYMUTXBXSQ-UHFFFAOYSA-N
DrugBank:DB00946,Phenprocoumon,Compound,DrugBank,APRD00228,435-97-2,Q08SIO485D,3-(1-Phenylpropyl)-4-hydroxycoumarin|3-(1'-Phenyl-propyl)-4-oxycoumarin|3-(alpha-Ethylbenzyl)-4-hydroxycoumarin|3-(alpha-Phenylpropyl)-4-hydroxycoumarin|4-Hydroxy-3-(1-phenylpropyl)-2H-1-benzopyran-2-one|4-hydroxy-3-(1-phenylpropyl)-2H-chromen-2-one|Fenprocumon|Fenprocumone|Phenprocoumarol|Phenprocoumarole|Phenprocoumon|Phenprocoumone|Phenprocoumonum|Phenprocumone,DQDAYGNAKTZFIW-UHFFFAOYSA-N
DrugBank:DB00947,Fulvestrant,Compound,DrugBank,APRD00654,129453-61-8,22X328QOC4,"(7α,17β)-7-{9-[(4,4,5,5,5-pentafluoropentyl)sulfinyl]nonyl}estra-1(10),2,4-triene-3,17-diol|Fulvestrant",VWUXBMIQPBEWFH-WCCTWKNTSA-N
DrugBank:DB00948,Mezlocillin,Compound,DrugBank,APRD01113,51481-65-3,OH2O403D1G,"(2S,5R,6R)-3,3-dimethyl-6-{[(2R)-2-({[3-(methylsulfonyl)-2-oxoimidazolidin-1-yl]carbonyl}amino)-2-phenylacetyl]amino}-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid|6β-{(2R)-2-[3-(methanesulfonyl)-2-oxoimidazolidine-1-carboxamido]-2-phenylacetamido}penicillanic acid|Mezlocilina|Mezlocillin|Mezlocilline|Mezlocillinum",YPBATNHYBCGSSN-VWPFQQQWSA-N
DrugBank:DB00949,Felbamate,Compound,DrugBank,APRD00505,25451-15-4,X72RBB02N8,"2-phenyl-1,3-propanediol dicarbamate|carbamic acid 2-phenyltrimethylene ester|Carbamic acid 3-carbamoyloxy-2-phenyl-propyl ester|Felbamate|Felbamato|Felbamatum",WKGXYQFOCVYPAC-UHFFFAOYSA-N
DrugBank:DB00950,Fexofenadine,Compound,DrugBank,APRD00349,83799-24-0,E6582LOH6V,"4-(1-Hydroxy-4-(4-(hydroxydiphenylmethyl)-1-piperidinyl)butyl)-alpha,alpha-dimethylbenzeneacetic acid|Carboxyterfenadine|Fexofenadina|Fexofenadine|Terfenadine acid metabolite|Terfenadine carboxylate|Terfenadine-COOH",RWTNPBWLLIMQHL-UHFFFAOYSA-N
DrugBank:DB00951,Isoniazid,Compound,DrugBank,APRD01055|EXPT01940,54-85-3,V83O1VOZ8L,4-pyridinecarbohydrazide|INH|Isoniazid|Isoniazida|Isonicotinic acid hydrazide|Isonicotinic hydrazide|Isonicotinohydrazide|Isonicotinoylhydrazide|Isonicotinsäurehydrazid|Isonicotinylhydrazine|Pyridine-4-carboxylic acid hydrazide,QRXWMOHMRWLFEY-UHFFFAOYSA-N
DrugBank:DB00952,Naratriptan,Compound,DrugBank,APRD00220,121679-13-8,QX3KXL1ZA2,N-methyl-2-(3-(1-methylpiperiden-4-yl)indole-5-yl)ethanesulfonamide|N-methyl-2-[3-(1-methyl-4-piperidyl)-1H-indol-5-yl]-ethanesulfonamide|Naratriptán|Naratriptan|Naratriptanum,AMKVXSZCKVJAGH-UHFFFAOYSA-N
DrugBank:DB00953,Rizatriptan,Compound,DrugBank,APRD00008,144034-80-0,51086HBW8G,"N,N-Dimethyl-2-[5-(1,2,4-triazol-1-ylmethyl)-1H-indol-3-yl]-ethanamine|N,N-Dimethyl-5-(1H-1,2,4-triazol-1-ylmethyl)-1H-indole-3-ethanamine|Risatriptan|Rizatriptán|Rizatriptan|Rizatriptanum",ULFRLSNUDGIQQP-UHFFFAOYSA-N
DrugBank:DB00954,Dirithromycin,Compound,DrugBank,APRD00931,62013-04-1,1801D76STL,"(9S)-9-deoxo-11-deoxy-9,11-(imino((1R)-2-(2-methoxyethoxy)ethylidene)oxy)erythromycin|Dirithromycin|Dirithromycine|Dirithromycinum|Diritromicina",WLOHNSSYAXHWNR-DWIOZXRMSA-N
DrugBank:DB00955,Netilmicin,Compound,DrugBank,APRD00232,56391-56-1,4O5J85GJJB,1-N-Ethylsisomicin|Netilmycin,CIDUJQMULVCIBT-MQDUPKMGSA-N
DrugBank:DB00956,Hydrocodone,Compound,DrugBank,APRD00591|DB09475,125-29-1,6YKS4Y3WQ7,"(-)-Dihydrocodeinone|4,5-alpha-Epoxy-3-methoxy-17-methylmorphinan-6-one|Dihydrocodeinone|Hidrocodona|Hydrocodon|Hydrocodone|Hydrocodonum|Hydrocone|Hydroconum|Idrocodone",LLPOLZWFYMWNKH-CMKMFDCUSA-N
DrugBank:DB00957,Norgestimate,Compound,DrugBank,APRD00569,35189-28-7,C291HFX4DY,"(+)-13-Ethyl-17-hydroxy-18,19-dinor-17α-pregn-4-en-20-yn-3-one oxime acetate (ester)|(17α)-17-(Acetyloxy)-13-ethyl-18,19-dinorpregn-4-en-20-yn-3-one 3-oxime|d-13β-Ethyl-17α-ethynyl-17β-acetoxygon-4-en-3-one oxime|Dexnorgestrel Acetime|Norgestimate|Norgestimato|Norgestimatum",KIQQMECNKUGGKA-NMYWJIRASA-N
DrugBank:DB00958,Carboplatin,Compound,DrugBank,APRD00466,41575-94-4,BG3F62OND5,"Carboplatin|Carboplatine|Carboplatino|CBDCA|cis-(1,1-cyclobutanedicarboxylato)diammineplatinum(II)|cis-diammine(1,1-cyclobutanedicarboxylato)platinum|cis-diammine(1,1-cyclobutanedicarboxylato)platinum(II)",OLESAACUTLOWQZ-UHFFFAOYSA-L
DrugBank:DB00959,Methylprednisolone,Compound,DrugBank,APRD00342,83-43-2,X4W7ZR7023,"(6α,11β)-11,17,21-trihydroxy-6-methylpregna-1,4-diene-3,20-dione|1-dehydro-6α-methylhydrocortisone|6α-methyl-11β,17α,21-triol-1,4-pregnadiene-3,20-dione|delta(1)-6alpha-Methylhydrocortisone|Methylprednisolon|Methylprednisolone|Methylprednisolonum|Metilprednisolona",VHRSUDSXCMQTMA-PJHHCJLFSA-N
DrugBank:DB00960,Pindolol,Compound,DrugBank,APRD00678,13523-86-9,BJ4HF6IU1D,1-(1H-indol-4-yloxy)-3-(isopropylamino)propan-2-ol|1-(1H-indol-4-yloxy)-3-(propan-2-ylamino)-propan-2-ol|1-(1H-indol-4-yloxy)-3-[(1-methylethyl)amino]propan-2-ol|4-(2-hydroxy-3-isopropylaminopropoxy)-indole|Pindolol|Pindololum,JZQKKSLKJUAGIC-UHFFFAOYSA-N
DrugBank:DB00961,Mepivacaine,Compound,DrugBank,APRD01094,96-88-8,B6E06QE59J,"(+-)-1-Methyl-2',6'-pipecoloxylidide|1-methyl-2',6'-pipecoloxylidide|DL-Mepivacaine|Mepivacaina|Mepivacaine|Mepivacainum|N-(2,6-Dimethylphenyl)-1-methyl-2-piperidinecarboxamide|N-(2,6-Dimethylphenyl)-1-methylpiperidine-2-carboxamide",INWLQCZOYSRPNW-UHFFFAOYSA-N
DrugBank:DB00962,Zaleplon,Compound,DrugBank,APRD00411,151319-34-5,S62U433RMH,"3'-(3-Cyanopyrazolo(1,5-a)pyrimidin-7-yl)-N-ethylacetanilide|Zaleplon",HUNXMJYCHXQEGX-UHFFFAOYSA-N
DrugBank:DB00963,Bromfenac,Compound,DrugBank,APRD00831,91714-94-2,864P0921DW,[2-Amino-3-(4-bromo-benzoyl)-phenyl]-acetic acid|2-amino-3-(4-bromobenzoyl)benzeneacetic acid|Bromfenac|Bromfenaco|Bromfenacum,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N
DrugBank:DB00964,Apraclonidine,Compound,DrugBank,APRD00012,66711-21-5,843CEN85DI,4-Aminoclonidine|Apraclonidina|Apraclonidine|Apraclonidinum,IEJXVRYNEISIKR-UHFFFAOYSA-N
DrugBank:DB00965,Ethiodized oil,Compound,DrugBank,APRD00960,8008-53-5,KZW0R0686Q,,
DrugBank:DB00966,Telmisartan,Compound,DrugBank,APRD01247,144701-48-4,U5SYW473RQ,"4'-((1,4'-dimethyl-2'-propyl(2,6'-bi-1H-benzimidazol)-1'-yl)methyl)-(1,1'-biphenyl)-2-carboxylic acid|4'-((4-methyl-6-(1-methyl-2-benzimidazolyl)-2-propyl-1-benzimidazolyl)methyl)-2-biphenylcarboxylic acid|4'-[(1,4'-dimethyl-2'propyl[2,6'-bi-1H-benzimidazol]-1'-yl)methyl]-[1,1'-biphenyl]-2-carboxylic acid|4'-[(1,7'-dimethyl-2'-propyl-1H,3'H-2,5'-bibenzimidazol-3'-yl)methyl]biphenyl-2-carboxylic acid|Telmisartan",RMMXLENWKUUMAY-UHFFFAOYSA-N
DrugBank:DB00967,Desloratadine,Compound,DrugBank,APRD00324,100643-71-8,FVF865388R,"8-Chloro-11-piperidin-4-ylidene-6,11-dihydro-5H-benzo[5,6]cyclohepta[1,2-b]pyridine|8-chloro-6,11-dihydro-11-(4-piperidinylidene)-5H-benzo(5,6)cyclohepta(1,2-b)pyridine|Descarboethoxyloratadine|Desloratadina|Desloratadine",JAUOIFJMECXRGI-UHFFFAOYSA-N
DrugBank:DB00968,Methyldopa,Compound,DrugBank,APRD01106,555-30-6,M4R0H12F6M,(S)-(-)-alpha-Methyldopa|3-Hydroxy-alpha-methyl-L-tyrosine|Alpha medopa|alpha-Methyl dopa|alpha-methyl-L-dopa|Alphamethyldopa|AMD|Anhydrous methyldopa|L-alpha-Methyldopa|L-Methyl Dopa|Methyl dopa|Methyldopa|Methyldopa anhydrous|metildopa|α-Methyl dopa|α-methyl-L-dopa,CJCSPKMFHVPWAR-JTQLQIEISA-N
DrugBank:DB00969,Alosetron,Compound,DrugBank,APRD00580,122852-42-0,13Z9HTH115,"2,3,4,5-Tetrahydro-5-methyl-2-((5-methyl-1H-imidazol-4-yl)methyl)-1H-pyrido(4,3-b)indol-1-one|Alosetron",JSWZEAMFRNKZNL-UHFFFAOYSA-N
DrugBank:DB00970,Dactinomycin,Compound,DrugBank,APRD00124,50-76-0,1CC1JFE158,"2-amino-N,N'-bis(hexadecahydro-2,5,9-trimethyl-6,13-bis(1-methylethyl)-1,4,7,11,14-pentaoxo-1H-pyrrolo(2,1-i)(1,4,7,10,13)oxatetra-azacyclohexadecin-10-yl)-4,6-dimethyl-3-oxo-3H-phenoxazine-1,9-dicarboxamide|ActD|Actinomycin C1|Actinomycin D|Actinomycin IV|Dactinomicina|Dactinomycin|Dactinomycine|Dactinomycinum|Meractinomycin",RJURFGZVJUQBHK-IIXSONLDSA-N
DrugBank:DB00971,Selenium Sulfide,Compound,DrugBank,APRD01323,7488-56-4,Z69D9E381Q,"Selenii disulfidum|Selenium disulfide|Selenium disulphide|Selenium sulfide, micronized|Selenium sulphide|Selenium sulphide, micronized|Selenium(IV) disulfide|Selenium(IV) disulphide|Selenium(IV) sulfide|Selenium(IV) sulphide",JNMWHTHYDQTDQZ-UHFFFAOYSA-N
DrugBank:DB00972,Azelastine,Compound,DrugBank,APRD00813,58581-89-8,ZQI909440X,4-(p-Chlorobenzyl)-2-(hexahydro-1-methyl-1H-azepin-4-yl)-1-(2H)-phthalazinone|Azelastina|Azelastine|Azélastine|Azelastinum,MBUVEWMHONZEQD-UHFFFAOYSA-N
DrugBank:DB00973,Ezetimibe,Compound,DrugBank,APRD00619,163222-33-1,EOR26LQQ24,Ezetimiba|ézétimibe|Ezetimibe|Ezetimibum,OLNTVTPDXPETLC-XPWALMASSA-N
DrugBank:DB00974,Edetic acid,Compound,DrugBank,APRD01327,60-00-4,9G34HU7RV0,"(ethylenedinitrilo)tetraacetic acid, ion(4−)|{[-(bis-carboxymethyl-amino)-ethyl]-carboxymethyl-amino}-acetic acid|2,2',2'',2'''-(ethane-1,2-diyldinitrilo)tetraacetate|Acide edetique|Acide ethylenediaminetetracetique|Acido edetico|Acidum edeticum|Edetic acid|EDTA|EDTA, ion(4-)|Ethylenediaminetetraacetate|Ethylenediaminetetraacetic acid|N,N'-1,2-Ethane diylbis-(N-(carboxymethyl)glycine)",KCXVZYZYPLLWCC-UHFFFAOYSA-N
DrugBank:DB00975,Dipyridamole,Compound,DrugBank,APRD00360,58-32-2,64ALC7F90C,Dipiridamol|Dipyridamine|Dipyridamole|Dipyridamolum|Dipyudamine|Dypyridamol,IZEKFCXSFNUWAM-UHFFFAOYSA-N
DrugBank:DB00976,Telithromycin,Compound,DrugBank,APRD00483,191114-48-4,KI8H7H19WL,Telithromycin|telitromicina,LJVAJPDWBABPEJ-PNUFFHFMSA-N
DrugBank:DB00977,Ethinylestradiol,Compound,DrugBank,APRD00691,57-63-6,423D2T571U,"17-ethinyl-3,17-estradiol|17-ethinyl-3,17-oestradiol|17-ethinylestradiol|17alpha-Ethinyl estradiol|17α-ethynylestradiol|Ethinyl estradiol|Ethinylestradiol|Ethinylestradiolum|Ethinyloestradiol|Ethynyl estradiol|Etinilestradiol",BFPYWIDHMRZLRN-SLHNCBLASA-N
DrugBank:DB00978,Lomefloxacin,Compound,DrugBank,APRD01076,98079-51-7,L6BR2WJD8V,"(±)-1-ethyl-6,8-difluoro-1,4-dihydro-7-(3-methyl-1-piperazinyl)-4-oxo-3-quinolinecarboxylic acid|1,4-Dihydro-6,8-difluoro-1-ethyl-7-(3-methyl-1-piperazinyl)-4-oxo-3-quinolinecarboxylic acid|LFLX|Lomefloxacin|Lomefloxacine|Lomefloxacino|Lomefloxacinum",ZEKZLJVOYLTDKK-UHFFFAOYSA-N
DrugBank:DB00979,Cyclopentolate,Compound,DrugBank,APRD00893,512-15-2,I76F4SHP7J,(±)-cyclopentolate|1-hydroxy-α-phenylcyclopentaneacetic acid 2-(dimethylamino)ethyl ester|2-(dimethylamino)ethyl 1-hydroxy-α-phenylcyclopentaneacetate|2-(dimethylamino)ethyl 2-(1-hydroxycyclopentyl)-2-phenylacetate|2-phenyl-2-(1-hydroxycyclopentyl)ethanoic acid β-(dimethylamino)ethyl ester|Ciclopentolato|Cyclopentolate|Cyclopentolatum|α-(1-hydroxycyclopentyl)benzeneacetic acid 2-(dimethylamino)ethyl ester|β-(dimethylamino)ethyl (1-hydroxycyclopentyl)phenylacetate|β-dimethylaminoethyl (1-hydroxycyclopentyl)phenylacetate,SKYSRIRYMSLOIN-UHFFFAOYSA-N
DrugBank:DB00980,Ramelteon,Compound,DrugBank,APRD01213,196597-26-9,901AS54I69,Ramelteon,YLXDSYKOBKBWJQ-LBPRGKRZSA-N
DrugBank:DB00981,Physostigmine,Compound,DrugBank,APRD00406,57-47-6,9U1VM840SP,Eserine|Physostigmine|Physostol,PIJVFDBKTWXHHD-HIFRSBDPSA-N
DrugBank:DB00982,Isotretinoin,Compound,DrugBank,APRD00140,4759-48-2,EH28UP18IF,"(7E,9E,11E,13Z)-retinoic acid|13-cis-retinoic acid|13-cis-Vitamin A acid|13-RA|cis-RA|Isotretinoin|Isotretinoína|Isotrétinoine|Isotretinoino|Isotretinoinum|Neovitamin A acid",SHGAZHPCJJPHSC-XFYACQKRSA-N
DrugBank:DB00983,Formoterol,Compound,DrugBank,APRD00641,73573-87-2,5ZZ84GCW8B,2'-hydroxy-5'-(1-hydroxy-2-((p-methoxy-α-methylphenethyl)amino)ethyl)formanilide|2'-hydroxy-5'-{1-hydroxy-2-[(p-methoxy-α-methylphenethyl)amino]ethyl}formanilide|Formoterol|Formoterolum|N-[2-hydroxy-5-(1-hydroxy-2-{[2-(4-methoxyphenyl)-1-methylethyl]amino}ethyl)phenyl]formamide,BPZSYCZIITTYBL-UHFFFAOYSA-N
DrugBank:DB00984,Nandrolone phenpropionate,Compound,DrugBank,APRD00134,62-90-8,KF7Z9K2T3W,19NTPP|Nadrolone phenylpropionate|Nandrolon phenylpropionate|Nandrolone phenylpionate|Nandrolone phenylpropionate|Norandrolone phenyl propionate|Norandrostenolone phenylpropionate|Nortestosterone phenylpropionate|NPP|NTPP,UBWXUGDQUBIEIZ-QNTYDACNSA-N
DrugBank:DB00985,Dimenhydrinate,Compound,DrugBank,APRD00924,523-87-5,JB937PER5C,"(O-benzhydryl(dimethylamino)ethanol) 8-chlorotheophyllinate|8-chloro-1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione - 2-(diphenylmethoxy)-N,N-dimethylethanamine (1:1)|Benzhydryl-β-dimethylaminoethylether 8-chlorotheophylline|Dimenhidrinato|Dimenhydrinate|Dimenhydrinatum|diphenhydramine 8-chlorotheophyllinate|diphenhydramine 8-chlorotheophylline|Diphenhydramine theoclate|N,N-dimethyl-2-diphenylmethoxyethylamine 8-chlorotheophyllinate|O-benzhydryldimethylaminoethanol 8-chlorotheophyllinate|β-dimethylaminoethyl benzhydryl ether 1,3-dimethyl-8-chloroxanthine",NFLLKCVHYJRNRH-UHFFFAOYSA-N
DrugBank:DB00986,Glycopyrronium,Compound,DrugBank,APRD01000|DB06583,740028-90-4,A14FB57V1D,Glicopirronio|Glycopyrrolate cation|Glycopyrrolate ion|Glycopyrronium|Glycopyrronium cation|Glycopyrronium ion,ANGKOCUUWGHLCE-UHFFFAOYSA-N
DrugBank:DB00987,Cytarabine,Compound,DrugBank,APRD00499,147-94-4,04079A1RDZ,1-beta-D-Arabinofuranosylcytosine|4-Amino-1-beta-D-arabinofuranosyl-2(1H)-pyrimidinone|Citarabina|Cytarabine|Cytarabinum|Cytosine arabinoside|Cytosine-1-beta-D-arabinofuranoside|cytosine-β-D-arabinofuranoside,UHDGCWIWMRVCDJ-CCXZUQQUSA-N
DrugBank:DB00988,Dopamine,Compound,DrugBank,APRD00085,51-61-6,VTD58H1Z2X,"2-(3,4-dihydroxyphenyl)ethylamine|3-Hydroxytyramine|3,4-Dihydroxyphenethylamine|4-(2-aminoethyl)-1,2-benzenediol|4-(2-Aminoethyl)benzene-1,2-diol|4-(2-aminoethyl)catechol|4-(2-aminoethyl)pyrocatechol|Dopamina|Dopamine|Dopaminum|Oxytyramine",VYFYYTLLBUKUHU-UHFFFAOYSA-N
DrugBank:DB00989,Rivastigmine,Compound,DrugBank,APRD00321,123441-03-2,PKI06M3IW0,(S)-3-(1-(Dimethylamino)ethyl)phenyl ethylmethylcarbamate|m-((S)-1-(Dimethylamino)ethyl)phenyl ethylmethylcarbamate|Rivastigmina|Rivastigmine,XSVMFMHYUFZWBK-NSHDSACASA-N
DrugBank:DB00990,Exemestane,Compound,DrugBank,APRD00144,107868-30-4,NY22HMQ4BX,"6-methyleneandrosta-1,4-diene-3,17-dione|Exemestane|Exemestano|Exemestanum",BFYIZQONLCFLEV-DAELLWKTSA-N
DrugBank:DB00991,Oxaprozin,Compound,DrugBank,APRD00030,21256-18-8,MHJ80W9LRB,Oxaprozin|Oxaprozina|Oxaprozine|Oxaprozinum,OFPXSFXSNFPTHF-UHFFFAOYSA-N
DrugBank:DB00992,Methyl aminolevulinate,Compound,DrugBank,APRD01105,33320-16-0,585NM85KYM,5-aminolevulinic acid methyl ester|Aminolevulinato de metilo|Aminolevulinic acid methyl ester|methyl 5-aminolevulinate|Methyl aminolevulinate|Methyl delta-aminolevulinate|methyl δ-aminolevulinate,YUUAYBAIHCDHHD-UHFFFAOYSA-N
DrugBank:DB00993,Azathioprine,Compound,DrugBank,APRD00811,446-86-6,MRK240IY2L,6-((1-Methyl-4-nitro-1H-imidazol-5-yl)thio)-1H-purine|6-(1'-Methyl-4'-nitro-5'-imidazolyl)-mercaptopurine|Azamun|Azathioprine|Azathioprinum|Azatioprina,LMEKQMALGUDUQG-UHFFFAOYSA-N
DrugBank:DB00994,Neomycin,Compound,DrugBank,APRD00013,1404-04-2,I16QD7X297,Fradiomycin|Kaomycine|Neomicina|Neomycin|Vonamycin,
DrugBank:DB00995,Auranofin,Compound,DrugBank,APRD00808,34031-32-8,3H04W2810V,"(1-Thio-beta-D-glucopyranosato)(triethylphosphine)gold 2,3,4,6-tetraacetate|2,3,4,6-Tetra-O-acetyl-1-thio-beta-D-glucopyranosato-S (triethylphosphine)gold|Auranofin|Auranofina|Auranofine|Auranofinum|Triethylphosphine gold",AUJRCFUBUPVWSZ-XTZHGVARSA-M
DrugBank:DB00996,Gabapentin,Compound,DrugBank,APRD00015,60142-96-3,6CW7F3G59X,1-(Aminomethyl)cyclohexaneacetic acid|Gabapentin|Gabapentina|Gabapentine|Gabapentino|Gabapentinum,UGJMXCAKCUNAIE-UHFFFAOYSA-N
