source_name	source_type	source_id	target_name	target_type	target_id	relation_type	resource
NCBIGENE:298	Gene	HGNC:4518	NEUROMEDIN U-23	Compound	iuphar.ligand:1469	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:299	Gene	HGNC:16454	HAS-NMU	Compound	iuphar.ligand:7925	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:299	Gene	HGNC:16454	CPN-116	Compound	iuphar.ligand:11490	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:299	Gene	HGNC:16454	NEUROMEDIN U-23	Compound	iuphar.ligand:1469	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:310	Gene	HGNC:545	JMV431	Compound	iuphar.ligand:1569	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:2129	Gene	HGNC:14311	HTH-02-006	Compound	iuphar.ligand:11085	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2964	Gene	HGNC:4654	CRAC CHANNEL INHIBITOR 1 [PMID: 26256403]	Compound	iuphar.ligand:10041	DGIDB::BLOCKER::Gene:Compound	DGIDB
NCBIGENE:3101	Gene	HGNC:4925	LY3372689	Compound	iuphar.ligand:11953	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:323	Gene	HGNC:582	2MESATP	Compound	iuphar.ligand:1711	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:323	Gene	HGNC:582	2MESATP	Compound	iuphar.ligand:1711	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:323	Gene	HGNC:582	[32P]MRS2500	Compound	iuphar.ligand:1726	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2390	Gene	HGNC:3902	COMPOUND 3 [PMID: 8410973]	Compound	iuphar.ligand:8634	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:348	Gene	HGNC:613	ISOX-CHA-CHG-ARK(SULFO-CY5)-NH2	Compound	iuphar.ligand:12493	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:350	Gene	HGNC:616	AYPGKF-NH2	Compound	iuphar.ligand:4061	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:593	Gene	HGNC:986	NS-220	Compound	iuphar.ligand:2678	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:593	Gene	HGNC:986	SELADELPAR	Compound	NCIT:C167015	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:595	Gene	HGNC:1582	SELADELPAR	Compound	NCIT:C167015	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:595	Gene	HGNC:1582	ZAFIRLUKAST	Compound	RXCUI:114970	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:595	Gene	HGNC:1582	TAGITININ A	Compound	iuphar.ligand:8701	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:595	Gene	HGNC:1582	MDG 548	Compound	iuphar.ligand:9888	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:2153	Gene	HGNC:3542	AZD3458	Compound	iuphar.ligand:9997	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2153	Gene	HGNC:3542	IDELALISIB	Compound	RXCUI:1544460	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2154	Gene	HGNC:8976	AMDIZALISIB	Compound	iuphar.ligand:11699	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2154	Gene	HGNC:8976	AZ2	Compound	iuphar.ligand:10233	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2154	Gene	HGNC:8976	COMPOUND 5D [PMID: 31335136]	Compound	iuphar.ligand:10441	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2155	Gene	HGNC:3544	AMDIZALISIB	Compound	iuphar.ligand:11699	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2155	Gene	HGNC:3544	AZ2	Compound	iuphar.ligand:10233	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2154	Gene	HGNC:8976	ZANDELISIB	Compound	NCIT:C123925	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2156	Gene	HGNC:3545	DS-7423	Compound	iuphar.ligand:12616	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2155	Gene	HGNC:3544	ZANDELISIB	Compound	NCIT:C123925	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2156	Gene	HGNC:3545	AZD3458	Compound	iuphar.ligand:9997	DGIDB::INHIBITOR::Gene:Compound	DGIDB
BTK	Gene	HGNC:1133	POSELTINIB	Compound	NCIT:C141273	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1296	Gene	HGNC:2216	COMPOUND 3M [PMID: 32603117]	Compound	iuphar.ligand:11099	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1297	Gene	HGNC:2217	CYCLIC GMP	Compound	iuphar.ligand:2347	DGIDB::ACTIVATOR::Gene:Compound	DGIDB
NCBIGENE:1304	Gene	HGNC:8784	PF-00489791	Compound	iuphar.ligand:8377	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RAF1	Gene	HGNC:9829	LGX-806	Compound	CHEMBL:CHEMBL3545263	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1304	Gene	HGNC:8784	GISADENAFIL	Compound	NCIT:C83728	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1304	Gene	HGNC:8784	COMPOUND 3M [PMID: 32603117]	Compound	iuphar.ligand:11099	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1305	Gene	HGNC:2190	CRISABOROLE	Compound	RXCUI:1865953	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1304	Gene	HGNC:8784	TPN171	Compound	iuphar.ligand:12781	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1303	Gene	HGNC:2188	NERANDOMILAST	Compound	iuphar.ligand:12518	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2159	Gene	HGNC:3528	LGB321	Compound	iuphar.ligand:9367	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FLT1	Gene	HGNC:3763	VEGF RECEPTOR TYROSINE KINASE INHIBITOR III	Compound	iuphar.ligand:6057	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2402	Gene	HGNC:3913	SEMAGACESTAT	Compound	iuphar.ligand:6978	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:627	Gene	HGNC:1033	WAY-255348	Compound	iuphar.ligand:8664	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2167	Gene	HGNC:3559	(S)-RP-6306	Compound	iuphar.ligand:12072	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:337	Gene	HGNC:602	PRRP-20	Compound	iuphar.ligand:1871	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:332	Gene	HGNC:593	TIP39-(7-39) (HUMAN/BOVINE)	Compound	iuphar.ligand:1827	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2184	Gene	HGNC:3579	NAPORAFENIB	Compound	NCIT:C125003	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2184	Gene	HGNC:3579	SB590885	Compound	iuphar.ligand:9389	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FLT4	Gene	HGNC:3767	VEGF RECEPTOR TYROSINE KINASE INHIBITOR III	Compound	iuphar.ligand:6057	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:599	Gene	HGNC:995	CD2314	Compound	iuphar.ligand:8906	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:600	Gene	HGNC:996	TAK-828F	Compound	iuphar.ligand:9867	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:600	Gene	HGNC:996	SR2211	Compound	iuphar.ligand:10144	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:599	Gene	HGNC:995	TRETINOIN	Compound	RXCUI:10753	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:599	Gene	HGNC:995	TRETINOIN	Compound	RXCUI:10753	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:598	Gene	HGNC:992	7-HYDROXYCHOLESTEROL	Compound	iuphar.ligand:3432	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:1504	Gene	HGNC:2521	VEROSUDIL	Compound	NCIT:C152866	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FLT4	Gene	HGNC:3767	OSI-930	Compound	DrugBank:DB05913	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PIK3CB	Gene	HGNC:8976	IZORLISIB	Compound	NCIT:C158603	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1856	Gene	HGNC:3086	COMPOUND 1 [PMID: 21882820]	Compound	iuphar.ligand:8831	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:351	Gene	HGNC:620	B-R13/17K H2 RELAXIN	Compound	iuphar.ligand:4371	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1525	Gene	HGNC:2559	COMPOUND 1 [PMID: 20005102]	Compound	iuphar.ligand:8181	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:351	Gene	HGNC:620	SA10SC-RLX	Compound	iuphar.ligand:12501	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:275	Gene	HGNC:473	RP-101075	Compound	iuphar.ligand:9889	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:749	Gene	HGNC:10485	MG2+	Compound	iuphar.ligand:708	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CDK9	Gene	HGNC:1780	PHA-793887	Compound	DrugBank:DB12686	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:279	Gene	HGNC:477	A-971432	Compound	iuphar.ligand:9496	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:277	Gene	HGNC:475	SPHINGOSINE 1-PHOSPHATE	Compound	iuphar.ligand:911	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:279	Gene	HGNC:477	FINGOLIMOD-PHOSPHATE	Compound	iuphar.ligand:2924	DGIDB::AGONIST::Gene:Compound	DGIDB
AKT1	Gene	HGNC:391	SR-13668	Compound	CHEMBL:CHEMBL245030	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2219	Gene	HGNC:3623	XMU-MP-1	Compound	iuphar.ligand:11812	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1517	Gene	HGNC:2540	COMPOUND 35 [PMID: 20684608]	Compound	iuphar.ligand:8209	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2632	Gene	HGNC:4180	TINZAPARIN SODIUM	Compound	RXCUI:104466	DGIDB::ACTIVATOR::Gene:Compound	DGIDB
ROCK1	Gene	HGNC:10251	Y-39983	Compound	CHEMBL:CHEMBL571948	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:645	Gene	HGNC:1063	COMPOUND 15 [PMID: 19456099]	Compound	iuphar.ligand:3120	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:645	Gene	HGNC:1063	COMPOUND 35 [PMID: 19191557]	Compound	iuphar.ligand:3122	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:356	Gene	HGNC:11936	[GA-DOTA,TYR3,THR8]OCTREOTIDE	Compound	iuphar.ligand:5632	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:356	Gene	HGNC:11936	KE 108	Compound	iuphar.ligand:2013	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:356	Gene	HGNC:11936	BIM 23068	Compound	iuphar.ligand:2040	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:359	Gene	HGNC:634	L-363,301	Compound	iuphar.ligand:2047	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:359	Gene	HGNC:634	KE 108	Compound	iuphar.ligand:2013	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:359	Gene	HGNC:634	BIM 23050	Compound	iuphar.ligand:2003	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:359	Gene	HGNC:634	CORTISTATIN-14	Compound	iuphar.ligand:2007	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:358	Gene	HGNC:633	ANALOG 32 [PMID:18543899]	Compound	iuphar.ligand:7763	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:358	Gene	HGNC:633	SRIF-14	Compound	iuphar.ligand:2019	DGIDB::AGONIST::Gene:Compound	DGIDB
TACR1	Gene	HGNC:11526	FIGOPITANT	Compound	NCIT:C81498	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:359	Gene	HGNC:634	BIM 23197	Compound	iuphar.ligand:2041	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:359	Gene	HGNC:634	[111IN,90Y]DOTA-TOC	Compound	iuphar.ligand:2059	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:2902	Gene	HGNC:4584	STING AGONIST 3	Compound	iuphar.ligand:10128	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:3241	Gene	HGNC:5145	GNE-7883	Compound	iuphar.ligand:12814	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:589	Gene	HGNC:11799	DEXTROTHYROXINE	Compound	RXCUI:3292	DGIDB::AGONIST::Gene:Compound	DGIDB
CHRNB2	Gene	HGNC:1962	TC-2216	Compound	CHEMBL:CHEMBL504652	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:614	Gene	HGNC:7972	TRETINOIN	Compound	RXCUI:10753	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:1795	Gene	HGNC:2989	COMPOUND 15B [PMID: 16539403]	Compound	iuphar.ligand:8194	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:489	Gene	HGNC:813	TONANTZITLOLONE	Compound	iuphar.ligand:10287	DGIDB::ACTIVATOR::Gene:Compound	DGIDB
NCBIGENE:490	Gene	HGNC:814	GSMTX-4	Compound	iuphar.ligand:4206	DGIDB::BLOCKER::Gene:Compound	DGIDB
ERBB2	Gene	HGNC:3430	PYROTINIB	Compound	NCIT:C111895	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:499	Gene	ENTREZ:499	NAFAMOSTAT	Compound	NCIT:C96292	DGIDB::BLOCKER::Gene:Compound	DGIDB
MTOR	Gene	HGNC:3942	BGT-226	Compound	iuphar.ligand:7951	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:497	Gene	HGNC:14323	APV207095A	Compound	iuphar.ligand:12541	DGIDB::MODULATOR::Gene:Compound	DGIDB
NCBIGENE:507	Gene	HGNC:831	RUTHENIUM RED	Compound	iuphar.ligand:2432	DGIDB::BLOCKER::Gene:Compound	DGIDB
NCBIGENE:510	Gene	HGNC:18083	QUINAZOLIN-4(3H) DERIVATIVE 36	Compound	iuphar.ligand:12554	DGIDB::ACTIVATOR::Gene:Compound	DGIDB
NCBIGENE:507	Gene	HGNC:831	5'-IODORESINIFERATOXIN	Compound	iuphar.ligand:4109	DGIDB::BLOCKER::Gene:Compound	DGIDB
NCBIGENE:2264	Gene	HGNC:3691	GNE-7915	Compound	iuphar.ligand:8073	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1836	Gene	HGNC:10994	SLC-391	Compound	iuphar.ligand:12320	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PIK3R2	Gene	HGNC:8980	BGT-226	Compound	iuphar.ligand:7951	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2269	Gene	HGNC:12440	SAR-20347	Compound	iuphar.ligand:9803	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:365	Gene	HGNC:4468	UROTENSIN-II	Compound	iuphar.ligand:2153	DGIDB::AGONIST::Gene:Compound	DGIDB
PIK3CA	Gene	HGNC:8975	BGT-226	Compound	iuphar.ligand:7951	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2426	Gene	HGNC:3936	LDN-91946	Compound	iuphar.ligand:8661	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:365	Gene	HGNC:4468	UROTENSIN-II	Compound	iuphar.ligand:2155	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:2528	Gene	HGNC:4017	MIGLUSTAT	Compound	RXCUI:402316	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1012	Gene	HGNC:1753	RESERPINE	Compound	RXCUI:9260	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:372	Gene	HGNC:649	HELODERMIN	Compound	iuphar.ligand:2280	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:2284	Gene	HGNC:3716	NEMTABRUTINIB	Compound	iuphar.ligand:11413	DGIDB::INHIBITOR::Gene:Compound	DGIDB
JAK2	Gene	HGNC:6192	BMS-911543	Compound	DrugBank:DB12591	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:305	Gene	HGNC:540	[125I][LEU31,PRO34]NPY	Compound	iuphar.ligand:3762	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:308	Gene	HGNC:543	NPY-(2-36)	Compound	iuphar.ligand:1549	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:308	Gene	HGNC:543	NPY-(13-36) (PIG)	Compound	iuphar.ligand:1507	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:307	Gene	HGNC:542	NPY-(13-36) (PIG)	Compound	iuphar.ligand:1507	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:2289	Gene	HGNC:3721	COMPOUND 15B [PMID: 16539403]	Compound	iuphar.ligand:8194	DGIDB::INHIBITOR::Gene:Compound	DGIDB
BRAF	Gene	HGNC:1097	ENCORAFENIB	Compound	RXCUI:2049106	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GABRG3	Gene	HGNC:4088	ALPRAZOLAM	Compound	RXCUI:596	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRA3	Gene	HGNC:4077	ALPRAZOLAM	Compound	RXCUI:596	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRQ	Gene	HGNC:14454	ALPRAZOLAM	Compound	RXCUI:596	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRE	Gene	HGNC:4085	ALPRAZOLAM	Compound	RXCUI:596	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRA3	Gene	HGNC:4077	BUTALBITAL	Compound	RXCUI:19860	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRE	Gene	HGNC:4085	BUTALBITAL	Compound	RXCUI:19860	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRG3	Gene	HGNC:4088	BUTALBITAL	Compound	RXCUI:19860	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRB2	Gene	HGNC:4082	BUTALBITAL	Compound	RXCUI:19860	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRG1	Gene	HGNC:4086	BUTALBITAL	Compound	RXCUI:19860	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRB2	Gene	HGNC:4082	BUTABARBITAL SODIUM	Compound	RXCUI:91109	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRP	Gene	HGNC:4089	ACAMPROSATE CALCIUM	Compound	RXCUI:152761	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRA6	Gene	HGNC:4080	ACAMPROSATE CALCIUM	Compound	RXCUI:152761	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRB3	Gene	HGNC:4083	ACAMPROSATE CALCIUM	Compound	RXCUI:152761	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRB3	Gene	HGNC:4083	MIDAZOLAM HYDROCHLORIDE	Compound	RXCUI:203128	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRQ	Gene	HGNC:14454	MIDAZOLAM HYDROCHLORIDE	Compound	RXCUI:203128	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRA5	Gene	HGNC:4079	QUAZEPAM	Compound	RXCUI:35185	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRA4	Gene	HGNC:4078	PENTOBARBITAL SODIUM	Compound	RXCUI:203085	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRA2	Gene	HGNC:4076	THIAMYLAL SODIUM	Compound	RXCUI:203201	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRB1	Gene	HGNC:4081	TEMAZEPAM	Compound	RXCUI:10355	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRE	Gene	HGNC:4085	THIAMYLAL SODIUM	Compound	RXCUI:203201	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRB3	Gene	HGNC:4083	ISOFLURANE	Compound	RXCUI:6026	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRG3	Gene	HGNC:4088	ISOFLURANE	Compound	RXCUI:6026	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
AVPR1B	Gene	HGNC:896	LYPRESSIN	Compound	RXCUI:6531	DGIDB::AGONIST::Gene:Compound	DGIDB
AVPR1A	Gene	HGNC:895	LYPRESSIN	Compound	RXCUI:6531	DGIDB::AGONIST::Gene:Compound	DGIDB
IL2RA	Gene	HGNC:6008	BASILIXIMAB	Compound	RXCUI:196102	DGIDB::INHIBITOR::Gene:Compound	DGIDB
IL12A	Gene	HGNC:5969	USTEKINUMAB	Compound	RXCUI:847083	DGIDB::INHIBITOR::Gene:Compound	DGIDB
POLD2	Gene	HGNC:9176	CLOFARABINE	Compound	RXCUI:44151	DGIDB::INHIBITOR::Gene:Compound	DGIDB
POLA2	Gene	HGNC:30073	CLOFARABINE	Compound	RXCUI:44151	DGIDB::INHIBITOR::Gene:Compound	DGIDB
POLA1	Gene	HGNC:9173	FLUDARABINE	Compound	RXCUI:24698	DGIDB::INHIBITOR::Gene:Compound	DGIDB
POLE2	Gene	HGNC:9178	CLOFARABINE	Compound	RXCUI:44151	DGIDB::INHIBITOR::Gene:Compound	DGIDB
POLE	Gene	HGNC:9177	CYTARABINE	Compound	RXCUI:3041	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PRIM2	Gene	HGNC:9370	FLUDARABINE	Compound	RXCUI:24698	DGIDB::INHIBITOR::Gene:Compound	DGIDB
POLD1	Gene	HGNC:9175	CLOFARABINE	Compound	RXCUI:44151	DGIDB::INHIBITOR::Gene:Compound	DGIDB
POLD3	Gene	HGNC:20932	CLOFARABINE	Compound	RXCUI:44151	DGIDB::INHIBITOR::Gene:Compound	DGIDB
POLE3	Gene	HGNC:13546	CLOFARABINE	Compound	RXCUI:44151	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PRIM2	Gene	HGNC:9370	CLOFARABINE	Compound	RXCUI:44151	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SCN8A	Gene	HGNC:10596	DISOPYRAMIDE PHOSPHATE	Compound	RXCUI:203178	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN9A	Gene	HGNC:10597	DISOPYRAMIDE PHOSPHATE	Compound	RXCUI:203178	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN1A	Gene	HGNC:10585	DRONEDARONE HYDROCHLORIDE	Compound	RXCUI:736680	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN3A	Gene	HGNC:10590	QUINIDINE SULFATE	Compound	RXCUI:9069	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN10A	Gene	HGNC:10582	DRONEDARONE HYDROCHLORIDE	Compound	RXCUI:736680	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN7A	Gene	HGNC:10594	TETRACAINE	Compound	RXCUI:10391	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN3A	Gene	HGNC:10590	TETRACAINE	Compound	RXCUI:10391	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN9A	Gene	HGNC:10597	MEPIVACAINE HYDROCHLORIDE	Compound	RXCUI:203185	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN4A	Gene	HGNC:10591	ETIDOCAINE HYDROCHLORIDE	Compound	RXCUI:227221	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN10A	Gene	HGNC:10582	ETIDOCAINE HYDROCHLORIDE	Compound	RXCUI:227221	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN8A	Gene	HGNC:10596	ETIDOCAINE HYDROCHLORIDE	Compound	RXCUI:227221	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN3A	Gene	HGNC:10590	ETIDOCAINE HYDROCHLORIDE	Compound	RXCUI:227221	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN4A	Gene	HGNC:10591	PROPARACAINE HYDROCHLORIDE	Compound	RXCUI:227778	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN9A	Gene	HGNC:10597	PROPOXYCAINE HYDROCHLORIDE	Compound	NCIT:C66493	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN7A	Gene	HGNC:10594	PROPAFENONE HYDROCHLORIDE	Compound	RXCUI:203135	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN5A	Gene	HGNC:10593	PROPOXYCAINE HYDROCHLORIDE	Compound	NCIT:C66493	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN10A	Gene	HGNC:10582	PROPARACAINE HYDROCHLORIDE	Compound	RXCUI:227778	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN7A	Gene	HGNC:10594	PROPARACAINE HYDROCHLORIDE	Compound	RXCUI:227778	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN3A	Gene	HGNC:10590	PROPARACAINE HYDROCHLORIDE	Compound	RXCUI:227778	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN11A	Gene	HGNC:10583	PROPARACAINE HYDROCHLORIDE	Compound	RXCUI:227778	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN5A	Gene	HGNC:10593	PROPAFENONE HYDROCHLORIDE	Compound	RXCUI:203135	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN7A	Gene	HGNC:10594	INDECAINIDE HYDROCHLORIDE	Compound	NCIT:C65911	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN11A	Gene	HGNC:10583	INDECAINIDE HYDROCHLORIDE	Compound	NCIT:C65911	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN8A	Gene	HGNC:10596	TOCAINIDE HYDROCHLORIDE	Compound	NCIT:C47761	DGIDB::BLOCKER::Gene:Compound	DGIDB
