id,name,type,label,resource
NDF-RT:N0000021364,ACETAMINOPHEN/ASPIRIN/CAFFEINE/CALCIUM GLUCONATE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020874,ACETAMINOPHEN/ASPIRIN/CAFFEINE/CODEINE/SALICYLAMIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020612,ACETAMINOPHEN/ASPIRIN/CAFFEINE/HYDROCODONE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021209,ACETAMINOPHEN/ASPIRIN/CAFFEINE/SALICYLAMIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000177960,ACETAMINOPHEN/ASPIRIN/CALCIUM CARBONATE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020822,ACETAMINOPHEN/ASPIRIN/CODEINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021501,ACETAMINOPHEN/ASPIRIN/PHENYLPROPANOLAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020953,ACETAMINOPHEN/ATROPINE/ETHAVERINE/SALICYLAMIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000191296,ACETAMINOPHEN/BROMPHENIRAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021745,ACETAMINOPHEN/BROMPHENIRAMINE/PSEUDOEPHEDRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020548,ACETAMINOPHEN/BUTALBITAL,,PharmacologicClass,NDF-RT
NDF-RT:N0000020532,ACETAMINOPHEN/BUTALBITAL/CAFFEINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020843,ACETAMINOPHEN/BUTALBITAL/CAFFEINE/CODEINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021025,ACETAMINOPHEN/BUTALBITAL/CAFFEINE/HYDROCODONE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020549,ACETAMINOPHEN/BUTALBITAL/CODEINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021572,ACETAMINOPHEN/CAFFEINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020422,ACETAMINOPHEN/CAFFEINE/CHLORPHENIRAMINE/HYDROCODONE/PHENYLEPHRIN,,PharmacologicClass,NDF-RT
NDF-RT:N0000020921,ACETAMINOPHEN/CAFFEINE/CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021685,ACETAMINOPHEN/CAFFEINE/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020814,ACETAMINOPHEN/CAFFEINE/CODEINE/SALICYLAMIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020191,ACETAMINOPHEN/CAFFEINE/DIHYDROCODEINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021774,ACETAMINOPHEN/CAFFEINE/GUAIFENESIN/PHENYLEPHRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020928,ACETAMINOPHEN/CAFFEINE/HYOSCYAMUS,,PharmacologicClass,NDF-RT
NDF-RT:N0000021044,ACETAMINOPHEN/CAFFEINE/ISOMETHEPTENE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021492,ACETAMINOPHEN/CAFFEINE/PHENYLPROPANOLAMINE/PYRILAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021211,ACETAMINOPHEN/CAFFEINE/PHENYLPROPANOLAMINE/SALICYLAMIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000176264,ACETAMINOPHEN/CAFFEINE/PHENYLTOLOXAMINE/SALICYLAMIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000176245,ACETAMINOPHEN/CAFFEINE/PYRILAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021519,ACETAMINOPHEN/CAFFEINE/SALICYLAMIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021665,ACETAMINOPHEN/CALCIUM CARBONATE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021786,ACETAMINOPHEN/CALCIUM CARBONATE/MAGNESIUM CARBONATE/MAGNESIUM OX,,PharmacologicClass,NDF-RT
NDF-RT:N0000021454,ACETAMINOPHEN/CHLORPHENIRAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020369,ACETAMINOPHEN/CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000182839,ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN,,PharmacologicClass,NDF-RT
NDF-RT:N0000020695,ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021569,ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLPROPANOLAM,,PharmacologicClass,NDF-RT
NDF-RT:N0000021220,ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020459,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020714,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020799,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE/SALICYLAMIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020629,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020638,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE/PHENYLTOLOXAM,,PharmacologicClass,NDF-RT
NDF-RT:N0000020565,ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE/SALICYLAMIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021106,ACETAMINOPHEN/CHLORPHENIRAMINE/PSEUDOEPHEDRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020142,ACETAMINOPHEN/CHLORZOXAZONE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021536,ACETAMINOPHEN/CINNAMEDRINE/PAMABROM,,PharmacologicClass,NDF-RT
NDF-RT:N0000020134,ACETAMINOPHEN/CODEINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020667,ACETAMINOPHEN/CODEINE/GUAIFENESIN/PHENYLPROPANOLAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000192580,ACETAMINOPHEN/DEXBROMPHENIRAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021455,ACETAMINOPHEN/DEXBROMPHENIRAMINE/PSEUDOEPHEDRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021584,ACETAMINOPHEN/DEXTROMETHORPHAN,,PharmacologicClass,NDF-RT
NDF-RT:N0000191294,ACETAMINOPHEN/DEXTROMETHORPHAN/DIPHENHYDRAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021666,ACETAMINOPHEN/DEXTROMETHORPHAN/DIPHENHYDRAMINE/PSEUDOEPHEDRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000176207,ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021595,ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/EPHEDRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000191813,ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PHENYLEPHRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021342,ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PSEUDOEPHEDRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021590,ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN,,PharmacologicClass,NDF-RT
NDF-RT:N0000021111,ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020915,ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN/PHENYLPROPANOLAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021332,ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000176206,ACETAMINOPHEN/DEXTROMETHORPHAN/PHENYLEPHRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021695,ACETAMINOPHEN/DEXTROMETHORPHAN/PHENYLEPHRINE/PYRILAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021210,ACETAMINOPHEN/DEXTROMETHORPHAN/PHENYLPROPANOLAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021570,ACETAMINOPHEN/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020550,ACETAMINOPHEN/DICHLORALPHENAZONE/ISOMETHEPTENE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020648,ACETAMINOPHEN/DIHYDROCODEINE/SALICYLAMIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021562,ACETAMINOPHEN/DIPHENHYDRAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000022423,ACETAMINOPHEN/DIPHENHYDRAMINE/PHENYLEPHRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021404,ACETAMINOPHEN/DIPHENHYDRAMINE/PSEUDOEPHEDRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000191631,ACETAMINOPHEN/DOXYLAMINE/PHENYLEPHRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000190649,ACETAMINOPHEN/GUAIFENESIN/PHENYLEPHRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020398,ACETAMINOPHEN/HYDROCODONE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020239,ACETAMINOPHEN/MEPERIDINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020170,ACETAMINOPHEN/OXYCODONE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021205,ACETAMINOPHEN/PAMABROM,,PharmacologicClass,NDF-RT
NDF-RT:N0000021693,ACETAMINOPHEN/PAMABROM/PYRIDOXINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021443,ACETAMINOPHEN/PAMABROM/PYRILAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020246,ACETAMINOPHEN/PENTAZOCINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020818,ACETAMINOPHEN/PHENOBARBITAL,,PharmacologicClass,NDF-RT
NDF-RT:N0000021571,ACETAMINOPHEN/PHENYLEPHRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021212,ACETAMINOPHEN/PHENYLPROPANOLAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020471,ACETAMINOPHEN/PHENYLPROPANOLAMINE/PHENYLTOLOXAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021047,ACETAMINOPHEN/PHENYLTOLOXAMINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020827,ACETAMINOPHEN/PHENYLTOLOXAMINE/SALICYLAMIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020133,ACETAMINOPHEN/PROPOXYPHENE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021203,ACETAMINOPHEN/PSEUDOEPHEDRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021219,ACETAMINOPHEN/PSEUDOEPHEDRINE/TRIPROLIDINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021442,ACETAMINOPHEN/PYRILAMINE MALEATE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020561,ACETAMINOPHEN/SALICYLAMIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000022251,ACETAMINOPHEN/TRAMADOL,,PharmacologicClass,NDF-RT
NDF-RT:N0000148278,ACETANILIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000175353,acetanilide,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000158164,ACETANILIDE PWDR,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000007361,Acetanilides,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000147025,ACETATE,,PharmacologicClass,NDF-RT
NDF-RT:N0000168251,Acetate Kinase,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000167751,Acetate-CoA Ligase,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000021374,ACETATE/CALCIUM/CHLORIDE/CITRATE/MAGNESIUM/POTASSIUM/SODIUM INJ,,PharmacologicClass,NDF-RT
NDF-RT:N0000020678,ACETATE/CALCIUM/CHLORIDE/GLUCONATE/MAGNESIUM/POTASSIUM/SODIUM,,PharmacologicClass,NDF-RT
NDF-RT:N0000020825,ACETATE/CALCIUM/CHLORIDE/GLUCONATE/MAGNESIUM/POTASSIUM/SODIUM/SU,,PharmacologicClass,NDF-RT
NDF-RT:N0000020509,ACETATE/CALCIUM/CHLORIDE/MAGNESIUM/POTASSIUM/SODIUM,,PharmacologicClass,NDF-RT
NDF-RT:N0000021367,ACETATE/CHLORIDE/GLUCONATE/MAGNESIUM/POTASSIUM/SODIUM,,PharmacologicClass,NDF-RT
NDF-RT:N0000020673,ACETATED RINGER'S,,PharmacologicClass,NDF-RT
NDF-RT:N0000155217,ACETATED RINGER'S INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000020674,ACETATED RINGER'S/DEXTROSE,,PharmacologicClass,NDF-RT
NDF-RT:N0000155218,ACETATED RINGER'S/DEXTROSE 5% INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000007362,Acetates,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000146250,ACETAZOLAMIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000150857,ACETAZOLAMIDE 125MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150859,ACETAZOLAMIDE 250MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000190616,"ACETAZOLAMIDE 250MG TAB,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150858,"ACETAZOLAMIDE 500MG CAP,SA",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000007364,Acetazolamide,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000150860,ACETAZOLAMIDE NA 500MG/VIL INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000023141,ACETAZOLAMIDE SODIUM,,PharmacologicClass,NDF-RT
NDF-RT:N0000156355,ACETEST (KETONE) TAB (NOT FOR ORAL USE),[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000178275,"ACETIC AC 0.92%/OXYQUINOLINE 0.025%/RICINOLEIC AC 0.7% JELLY,VAG",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000156258,"ACETIC AC 2%/ANTIPYRINE 5.4%/BENZOCAINE 1.4%/GLYCERIN SUSP,OTIC",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000156071,"ACETIC AC 2%/BENZALKONIUM CL/CHLOROXYLENOL/PRAMOXINE 1% SLN,OTIC",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000157361,"ACETIC AC/BENZALKONIUM CL/CHLOROXYLENOL/GLYCERIN SOLN,OTIC",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000156046,"ACETIC AC/BENZALKONIUM CL/CHLOROXYLENOL/HC 1%/PRAMOXINE SLN,OTIC",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000156877,ACETIC AC/BENZALKONIUM CL/PARACHLOROMETOXYLENOL/PRAMOXINE OTIC,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000145831,ACETIC ACID,,PharmacologicClass,NDF-RT
NDF-RT:N0000152895,"ACETIC ACID 0.25% SOLN,IRRG",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000161835,"ACETIC ACID 0.9%/OXYQUINOLINE SO4 0.025% GEL,VAG",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000152894,"ACETIC ACID 2% SOLN,OTIC",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000178345,"ACETIC ACID 2%/ALUMINUM ACETATE 0.79% SOLN,OTIC",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000152427,"ACETIC ACID 2%/ALUMINUM ACETATE 10.79% SOLN,OTIC",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000152624,"ACETIC ACID 2%/DESONIDE 0.05% SOLN,OTIC",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000152900,"ACETIC ACID 2%/HYDROCORTISONE 1% SOLN,OTIC",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000156022,"ACETIC ACID 2.47%/ALUMINUM SO4 0.79% SOLN,OTIC",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000165346,"ACETIC ACID 3% LIQUID,ORAL",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000152897,ACETIC ACID 36% LIQUID,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000158161,"ACETIC ACID 9%/SALICYLIC ACID 14.2% LIQUID,TOP",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000006517,Acetic Acid,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000152898,ACETIC ACID LIQUID,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000146780,"ACETIC ACID,GLACIAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000152896,"ACETIC ACID,GLACIAL LIQUID",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000020249,ACETIC ACID/ALUMINUM ACETATE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020993,ACETIC ACID/ALUMINUM SULFATE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021077,ACETIC ACID/ANTIPYRINE/BENZOCAINE/GLYCERIN,,PharmacologicClass,NDF-RT
NDF-RT:N0000021017,ACETIC ACID/BENZALKONIUM CHLORIDE/CHLOROXYLENOL/PRAMOXINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021301,ACETIC ACID/BENZALKONUIM CHLORIDE/CHLOROXYLENOL/GLYCERIN,,PharmacologicClass,NDF-RT
NDF-RT:N0000021591,ACETIC ACID/BENZETHONIUM CHLORIDE/PROPYLENE GLYCOL,,PharmacologicClass,NDF-RT
NDF-RT:N0000021416,ACETIC ACID/BENZETHONIUM/PROPYLENE GLYCOL,,PharmacologicClass,NDF-RT
NDF-RT:N0000020352,ACETIC ACID/DESONIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000020427,ACETIC ACID/GLYCERIN/OXYQUINOLINE/RICINOLEIC ACID,,PharmacologicClass,NDF-RT
NDF-RT:N0000020387,ACETIC ACID/HYDROCORTISONE,,PharmacologicClass,NDF-RT
NDF-RT:N0000022160,ACETIC ACID/OXYQUINOLINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000177961,ACETIC ACID/OXYQUINOLINE/RICINOLEIC ACID,,PharmacologicClass,NDF-RT
NDF-RT:N0000021597,ACETIC ACID/SALICYLIC ACID,,PharmacologicClass,NDF-RT
NDF-RT:N0000166700,Acetic Anhydrides,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000021015,ACETIC/BENZALKONIUM/CHLOROXYLENOL/HYDROCORTISONE/PRAMOXINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021201,ACETIC/BENZALKONIUM/PARACHLOROMETOXYLENOL/PRAMOXINE/PROPYLENE,,PharmacologicClass,NDF-RT
NDF-RT:N0000166790,Acetoacetates,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000178726,Acetogenins,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000145888,ACETOHEXAMIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000149445,ACETOHEXAMIDE 250MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000149446,ACETOHEXAMIDE 500MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000007387,Acetohexamide,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000147195,ACETOHYDROXAMIC ACID,,PharmacologicClass,NDF-RT
NDF-RT:N0000155059,ACETOHYDROXAMIC ACID 250MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000006036,acetohydroxamic acid,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000166800,Acetoin,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000167958,Acetoin Dehydrogenase,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169059,Acetolactate Synthase,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000147297,ACETONE,,PharmacologicClass,NDF-RT
NDF-RT:N0000157798,"ACETONE 10%/ISOPROPYL ALCOHOL 50%/POLYSORBATE 80 2% LIQUID,TOP",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000157796,ACETONE 6%/ALCOHOL 15% SHAMPOO,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000007389,Acetone,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000157409,ACETONE LIQUID,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000023233,ACETONE SODIUM BISULFITE,,PharmacologicClass,NDF-RT
NDF-RT:N0000021432,ACETONE/ALCOHOL,,PharmacologicClass,NDF-RT
NDF-RT:N0000021164,ACETONE/ALCOHOL/BENZALKONIUM CHLORIDE/SALICYLIC ACID,,PharmacologicClass,NDF-RT
NDF-RT:N0000020813,ACETONE/BASIC FUCHSIN/BORIC ACID/RESORCINOL,,PharmacologicClass,NDF-RT
NDF-RT:N0000021514,ACETONE/BORIC ACID/RESORCINOL,,PharmacologicClass,NDF-RT
NDF-RT:N0000157968,"ACETONE/BORIC ACID/RESORCINOL SOLN,TOP",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000021434,ACETONE/ISOPROPYL ALCOHOL/POLYSORBATE 80,,PharmacologicClass,NDF-RT
NDF-RT:N0000166567,Acetonitriles,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000147689,ACETOPHENAZINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000179028,acetophenazine,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000147109,ACETOPHENAZINE MALEATE,,PharmacologicClass,NDF-RT
NDF-RT:N0000154626,ACETOPHENAZINE MALEATE 20MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000008117,Acetophenones,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000171763,ACETORPHAN,,PharmacologicClass,NDF-RT
NDF-RT:N0000167343,Acetoxyacetylaminofluorene,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000166654,Acetrizoic Acid,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000000183,Acetyl Aldehyde Dehydrogenase Inhibitors,[MoA],PharmacologicClass,NDF-RT
NDF-RT:N0000170827,Acetyl Coenzyme A,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000179292,acetyl sulfisoxazole,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000168145,Acetyl-CoA C-Acetyltransferase,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000168132,Acetyl-CoA C-Acyltransferase,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000167754,Acetyl-CoA Carboxylase,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000167609,Acetyl-CoA Hydrolase,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000022620,ACETYLATED MONOGLYCERIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000147301,ACETYLCARBROMAL,,PharmacologicClass,NDF-RT
NDF-RT:N0000155496,ACETYLCARBROMAL 250MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000179824,ACETYLCARNITINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000180178,ACETYLCARNITINE 500MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000166509,Acetylcarnitine,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000179030,acetylcellulose,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000147690,ACETYLCHOLINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000006306,Acetylcholine,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000008290,Acetylcholine Activity Alteration,[PE],PharmacologicClass,NDF-RT
NDF-RT:N0000147650,ACETYLCHOLINE CHLORIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000179077,Acetylcholine Chloride,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000157213,"ACETYLCHOLINE CL 1% SOLN,OPH",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000157215,"ACETYLCHOLINE CL 1% SOLN,OPH,2ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000157214,"ACETYLCHOLINE CL 1%,2ML/BALANCED SALT SOLN,OPH",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000175771,Acetylcholine Release Inhibitor,[EPC],PharmacologicClass,NDF-RT
NDF-RT:N0000175770,Acetylcholine Release Inhibitors,[MoA],PharmacologicClass,NDF-RT
NDF-RT:N0000175772,Acetylcholine Releasing Agent,[EPC],PharmacologicClass,NDF-RT
NDF-RT:N0000009955,Acetylcholine Transporter Interactions,[MoA],PharmacologicClass,NDF-RT
NDF-RT:N0000167628,Acetylcholinesterase,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000147113,ACETYLCYSTEINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000154643,"ACETYLCYSTEINE 10% (PF) SOLN,INHL",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000163022,"ACETYLCYSTEINE 10% (PF) SOLN,INHL,10ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000163026,"ACETYLCYSTEINE 10% (PF) SOLN,INHL,30ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000163018,"ACETYLCYSTEINE 10% (PF) SOLN,INHL,4ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000154642,"ACETYLCYSTEINE 10% SOLN,INHL",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000163020,"ACETYLCYSTEINE 10% SOLN,INHL,10ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000163024,"ACETYLCYSTEINE 10% SOLN,INHL,30ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000163016,"ACETYLCYSTEINE 10% SOLN,INHL,4ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000192624,"ACETYLCYSTEINE 2.5GM TAB,EFFERVSC",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000154644,"ACETYLCYSTEINE 20% (PF) SOLN,INHL",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000163023,"ACETYLCYSTEINE 20% (PF) SOLN,INHL,10ML",[VA Product],PharmacologicClass,NDF-RT
